Gene	Term	GLMNET_coefficients	lambda_min
ENST00000656396.1	128074069:128074071	0	0.40091217289542
ENST00000656402.1	(Intercept)	-19.6075225766599	0.7091149183093
ENST00000656402.1	127818899:127818901	0	0.7091149183093
ENST00000656402.1	127882061:127882063	0	0.7091149183093
ENST00000656402.1	128100979:128100981	0	0.7091149183093
ENST00000656402.1	127803149:127803151	0	0.7091149183093
ENST00000656402.1	128082752:128082754	0	0.7091149183093
ENST00000656402.1	127854727:127854729	0	0.7091149183093
ENST00000656402.1	128069068:128069070	0	0.7091149183093
ENST00000656402.1	128099369:128099371	0	0.7091149183093
ENST00000656402.1	128031057:128031059	0	0.7091149183093
ENST00000656402.1	127855154:127855156	0	0.7091149183093
ENST00000656402.1	128031958:128031960	0	0.7091149183093
ENST00000656402.1	128074072:128074074	0	0.7091149183093
ENST00000656402.1	127816827:127816829	0	0.7091149183093
ENST00000656402.1	127851933:127851935	0	0.7091149183093
ENST00000656402.1	127932464:127932466	0	0.7091149183093
ENST00000656402.1	128070161:128070163	0	0.7091149183093
ENST00000656402.1	128070159:128070161	0	0.7091149183093
ENST00000656402.1	127890588:127890590	0	0.7091149183093
ENST00000656402.1	128049584:128049586	0	0.7091149183093
ENST00000656402.1	128096517:128096519	0	0.7091149183093
ENST00000656402.1	127932052:127932054	0	0.7091149183093
ENST00000656402.1	127855162:127855164	10.8652717512423	0.7091149183093
ENST00000656402.1	127932027:127932029	0	0.7091149183093
ENST00000656402.1	128038916:128038918	0	0.7091149183093
ENST00000656402.1	127881800:127881802	0	0.7091149183093
ENST00000656402.1	128080302:128080304	0	0.7091149183093
ENST00000656402.1	128049587:128049589	0	0.7091149183093
ENST00000656402.1	128048447:128048449	0	0.7091149183093
ENST00000656402.1	127989161:127989163	0	0.7091149183093
ENST00000656402.1	127902455:127902457	0	0.7091149183093
ENST00000656402.1	127819908:127819910	0	0.7091149183093
ENST00000656402.1	127996560:127996562	0	0.7091149183093
ENST00000656402.1	128096520:128096522	0	0.7091149183093
ENST00000656402.1	128074069:128074071	0	0.7091149183093
ENST00000656411.1	(Intercept)	-7.03390908262983	1.16631537003143
ENST00000656411.1	127818899:127818901	0	1.16631537003143
ENST00000656411.1	127882061:127882063	0	1.16631537003143
ENST00000656411.1	128100979:128100981	0	1.16631537003143
ENST00000656411.1	127803149:127803151	0	1.16631537003143
ENST00000656411.1	128082752:128082754	0	1.16631537003143
ENST00000656411.1	127854727:127854729	0	1.16631537003143
ENST00000656411.1	128069068:128069070	0	1.16631537003143
ENST00000656411.1	128099369:128099371	0	1.16631537003143
ENST00000656411.1	128031057:128031059	0	1.16631537003143
ENST00000656411.1	127855154:127855156	0	1.16631537003143
ENST00000656411.1	128031958:128031960	0	1.16631537003143
ENST00000656411.1	128074072:128074074	0	1.16631537003143
ENST00000656411.1	127816827:127816829	0	1.16631537003143
ENST00000656411.1	127851933:127851935	0	1.16631537003143
ENST00000656411.1	127932464:127932466	0	1.16631537003143
ENST00000656411.1	128070161:128070163	0	1.16631537003143
ENST00000656411.1	128070159:128070161	0	1.16631537003143
ENST00000656411.1	127890588:127890590	0	1.16631537003143
ENST00000656411.1	128049584:128049586	0	1.16631537003143
ENST00000656411.1	128096517:128096519	0	1.16631537003143
ENST00000656411.1	127932052:127932054	0	1.16631537003143
ENST00000656411.1	127855162:127855164	0	1.16631537003143
ENST00000656411.1	127932027:127932029	0	1.16631537003143
ENST00000656411.1	128038916:128038918	0	1.16631537003143
ENST00000656411.1	127881800:127881802	0	1.16631537003143
ENST00000656411.1	128080302:128080304	0	1.16631537003143
ENST00000656411.1	128049587:128049589	0	1.16631537003143
ENST00000656411.1	128048447:128048449	0	1.16631537003143
ENST00000656411.1	127989161:127989163	0	1.16631537003143
ENST00000656411.1	127902455:127902457	0	1.16631537003143
ENST00000656411.1	127819908:127819910	0	1.16631537003143
ENST00000656411.1	127996560:127996562	0	1.16631537003143
ENST00000656411.1	128096520:128096522	0	1.16631537003143
ENST00000656411.1	128074069:128074071	0	1.16631537003143
ENST00000656491.1	(Intercept)	-9.87638304176601	0.310885402139701
ENST00000656491.1	127818899:127818901	0	0.310885402139701
ENST00000656491.1	127882061:127882063	0	0.310885402139701
ENST00000656491.1	128100979:128100981	0.360974700529658	0.310885402139701
ENST00000656491.1	127803149:127803151	0	0.310885402139701
ENST00000656491.1	128082752:128082754	0	0.310885402139701
ENST00000656491.1	127854727:127854729	0	0.310885402139701
ENST00000656491.1	128069068:128069070	0	0.310885402139701
ENST00000656491.1	128099369:128099371	0	0.310885402139701
ENST00000656491.1	128031057:128031059	0	0.310885402139701
ENST00000656491.1	127855154:127855156	0	0.310885402139701
ENST00000656491.1	128031958:128031960	0	0.310885402139701
ENST00000656491.1	128074072:128074074	0	0.310885402139701
ENST00000656491.1	127816827:127816829	-7.86097074558246	0.310885402139701
ENST00000656491.1	127851933:127851935	0	0.310885402139701
ENST00000656491.1	127932464:127932466	7.15476117083765	0.310885402139701
ENST00000656491.1	128070161:128070163	0	0.310885402139701
ENST00000656491.1	128070159:128070161	0	0.310885402139701
ENST00000656491.1	127890588:127890590	0	0.310885402139701
ENST00000656491.1	128049584:128049586	0	0.310885402139701
ENST00000656491.1	128096517:128096519	0	0.310885402139701
ENST00000656491.1	127932052:127932054	0	0.310885402139701
ENST00000656491.1	127855162:127855164	0	0.310885402139701
ENST00000656491.1	127932027:127932029	0	0.310885402139701
ENST00000656491.1	128038916:128038918	0	0.310885402139701
ENST00000656491.1	127881800:127881802	0	0.310885402139701
ENST00000656491.1	128080302:128080304	0	0.310885402139701
ENST00000656491.1	128049587:128049589	-1.25619116744159	0.310885402139701
ENST00000656491.1	128048447:128048449	0	0.310885402139701
ENST00000656491.1	127989161:127989163	0	0.310885402139701
ENST00000656491.1	127902455:127902457	0	0.310885402139701
ENST00000656491.1	127819908:127819910	0	0.310885402139701
ENST00000656491.1	127996560:127996562	0	0.310885402139701
ENST00000656491.1	128096520:128096522	1.3498859472255	0.310885402139701
ENST00000656491.1	128074069:128074071	0	0.310885402139701
ENST00000656532.1	(Intercept)	-11.3677771243083	0.145148446310202
ENST00000656532.1	127818899:127818901	0	0.145148446310202
ENST00000656532.1	127882061:127882063	0	0.145148446310202
ENST00000656532.1	128100979:128100981	0	0.145148446310202
ENST00000656532.1	127803149:127803151	0	0.145148446310202
ENST00000656532.1	128082752:128082754	0	0.145148446310202
ENST00000656532.1	127854727:127854729	0	0.145148446310202
ENST00000656532.1	128069068:128069070	0	0.145148446310202
ENST00000656532.1	128099369:128099371	0	0.145148446310202
ENST00000656532.1	128031057:128031059	0	0.145148446310202
ENST00000656532.1	127855154:127855156	0	0.145148446310202
ENST00000656532.1	128031958:128031960	0	0.145148446310202
ENST00000656532.1	128074072:128074074	0	0.145148446310202
ENST00000656532.1	127816827:127816829	0	0.145148446310202
ENST00000656532.1	127851933:127851935	0	0.145148446310202
ENST00000656532.1	127932464:127932466	0	0.145148446310202
ENST00000656532.1	128070161:128070163	0	0.145148446310202
ENST00000656532.1	128070159:128070161	0	0.145148446310202
ENST00000656532.1	127890588:127890590	0	0.145148446310202
ENST00000656532.1	128049584:128049586	0	0.145148446310202
ENST00000656532.1	128096517:128096519	0	0.145148446310202
ENST00000656532.1	127932052:127932054	0	0.145148446310202
ENST00000656532.1	127855162:127855164	0	0.145148446310202
ENST00000656532.1	127932027:127932029	0	0.145148446310202
ENST00000656532.1	128038916:128038918	0	0.145148446310202
ENST00000656532.1	127881800:127881802	0	0.145148446310202
ENST00000656532.1	128080302:128080304	0	0.145148446310202
ENST00000656532.1	128049587:128049589	0	0.145148446310202
ENST00000656532.1	128048447:128048449	0	0.145148446310202
ENST00000656532.1	127989161:127989163	0	0.145148446310202
ENST00000656532.1	127902455:127902457	0	0.145148446310202
ENST00000656532.1	127819908:127819910	0	0.145148446310202
ENST00000656532.1	127996560:127996562	0	0.145148446310202
ENST00000656532.1	128096520:128096522	0	0.145148446310202
ENST00000656532.1	128074069:128074071	0	0.145148446310202
ENST00000656693.1	(Intercept)	20.8302182590825	0.294748881531651
ENST00000656693.1	127818899:127818901	0	0.294748881531651
ENST00000656693.1	127882061:127882063	0	0.294748881531651
ENST00000656693.1	128100979:128100981	0	0.294748881531651
ENST00000656693.1	127803149:127803151	0	0.294748881531651
ENST00000656693.1	128082752:128082754	0	0.294748881531651
ENST00000656693.1	127854727:127854729	0	0.294748881531651
ENST00000656693.1	128069068:128069070	-1.80179199791422	0.294748881531651
ENST00000656693.1	128099369:128099371	-4.56385884337409	0.294748881531651
ENST00000656693.1	128031057:128031059	0	0.294748881531651
ENST00000656693.1	127855154:127855156	0	0.294748881531651
ENST00000656693.1	128031958:128031960	0	0.294748881531651
ENST00000656693.1	128074072:128074074	0	0.294748881531651
ENST00000656693.1	127816827:127816829	-2.61055618192849	0.294748881531651
ENST00000656693.1	127851933:127851935	0	0.294748881531651
ENST00000656693.1	127932464:127932466	7.11111994396783	0.294748881531651
ENST00000656693.1	128070161:128070163	-1.61807062201488	0.294748881531651
ENST00000656693.1	128070159:128070161	-4.17328427774583	0.294748881531651
ENST00000656693.1	127890588:127890590	-0.613076382738688	0.294748881531651
ENST00000656693.1	128049584:128049586	0	0.294748881531651
ENST00000656693.1	128096517:128096519	-2.56786877666328	0.294748881531651
ENST00000656693.1	127932052:127932054	0	0.294748881531651
ENST00000656693.1	127855162:127855164	-2.11751790821352	0.294748881531651
ENST00000656693.1	127932027:127932029	0	0.294748881531651
ENST00000656693.1	128038916:128038918	0	0.294748881531651
ENST00000656693.1	127881800:127881802	0	0.294748881531651
ENST00000656693.1	128080302:128080304	-2.45701911974353	0.294748881531651
ENST00000656693.1	128049587:128049589	1.75659776437944	0.294748881531651
ENST00000656693.1	128048447:128048449	0	0.294748881531651
ENST00000656693.1	127989161:127989163	0	0.294748881531651
ENST00000656693.1	127902455:127902457	0	0.294748881531651
ENST00000656693.1	127819908:127819910	0	0.294748881531651
ENST00000656693.1	127996560:127996562	-8.00331618346242	0.294748881531651
ENST00000656693.1	128096520:128096522	0	0.294748881531651
ENST00000656693.1	128074069:128074071	0	0.294748881531651
ENST00000656880.1	(Intercept)	-21.7097147877181	0.333590171038188
ENST00000656880.1	127818899:127818901	0	0.333590171038188
ENST00000656880.1	127882061:127882063	0	0.333590171038188
ENST00000656880.1	128100979:128100981	0	0.333590171038188
ENST00000656880.1	127803149:127803151	0	0.333590171038188
ENST00000656880.1	128082752:128082754	0	0.333590171038188
ENST00000656880.1	127854727:127854729	0	0.333590171038188
ENST00000656880.1	128069068:128069070	0	0.333590171038188
ENST00000656880.1	128099369:128099371	0	0.333590171038188
ENST00000656880.1	128031057:128031059	0	0.333590171038188
ENST00000656880.1	127855154:127855156	0	0.333590171038188
ENST00000656880.1	128031958:128031960	0	0.333590171038188
ENST00000656880.1	128074072:128074074	0	0.333590171038188
ENST00000656880.1	127816827:127816829	0	0.333590171038188
ENST00000656880.1	127851933:127851935	0	0.333590171038188
ENST00000656880.1	127932464:127932466	0	0.333590171038188
ENST00000656880.1	128070161:128070163	0.308889482699963	0.333590171038188
ENST00000656880.1	128070159:128070161	0	0.333590171038188
ENST00000656880.1	127890588:127890590	4.39579512855101	0.333590171038188
ENST00000656880.1	128049584:128049586	0	0.333590171038188
ENST00000656880.1	128096517:128096519	0	0.333590171038188
ENST00000656880.1	127932052:127932054	0	0.333590171038188
ENST00000656880.1	127855162:127855164	0	0.333590171038188
ENST00000656880.1	127932027:127932029	-0.00454660393235168	0.333590171038188
ENST00000656880.1	128038916:128038918	0	0.333590171038188
ENST00000656880.1	127881800:127881802	0	0.333590171038188
ENST00000656880.1	128080302:128080304	0	0.333590171038188
ENST00000656880.1	128049587:128049589	0	0.333590171038188
ENST00000656880.1	128048447:128048449	0	0.333590171038188
ENST00000656880.1	127989161:127989163	0	0.333590171038188
ENST00000656880.1	127902455:127902457	3.82301694496679	0.333590171038188
ENST00000656880.1	127819908:127819910	0	0.333590171038188
ENST00000656880.1	127996560:127996562	0	0.333590171038188
ENST00000656880.1	128096520:128096522	3.28960186315147	0.333590171038188
ENST00000656880.1	128074069:128074071	0	0.333590171038188
ENST00000656948.1	(Intercept)	1.1539168403421	0.290148395377442
ENST00000656948.1	127818899:127818901	0	0.290148395377442
ENST00000656948.1	127882061:127882063	0	0.290148395377442
ENST00000656948.1	128100979:128100981	0	0.290148395377442
ENST00000656948.1	127803149:127803151	0	0.290148395377442
ENST00000656948.1	128082752:128082754	0	0.290148395377442
ENST00000656948.1	127854727:127854729	-11.1381110656277	0.290148395377442
ENST00000656948.1	128069068:128069070	0	0.290148395377442
ENST00000656948.1	128099369:128099371	0	0.290148395377442
ENST00000656948.1	128031057:128031059	0	0.290148395377442
ENST00000656948.1	127855154:127855156	-0.350654447674656	0.290148395377442
ENST00000656948.1	128031958:128031960	0	0.290148395377442
ENST00000656948.1	128074072:128074074	0	0.290148395377442
ENST00000656948.1	127816827:127816829	0	0.290148395377442
ENST00000656948.1	127851933:127851935	0	0.290148395377442
ENST00000656948.1	127932464:127932466	0	0.290148395377442
ENST00000656948.1	128070161:128070163	0	0.290148395377442
ENST00000656948.1	128070159:128070161	0	0.290148395377442
ENST00000656948.1	127890588:127890590	-2.75409467903434	0.290148395377442
ENST00000656948.1	128049584:128049586	0	0.290148395377442
ENST00000656948.1	128096517:128096519	0	0.290148395377442
ENST00000656948.1	127932052:127932054	0	0.290148395377442
ENST00000656948.1	127855162:127855164	0	0.290148395377442
ENST00000656948.1	127932027:127932029	0	0.290148395377442
ENST00000656948.1	128038916:128038918	0	0.290148395377442
ENST00000656948.1	127881800:127881802	0	0.290148395377442
ENST00000656948.1	128080302:128080304	0	0.290148395377442
ENST00000656948.1	128049587:128049589	0	0.290148395377442
ENST00000656948.1	128048447:128048449	0	0.290148395377442
ENST00000656948.1	127989161:127989163	0	0.290148395377442
ENST00000656948.1	127902455:127902457	0	0.290148395377442
ENST00000656948.1	127819908:127819910	0	0.290148395377442
ENST00000656948.1	127996560:127996562	-0.0888527997382412	0.290148395377442
ENST00000656948.1	128096520:128096522	0.823646645878986	0.290148395377442
ENST00000656948.1	128074069:128074071	1.25060534052945	0.290148395377442
ENST00000656999.1	(Intercept)	0.507992578615167	1.37674332430191
ENST00000656999.1	127818899:127818901	0	1.37674332430191
ENST00000656999.1	127882061:127882063	0	1.37674332430191
ENST00000656999.1	128100979:128100981	0	1.37674332430191
ENST00000656999.1	127803149:127803151	0	1.37674332430191
ENST00000656999.1	128082752:128082754	0	1.37674332430191
ENST00000656999.1	127854727:127854729	0	1.37674332430191
ENST00000656999.1	128069068:128069070	0	1.37674332430191
ENST00000656999.1	128099369:128099371	0	1.37674332430191
ENST00000656999.1	128031057:128031059	0	1.37674332430191
ENST00000656999.1	127855154:127855156	0	1.37674332430191
ENST00000656999.1	128031958:128031960	0	1.37674332430191
ENST00000656999.1	128074072:128074074	0	1.37674332430191
ENST00000656999.1	127816827:127816829	0	1.37674332430191
ENST00000656999.1	127851933:127851935	0	1.37674332430191
ENST00000656999.1	127932464:127932466	0	1.37674332430191
ENST00000656999.1	128070161:128070163	0	1.37674332430191
ENST00000656999.1	128070159:128070161	0	1.37674332430191
ENST00000656999.1	127890588:127890590	0	1.37674332430191
ENST00000656999.1	128049584:128049586	0	1.37674332430191
ENST00000656999.1	128096517:128096519	0	1.37674332430191
ENST00000656999.1	127932052:127932054	0	1.37674332430191
ENST00000656999.1	127855162:127855164	0	1.37674332430191
ENST00000656999.1	127932027:127932029	0	1.37674332430191
ENST00000656999.1	128038916:128038918	0	1.37674332430191
ENST00000656999.1	127881800:127881802	0	1.37674332430191
ENST00000656999.1	128080302:128080304	0	1.37674332430191
ENST00000656999.1	128049587:128049589	0	1.37674332430191
ENST00000656999.1	128048447:128048449	0	1.37674332430191
ENST00000656999.1	127989161:127989163	0	1.37674332430191
ENST00000656999.1	127902455:127902457	0	1.37674332430191
ENST00000656999.1	127819908:127819910	0	1.37674332430191
ENST00000656999.1	127996560:127996562	0	1.37674332430191
ENST00000656999.1	128096520:128096522	0	1.37674332430191
ENST00000656999.1	128074069:128074071	0	1.37674332430191
ENST00000657112.1	(Intercept)	10.7489008701848	0.620828596554818
ENST00000657112.1	127818899:127818901	0	0.620828596554818
ENST00000657112.1	127882061:127882063	0	0.620828596554818
ENST00000657112.1	128100979:128100981	0	0.620828596554818
ENST00000657112.1	127803149:127803151	0.825442281006192	0.620828596554818
ENST00000657112.1	128082752:128082754	-5.32560172382515	0.620828596554818
ENST00000657112.1	127854727:127854729	0	0.620828596554818
ENST00000657112.1	128069068:128069070	-0.741531176295945	0.620828596554818
ENST00000657112.1	128099369:128099371	-4.56800070503713	0.620828596554818
ENST00000657112.1	128031057:128031059	0	0.620828596554818
ENST00000657112.1	127855154:127855156	0	0.620828596554818
ENST00000657112.1	128031958:128031960	0	0.620828596554818
ENST00000657112.1	128074072:128074074	0	0.620828596554818
ENST00000657112.1	127816827:127816829	0	0.620828596554818
ENST00000657112.1	127851933:127851935	0	0.620828596554818
ENST00000657112.1	127932464:127932466	1.54103154984477	0.620828596554818
ENST00000657112.1	128070161:128070163	0	0.620828596554818
ENST00000657112.1	128070159:128070161	0	0.620828596554818
ENST00000657112.1	127890588:127890590	0	0.620828596554818
ENST00000657112.1	128049584:128049586	0	0.620828596554818
ENST00000657112.1	128096517:128096519	-1.30308912640022	0.620828596554818
ENST00000657112.1	127932052:127932054	0	0.620828596554818
ENST00000657112.1	127855162:127855164	0	0.620828596554818
ENST00000657112.1	127932027:127932029	0	0.620828596554818
ENST00000657112.1	128038916:128038918	0	0.620828596554818
ENST00000657112.1	127881800:127881802	0	0.620828596554818
ENST00000657112.1	128080302:128080304	-10.0239799096654	0.620828596554818
ENST00000657112.1	128049587:128049589	9.39540470617442	0.620828596554818
ENST00000657112.1	128048447:128048449	0	0.620828596554818
ENST00000657112.1	127989161:127989163	0	0.620828596554818
ENST00000657112.1	127902455:127902457	0	0.620828596554818
ENST00000657112.1	127819908:127819910	0	0.620828596554818
ENST00000657112.1	127996560:127996562	0	0.620828596554818
ENST00000657112.1	128096520:128096522	0	0.620828596554818
ENST00000657112.1	128074069:128074071	-7.78205335813028	0.620828596554818
ENST00000657183.1	(Intercept)	-10.8748210975452	0.816853530208953
ENST00000657183.1	127818899:127818901	0	0.816853530208953
ENST00000657183.1	127882061:127882063	0	0.816853530208953
ENST00000657183.1	128100979:128100981	0	0.816853530208953
ENST00000657183.1	127803149:127803151	0	0.816853530208953
ENST00000657183.1	128082752:128082754	0	0.816853530208953
ENST00000657183.1	127854727:127854729	0	0.816853530208953
ENST00000657183.1	128069068:128069070	-1.47672263239654e-15	0.816853530208953
ENST00000657183.1	128099369:128099371	0	0.816853530208953
ENST00000657183.1	128031057:128031059	0	0.816853530208953
ENST00000657183.1	127855154:127855156	0	0.816853530208953
ENST00000657183.1	128031958:128031960	0	0.816853530208953
ENST00000657183.1	128074072:128074074	0	0.816853530208953
ENST00000657183.1	127816827:127816829	0	0.816853530208953
ENST00000657183.1	127851933:127851935	0	0.816853530208953
ENST00000657183.1	127932464:127932466	0	0.816853530208953
ENST00000657183.1	128070161:128070163	0	0.816853530208953
ENST00000657183.1	128070159:128070161	0	0.816853530208953
ENST00000657183.1	127890588:127890590	0	0.816853530208953
ENST00000657183.1	128049584:128049586	0	0.816853530208953
ENST00000657183.1	128096517:128096519	0	0.816853530208953
ENST00000657183.1	127932052:127932054	0	0.816853530208953
ENST00000657183.1	127855162:127855164	0	0.816853530208953
ENST00000657183.1	127932027:127932029	0	0.816853530208953
ENST00000657183.1	128038916:128038918	0	0.816853530208953
ENST00000657183.1	127881800:127881802	0	0.816853530208953
ENST00000657183.1	128080302:128080304	0	0.816853530208953
ENST00000657183.1	128049587:128049589	0	0.816853530208953
ENST00000657183.1	128048447:128048449	0	0.816853530208953
ENST00000657183.1	127989161:127989163	0	0.816853530208953
ENST00000657183.1	127902455:127902457	0	0.816853530208953
ENST00000657183.1	127819908:127819910	0	0.816853530208953
ENST00000657183.1	127996560:127996562	0	0.816853530208953
ENST00000657183.1	128096520:128096522	0	0.816853530208953
ENST00000657183.1	128074069:128074071	0	0.816853530208953
ENST00000657211.1	(Intercept)	-10.3718630503518	1.22705694837462
ENST00000657211.1	127818899:127818901	0	1.22705694837462
ENST00000657211.1	127882061:127882063	0	1.22705694837462
ENST00000657211.1	128100979:128100981	0	1.22705694837462
ENST00000657211.1	127803149:127803151	0	1.22705694837462
ENST00000657211.1	128082752:128082754	0	1.22705694837462
ENST00000657211.1	127854727:127854729	0	1.22705694837462
ENST00000657211.1	128069068:128069070	0	1.22705694837462
ENST00000657211.1	128099369:128099371	0	1.22705694837462
ENST00000657211.1	128031057:128031059	0	1.22705694837462
ENST00000657211.1	127855154:127855156	0	1.22705694837462
ENST00000657211.1	128031958:128031960	1.97802694326614	1.22705694837462
ENST00000657211.1	128074072:128074074	0	1.22705694837462
ENST00000657211.1	127816827:127816829	0	1.22705694837462
ENST00000657211.1	127851933:127851935	0	1.22705694837462
ENST00000657211.1	127932464:127932466	0	1.22705694837462
ENST00000657211.1	128070161:128070163	0	1.22705694837462
ENST00000657211.1	128070159:128070161	0.77857708738404	1.22705694837462
ENST00000657211.1	127890588:127890590	0	1.22705694837462
ENST00000657211.1	128049584:128049586	0	1.22705694837462
ENST00000657211.1	128096517:128096519	0	1.22705694837462
ENST00000657211.1	127932052:127932054	0	1.22705694837462
ENST00000657211.1	127855162:127855164	0	1.22705694837462
ENST00000657211.1	127932027:127932029	0	1.22705694837462
ENST00000657211.1	128038916:128038918	0	1.22705694837462
ENST00000657211.1	127881800:127881802	0	1.22705694837462
ENST00000657211.1	128080302:128080304	0	1.22705694837462
ENST00000657211.1	128049587:128049589	0	1.22705694837462
ENST00000657211.1	128048447:128048449	0	1.22705694837462
ENST00000657211.1	127989161:127989163	0	1.22705694837462
ENST00000657211.1	127902455:127902457	0	1.22705694837462
ENST00000657211.1	127819908:127819910	0	1.22705694837462
ENST00000657211.1	127996560:127996562	0	1.22705694837462
ENST00000657211.1	128096520:128096522	0	1.22705694837462
ENST00000657211.1	128074069:128074071	0	1.22705694837462
ENST00000657289.1	(Intercept)	-80.0772442675772	0.23154841344961
ENST00000657289.1	127818899:127818901	0	0.23154841344961
ENST00000657289.1	127882061:127882063	-1.41898374701947	0.23154841344961
ENST00000657289.1	128100979:128100981	0.0757924250133561	0.23154841344961
ENST00000657289.1	127803149:127803151	0	0.23154841344961
ENST00000657289.1	128082752:128082754	11.0193275833514	0.23154841344961
ENST00000657289.1	127854727:127854729	8.12003585334593	0.23154841344961
ENST00000657289.1	128069068:128069070	12.4893751461777	0.23154841344961
ENST00000657289.1	128099369:128099371	-9.80563303850333	0.23154841344961
ENST00000657289.1	128031057:128031059	-0.993497384966883	0.23154841344961
ENST00000657289.1	127855154:127855156	-32.5059816932779	0.23154841344961
ENST00000657289.1	128031958:128031960	0	0.23154841344961
ENST00000657289.1	128074072:128074074	0	0.23154841344961
ENST00000657289.1	127816827:127816829	0	0.23154841344961
ENST00000657289.1	127851933:127851935	1.59477617577195	0.23154841344961
ENST00000657289.1	127932464:127932466	23.39107553061	0.23154841344961
ENST00000657289.1	128070161:128070163	7.68114766646529	0.23154841344961
ENST00000657289.1	128070159:128070161	-10.9036272460986	0.23154841344961
ENST00000657289.1	127890588:127890590	8.09487003060721	0.23154841344961
ENST00000657289.1	128049584:128049586	0	0.23154841344961
ENST00000657289.1	128096517:128096519	-0.539472016148733	0.23154841344961
ENST00000657289.1	127932052:127932054	25.9514343132388	0.23154841344961
ENST00000657289.1	127855162:127855164	21.7626686568637	0.23154841344961
ENST00000657289.1	127932027:127932029	-14.9509817293951	0.23154841344961
ENST00000657289.1	128038916:128038918	0	0.23154841344961
ENST00000657289.1	127881800:127881802	30.5275764864279	0.23154841344961
ENST00000657289.1	128080302:128080304	0	0.23154841344961
ENST00000657289.1	128049587:128049589	0.00502645578672887	0.23154841344961
ENST00000657289.1	128048447:128048449	-19.0437401014515	0.23154841344961
ENST00000657289.1	127989161:127989163	-1.76693766468198	0.23154841344961
ENST00000657289.1	127902455:127902457	-6.5418053748215	0.23154841344961
ENST00000657289.1	127819908:127819910	25.0612013283946	0.23154841344961
ENST00000657289.1	127996560:127996562	-4.40798909004174	0.23154841344961
ENST00000657289.1	128096520:128096522	-5.39232371607053	0.23154841344961
ENST00000657289.1	128074069:128074071	10.3886079102128	0.23154841344961
ENST00000657297.1	(Intercept)	-7.38789523033621	1.42721519922094
ENST00000657297.1	127818899:127818901	0	1.42721519922094
ENST00000657297.1	127882061:127882063	0	1.42721519922094
ENST00000657297.1	128100979:128100981	0	1.42721519922094
ENST00000657297.1	127803149:127803151	0	1.42721519922094
ENST00000657297.1	128082752:128082754	0	1.42721519922094
ENST00000657297.1	127854727:127854729	0	1.42721519922094
ENST00000657297.1	128069068:128069070	0	1.42721519922094
ENST00000657297.1	128099369:128099371	0	1.42721519922094
ENST00000657297.1	128031057:128031059	0	1.42721519922094
ENST00000657297.1	127855154:127855156	0	1.42721519922094
ENST00000657297.1	128031958:128031960	0	1.42721519922094
ENST00000657297.1	128074072:128074074	0	1.42721519922094
ENST00000657297.1	127816827:127816829	0	1.42721519922094
ENST00000657297.1	127851933:127851935	0	1.42721519922094
ENST00000657297.1	127932464:127932466	0	1.42721519922094
ENST00000657297.1	128070161:128070163	0	1.42721519922094
ENST00000657297.1	128070159:128070161	0	1.42721519922094
ENST00000657297.1	127890588:127890590	0	1.42721519922094
ENST00000657297.1	128049584:128049586	0	1.42721519922094
ENST00000657297.1	128096517:128096519	0	1.42721519922094
ENST00000657297.1	127932052:127932054	0	1.42721519922094
ENST00000657297.1	127855162:127855164	0	1.42721519922094
ENST00000657297.1	127932027:127932029	0	1.42721519922094
ENST00000657297.1	128038916:128038918	0	1.42721519922094
ENST00000657297.1	127881800:127881802	0	1.42721519922094
ENST00000657297.1	128080302:128080304	0	1.42721519922094
ENST00000657297.1	128049587:128049589	0	1.42721519922094
ENST00000657297.1	128048447:128048449	0	1.42721519922094
ENST00000657297.1	127989161:127989163	0	1.42721519922094
ENST00000657297.1	127902455:127902457	0	1.42721519922094
ENST00000657297.1	127819908:127819910	0	1.42721519922094
ENST00000657297.1	127996560:127996562	0	1.42721519922094
ENST00000657297.1	128096520:128096522	0	1.42721519922094
ENST00000657297.1	128074069:128074071	0	1.42721519922094
ENST00000657356.1	(Intercept)	-2.73637874979736	1.11742588900564
ENST00000657356.1	127818899:127818901	0	1.11742588900564
ENST00000657356.1	127882061:127882063	0	1.11742588900564
ENST00000657356.1	128100979:128100981	0	1.11742588900564
ENST00000657356.1	127803149:127803151	0	1.11742588900564
ENST00000657356.1	128082752:128082754	0	1.11742588900564
ENST00000657356.1	127854727:127854729	0	1.11742588900564
ENST00000657356.1	128069068:128069070	0	1.11742588900564
ENST00000657356.1	128099369:128099371	0	1.11742588900564
ENST00000657356.1	128031057:128031059	0	1.11742588900564
ENST00000657356.1	127855154:127855156	0	1.11742588900564
ENST00000657356.1	128031958:128031960	0	1.11742588900564
ENST00000657356.1	128074072:128074074	0	1.11742588900564
ENST00000657356.1	127816827:127816829	0	1.11742588900564
ENST00000657356.1	127851933:127851935	0	1.11742588900564
ENST00000657356.1	127932464:127932466	0	1.11742588900564
ENST00000657356.1	128070161:128070163	0	1.11742588900564
ENST00000657356.1	128070159:128070161	0	1.11742588900564
ENST00000657356.1	127890588:127890590	0	1.11742588900564
ENST00000657356.1	128049584:128049586	2.72969587565093e-15	1.11742588900564
ENST00000657356.1	128096517:128096519	0	1.11742588900564
ENST00000657356.1	127932052:127932054	0	1.11742588900564
ENST00000657356.1	127855162:127855164	0	1.11742588900564
ENST00000657356.1	127932027:127932029	0	1.11742588900564
