Gene	Term	GLMNET_coefficients	lambda_min
ENST00000652883.1	128074069:128074071	0	3.51761300163831
ENST00000652993.1	(Intercept)	-7.2568168522833	3.36595194072411
ENST00000652993.1	127818899:127818901	0	3.36595194072411
ENST00000652993.1	127882061:127882063	0	3.36595194072411
ENST00000652993.1	128100979:128100981	0	3.36595194072411
ENST00000652993.1	127803149:127803151	0	3.36595194072411
ENST00000652993.1	128082752:128082754	0	3.36595194072411
ENST00000652993.1	127854727:127854729	0	3.36595194072411
ENST00000652993.1	128069068:128069070	0	3.36595194072411
ENST00000652993.1	128099369:128099371	0	3.36595194072411
ENST00000652993.1	128031057:128031059	0	3.36595194072411
ENST00000652993.1	127855154:127855156	0	3.36595194072411
ENST00000652993.1	128031958:128031960	0	3.36595194072411
ENST00000652993.1	128074072:128074074	0	3.36595194072411
ENST00000652993.1	127816827:127816829	0	3.36595194072411
ENST00000652993.1	127851933:127851935	0	3.36595194072411
ENST00000652993.1	127932464:127932466	0	3.36595194072411
ENST00000652993.1	128070161:128070163	0	3.36595194072411
ENST00000652993.1	128070159:128070161	0	3.36595194072411
ENST00000652993.1	127890588:127890590	0	3.36595194072411
ENST00000652993.1	128049584:128049586	0	3.36595194072411
ENST00000652993.1	128096517:128096519	0	3.36595194072411
ENST00000652993.1	127932052:127932054	0	3.36595194072411
ENST00000652993.1	127855162:127855164	0	3.36595194072411
ENST00000652993.1	127932027:127932029	0	3.36595194072411
ENST00000652993.1	128038916:128038918	0	3.36595194072411
ENST00000652993.1	127881800:127881802	0	3.36595194072411
ENST00000652993.1	128080302:128080304	0	3.36595194072411
ENST00000652993.1	128049587:128049589	0	3.36595194072411
ENST00000652993.1	128048447:128048449	0	3.36595194072411
ENST00000652993.1	127989161:127989163	0	3.36595194072411
ENST00000652993.1	127902455:127902457	0	3.36595194072411
ENST00000652993.1	127819908:127819910	0	3.36595194072411
ENST00000652993.1	127996560:127996562	0	3.36595194072411
ENST00000652993.1	128096520:128096522	0	3.36595194072411
ENST00000652993.1	128074069:128074071	0	3.36595194072411
ENST00000653406.1	(Intercept)	53.2302592355129	2.22019964562506
ENST00000653406.1	127818899:127818901	0	2.22019964562506
ENST00000653406.1	127882061:127882063	0	2.22019964562506
ENST00000653406.1	128100979:128100981	-6.9360441810907	2.22019964562506
ENST00000653406.1	127803149:127803151	0	2.22019964562506
ENST00000653406.1	128082752:128082754	0	2.22019964562506
ENST00000653406.1	127854727:127854729	0	2.22019964562506
ENST00000653406.1	128069068:128069070	0	2.22019964562506
ENST00000653406.1	128099369:128099371	0	2.22019964562506
ENST00000653406.1	128031057:128031059	0	2.22019964562506
ENST00000653406.1	127855154:127855156	0	2.22019964562506
ENST00000653406.1	128031958:128031960	9.80931767795628	2.22019964562506
ENST00000653406.1	128074072:128074074	-60.8101902129371	2.22019964562506
ENST00000653406.1	127816827:127816829	0	2.22019964562506
ENST00000653406.1	127851933:127851935	-13.7643134689818	2.22019964562506
ENST00000653406.1	127932464:127932466	0	2.22019964562506
ENST00000653406.1	128070161:128070163	-0.36985359146764	2.22019964562506
ENST00000653406.1	128070159:128070161	0	2.22019964562506
ENST00000653406.1	127890588:127890590	0	2.22019964562506
ENST00000653406.1	128049584:128049586	0	2.22019964562506
ENST00000653406.1	128096517:128096519	0	2.22019964562506
ENST00000653406.1	127932052:127932054	-1.79494944851344	2.22019964562506
ENST00000653406.1	127855162:127855164	0	2.22019964562506
ENST00000653406.1	127932027:127932029	0	2.22019964562506
ENST00000653406.1	128038916:128038918	0	2.22019964562506
ENST00000653406.1	127881800:127881802	14.4932564178403	2.22019964562506
ENST00000653406.1	128080302:128080304	0	2.22019964562506
ENST00000653406.1	128049587:128049589	0	2.22019964562506
ENST00000653406.1	128048447:128048449	0	2.22019964562506
ENST00000653406.1	127989161:127989163	0	2.22019964562506
ENST00000653406.1	127902455:127902457	0	2.22019964562506
ENST00000653406.1	127819908:127819910	0	2.22019964562506
ENST00000653406.1	127996560:127996562	0	2.22019964562506
ENST00000653406.1	128096520:128096522	0	2.22019964562506
ENST00000653406.1	128074069:128074071	0	2.22019964562506
ENST00000653497.1	(Intercept)	-3.34884416910731	3.10136259379546
ENST00000653497.1	127818899:127818901	0	3.10136259379546
ENST00000653497.1	127882061:127882063	0	3.10136259379546
ENST00000653497.1	128100979:128100981	0	3.10136259379546
ENST00000653497.1	127803149:127803151	0	3.10136259379546
ENST00000653497.1	128082752:128082754	0	3.10136259379546
ENST00000653497.1	127854727:127854729	0	3.10136259379546
ENST00000653497.1	128069068:128069070	0	3.10136259379546
ENST00000653497.1	128099369:128099371	0	3.10136259379546
ENST00000653497.1	128031057:128031059	0	3.10136259379546
ENST00000653497.1	127855154:127855156	0	3.10136259379546
ENST00000653497.1	128031958:128031960	0	3.10136259379546
ENST00000653497.1	128074072:128074074	0	3.10136259379546
ENST00000653497.1	127816827:127816829	0	3.10136259379546
ENST00000653497.1	127851933:127851935	0	3.10136259379546
ENST00000653497.1	127932464:127932466	0	3.10136259379546
ENST00000653497.1	128070161:128070163	0	3.10136259379546
ENST00000653497.1	128070159:128070161	0	3.10136259379546
ENST00000653497.1	127890588:127890590	0	3.10136259379546
ENST00000653497.1	128049584:128049586	0	3.10136259379546
ENST00000653497.1	128096517:128096519	0	3.10136259379546
ENST00000653497.1	127932052:127932054	0	3.10136259379546
ENST00000653497.1	127855162:127855164	0	3.10136259379546
ENST00000653497.1	127932027:127932029	0	3.10136259379546
ENST00000653497.1	128038916:128038918	0	3.10136259379546
ENST00000653497.1	127881800:127881802	0	3.10136259379546
ENST00000653497.1	128080302:128080304	0	3.10136259379546
ENST00000653497.1	128049587:128049589	0	3.10136259379546
ENST00000653497.1	128048447:128048449	0	3.10136259379546
ENST00000653497.1	127989161:127989163	0	3.10136259379546
ENST00000653497.1	127902455:127902457	0	3.10136259379546
ENST00000653497.1	127819908:127819910	0	3.10136259379546
ENST00000653497.1	127996560:127996562	0	3.10136259379546
ENST00000653497.1	128096520:128096522	0	3.10136259379546
ENST00000653497.1	128074069:128074071	0	3.10136259379546
ENST00000653522.1	(Intercept)	-8.37412949429669	2.62261690788407
ENST00000653522.1	127818899:127818901	0	2.62261690788407
ENST00000653522.1	127882061:127882063	0	2.62261690788407
ENST00000653522.1	128100979:128100981	0	2.62261690788407
ENST00000653522.1	127803149:127803151	0	2.62261690788407
ENST00000653522.1	128082752:128082754	0	2.62261690788407
ENST00000653522.1	127854727:127854729	0	2.62261690788407
ENST00000653522.1	128069068:128069070	0	2.62261690788407
ENST00000653522.1	128099369:128099371	0	2.62261690788407
ENST00000653522.1	128031057:128031059	0	2.62261690788407
ENST00000653522.1	127855154:127855156	0	2.62261690788407
ENST00000653522.1	128031958:128031960	0	2.62261690788407
ENST00000653522.1	128074072:128074074	0	2.62261690788407
ENST00000653522.1	127816827:127816829	0	2.62261690788407
ENST00000653522.1	127851933:127851935	0	2.62261690788407
ENST00000653522.1	127932464:127932466	0	2.62261690788407
ENST00000653522.1	128070161:128070163	0	2.62261690788407
ENST00000653522.1	128070159:128070161	0	2.62261690788407
ENST00000653522.1	127890588:127890590	0	2.62261690788407
ENST00000653522.1	128049584:128049586	0	2.62261690788407
ENST00000653522.1	128096517:128096519	0	2.62261690788407
ENST00000653522.1	127932052:127932054	0	2.62261690788407
ENST00000653522.1	127855162:127855164	0	2.62261690788407
ENST00000653522.1	127932027:127932029	0	2.62261690788407
ENST00000653522.1	128038916:128038918	0	2.62261690788407
ENST00000653522.1	127881800:127881802	0	2.62261690788407
ENST00000653522.1	128080302:128080304	0	2.62261690788407
ENST00000653522.1	128049587:128049589	0	2.62261690788407
ENST00000653522.1	128048447:128048449	0	2.62261690788407
ENST00000653522.1	127989161:127989163	0	2.62261690788407
ENST00000653522.1	127902455:127902457	0	2.62261690788407
ENST00000653522.1	127819908:127819910	0	2.62261690788407
ENST00000653522.1	127996560:127996562	0	2.62261690788407
ENST00000653522.1	128096520:128096522	0	2.62261690788407
ENST00000653522.1	128074069:128074071	0	2.62261690788407
ENST00000653853.1	(Intercept)	0.702063498413745	2.21082576487074
ENST00000653853.1	127818899:127818901	0	2.21082576487074
ENST00000653853.1	127882061:127882063	0	2.21082576487074
ENST00000653853.1	128100979:128100981	0	2.21082576487074
ENST00000653853.1	127803149:127803151	0	2.21082576487074
ENST00000653853.1	128082752:128082754	0	2.21082576487074
ENST00000653853.1	127854727:127854729	0	2.21082576487074
ENST00000653853.1	128069068:128069070	0	2.21082576487074
ENST00000653853.1	128099369:128099371	0	2.21082576487074
ENST00000653853.1	128031057:128031059	0	2.21082576487074
ENST00000653853.1	127855154:127855156	0	2.21082576487074
ENST00000653853.1	128031958:128031960	0	2.21082576487074
ENST00000653853.1	128074072:128074074	0	2.21082576487074
ENST00000653853.1	127816827:127816829	0	2.21082576487074
ENST00000653853.1	127851933:127851935	0	2.21082576487074
ENST00000653853.1	127932464:127932466	0	2.21082576487074
ENST00000653853.1	128070161:128070163	0	2.21082576487074
ENST00000653853.1	128070159:128070161	0	2.21082576487074
ENST00000653853.1	127890588:127890590	0	2.21082576487074
ENST00000653853.1	128049584:128049586	0	2.21082576487074
ENST00000653853.1	128096517:128096519	0	2.21082576487074
ENST00000653853.1	127932052:127932054	0	2.21082576487074
ENST00000653853.1	127855162:127855164	0	2.21082576487074
ENST00000653853.1	127932027:127932029	0	2.21082576487074
ENST00000653853.1	128038916:128038918	0	2.21082576487074
ENST00000653853.1	127881800:127881802	1.23169470641282e-14	2.21082576487074
ENST00000653853.1	128080302:128080304	0	2.21082576487074
ENST00000653853.1	128049587:128049589	0	2.21082576487074
ENST00000653853.1	128048447:128048449	0	2.21082576487074
ENST00000653853.1	127989161:127989163	0	2.21082576487074
ENST00000653853.1	127902455:127902457	0	2.21082576487074
ENST00000653853.1	127819908:127819910	0	2.21082576487074
ENST00000653853.1	127996560:127996562	0	2.21082576487074
ENST00000653853.1	128096520:128096522	0	2.21082576487074
ENST00000653853.1	128074069:128074071	0	2.21082576487074
ENST00000653990.1	(Intercept)	-7.25296515762357	3.65253986023989
ENST00000653990.1	127818899:127818901	0	3.65253986023989
ENST00000653990.1	127882061:127882063	0	3.65253986023989
ENST00000653990.1	128100979:128100981	0	3.65253986023989
ENST00000653990.1	127803149:127803151	0	3.65253986023989
ENST00000653990.1	128082752:128082754	0	3.65253986023989
ENST00000653990.1	127854727:127854729	0	3.65253986023989
ENST00000653990.1	128069068:128069070	0	3.65253986023989
ENST00000653990.1	128099369:128099371	0	3.65253986023989
ENST00000653990.1	128031057:128031059	0	3.65253986023989
ENST00000653990.1	127855154:127855156	0	3.65253986023989
ENST00000653990.1	128031958:128031960	0	3.65253986023989
ENST00000653990.1	128074072:128074074	0	3.65253986023989
ENST00000653990.1	127816827:127816829	0	3.65253986023989
ENST00000653990.1	127851933:127851935	0	3.65253986023989
ENST00000653990.1	127932464:127932466	0	3.65253986023989
ENST00000653990.1	128070161:128070163	0	3.65253986023989
ENST00000653990.1	128070159:128070161	0	3.65253986023989
ENST00000653990.1	127890588:127890590	0	3.65253986023989
ENST00000653990.1	128049584:128049586	0	3.65253986023989
ENST00000653990.1	128096517:128096519	0	3.65253986023989
ENST00000653990.1	127932052:127932054	0	3.65253986023989
ENST00000653990.1	127855162:127855164	0	3.65253986023989
ENST00000653990.1	127932027:127932029	0	3.65253986023989
ENST00000653990.1	128038916:128038918	0	3.65253986023989
ENST00000653990.1	127881800:127881802	0	3.65253986023989
ENST00000653990.1	128080302:128080304	0	3.65253986023989
ENST00000653990.1	128049587:128049589	0	3.65253986023989
ENST00000653990.1	128048447:128048449	0	3.65253986023989
ENST00000653990.1	127989161:127989163	0	3.65253986023989
ENST00000653990.1	127902455:127902457	0	3.65253986023989
ENST00000653990.1	127819908:127819910	0	3.65253986023989
ENST00000653990.1	127996560:127996562	0	3.65253986023989
ENST00000653990.1	128096520:128096522	0	3.65253986023989
ENST00000653990.1	128074069:128074071	0	3.65253986023989
ENST00000654091.1	(Intercept)	-5.95745675620849	4.01078656885671
ENST00000654091.1	127818899:127818901	0	4.01078656885671
ENST00000654091.1	127882061:127882063	0	4.01078656885671
ENST00000654091.1	128100979:128100981	0	4.01078656885671
ENST00000654091.1	127803149:127803151	0	4.01078656885671
ENST00000654091.1	128082752:128082754	0	4.01078656885671
ENST00000654091.1	127854727:127854729	0	4.01078656885671
ENST00000654091.1	128069068:128069070	0	4.01078656885671
ENST00000654091.1	128099369:128099371	0	4.01078656885671
ENST00000654091.1	128031057:128031059	0	4.01078656885671
ENST00000654091.1	127855154:127855156	0	4.01078656885671
ENST00000654091.1	128031958:128031960	0	4.01078656885671
ENST00000654091.1	128074072:128074074	0	4.01078656885671
ENST00000654091.1	127816827:127816829	0	4.01078656885671
ENST00000654091.1	127851933:127851935	0	4.01078656885671
ENST00000654091.1	127932464:127932466	0	4.01078656885671
ENST00000654091.1	128070161:128070163	0	4.01078656885671
ENST00000654091.1	128070159:128070161	0	4.01078656885671
ENST00000654091.1	127890588:127890590	0	4.01078656885671
ENST00000654091.1	128049584:128049586	0	4.01078656885671
ENST00000654091.1	128096517:128096519	0	4.01078656885671
ENST00000654091.1	127932052:127932054	0	4.01078656885671
ENST00000654091.1	127855162:127855164	0	4.01078656885671
ENST00000654091.1	127932027:127932029	0	4.01078656885671
ENST00000654091.1	128038916:128038918	0	4.01078656885671
ENST00000654091.1	127881800:127881802	0	4.01078656885671
ENST00000654091.1	128080302:128080304	0	4.01078656885671
ENST00000654091.1	128049587:128049589	0	4.01078656885671
ENST00000654091.1	128048447:128048449	0	4.01078656885671
ENST00000654091.1	127989161:127989163	0	4.01078656885671
ENST00000654091.1	127902455:127902457	0	4.01078656885671
ENST00000654091.1	127819908:127819910	0	4.01078656885671
ENST00000654091.1	127996560:127996562	0	4.01078656885671
ENST00000654091.1	128096520:128096522	0	4.01078656885671
ENST00000654091.1	128074069:128074071	0	4.01078656885671
ENST00000654105.1	(Intercept)	-6.92555317390615	3.28655701180416
ENST00000654105.1	127818899:127818901	0	3.28655701180416
ENST00000654105.1	127882061:127882063	0	3.28655701180416
ENST00000654105.1	128100979:128100981	0	3.28655701180416
ENST00000654105.1	127803149:127803151	0	3.28655701180416
ENST00000654105.1	128082752:128082754	0	3.28655701180416
ENST00000654105.1	127854727:127854729	0	3.28655701180416
ENST00000654105.1	128069068:128069070	0	3.28655701180416
ENST00000654105.1	128099369:128099371	0	3.28655701180416
ENST00000654105.1	128031057:128031059	0	3.28655701180416
ENST00000654105.1	127855154:127855156	0	3.28655701180416
ENST00000654105.1	128031958:128031960	0	3.28655701180416
ENST00000654105.1	128074072:128074074	0	3.28655701180416
ENST00000654105.1	127816827:127816829	0	3.28655701180416
ENST00000654105.1	127851933:127851935	0	3.28655701180416
ENST00000654105.1	127932464:127932466	0	3.28655701180416
ENST00000654105.1	128070161:128070163	0	3.28655701180416
ENST00000654105.1	128070159:128070161	0	3.28655701180416
ENST00000654105.1	127890588:127890590	0	3.28655701180416
ENST00000654105.1	128049584:128049586	0	3.28655701180416
ENST00000654105.1	128096517:128096519	0	3.28655701180416
ENST00000654105.1	127932052:127932054	-1.03756718615656e-14	3.28655701180416
ENST00000654105.1	127855162:127855164	0	3.28655701180416
ENST00000654105.1	127932027:127932029	0	3.28655701180416
ENST00000654105.1	128038916:128038918	0	3.28655701180416
ENST00000654105.1	127881800:127881802	0	3.28655701180416
ENST00000654105.1	128080302:128080304	0	3.28655701180416
ENST00000654105.1	128049587:128049589	0	3.28655701180416
ENST00000654105.1	128048447:128048449	0	3.28655701180416
ENST00000654105.1	127989161:127989163	0	3.28655701180416
ENST00000654105.1	127902455:127902457	0	3.28655701180416
ENST00000654105.1	127819908:127819910	0	3.28655701180416
ENST00000654105.1	127996560:127996562	0	3.28655701180416
ENST00000654105.1	128096520:128096522	0	3.28655701180416
ENST00000654105.1	128074069:128074071	0	3.28655701180416
ENST00000654324.1	(Intercept)	-70.4469370664157	1.99370532388361
ENST00000654324.1	127818899:127818901	0	1.99370532388361
ENST00000654324.1	127882061:127882063	0	1.99370532388361
ENST00000654324.1	128100979:128100981	0	1.99370532388361
ENST00000654324.1	127803149:127803151	0	1.99370532388361
ENST00000654324.1	128082752:128082754	0	1.99370532388361
ENST00000654324.1	127854727:127854729	0	1.99370532388361
ENST00000654324.1	128069068:128069070	0	1.99370532388361
ENST00000654324.1	128099369:128099371	0	1.99370532388361
ENST00000654324.1	128031057:128031059	0	1.99370532388361
ENST00000654324.1	127855154:127855156	0	1.99370532388361
ENST00000654324.1	128031958:128031960	0	1.99370532388361
ENST00000654324.1	128074072:128074074	0	1.99370532388361
ENST00000654324.1	127816827:127816829	0	1.99370532388361
ENST00000654324.1	127851933:127851935	0	1.99370532388361
ENST00000654324.1	127932464:127932466	0	1.99370532388361
ENST00000654324.1	128070161:128070163	-4.72911251648767	1.99370532388361
ENST00000654324.1	128070159:128070161	0	1.99370532388361
ENST00000654324.1	127890588:127890590	0	1.99370532388361
ENST00000654324.1	128049584:128049586	0	1.99370532388361
ENST00000654324.1	128096517:128096519	0	1.99370532388361
ENST00000654324.1	127932052:127932054	0	1.99370532388361
ENST00000654324.1	127855162:127855164	0	1.99370532388361
ENST00000654324.1	127932027:127932029	0	1.99370532388361
ENST00000654324.1	128038916:128038918	0	1.99370532388361
ENST00000654324.1	127881800:127881802	78.1737051317898	1.99370532388361
ENST00000654324.1	128080302:128080304	0	1.99370532388361
ENST00000654324.1	128049587:128049589	0	1.99370532388361
ENST00000654324.1	128048447:128048449	0	1.99370532388361
ENST00000654324.1	127989161:127989163	-1.84408927175245	1.99370532388361
ENST00000654324.1	127902455:127902457	0	1.99370532388361
ENST00000654324.1	127819908:127819910	0	1.99370532388361
ENST00000654324.1	127996560:127996562	-1.78533560440462	1.99370532388361
ENST00000654324.1	128096520:128096522	0	1.99370532388361
ENST00000654324.1	128074069:128074071	0	1.99370532388361
ENST00000655099.1	(Intercept)	-10.42143424286	2.8306728965487
ENST00000655099.1	127818899:127818901	0	2.8306728965487
ENST00000655099.1	127882061:127882063	0	2.8306728965487
ENST00000655099.1	128100979:128100981	0	2.8306728965487
ENST00000655099.1	127803149:127803151	0	2.8306728965487
ENST00000655099.1	128082752:128082754	0	2.8306728965487
ENST00000655099.1	127854727:127854729	0	2.8306728965487
ENST00000655099.1	128069068:128069070	0	2.8306728965487
ENST00000655099.1	128099369:128099371	0	2.8306728965487
ENST00000655099.1	128031057:128031059	0	2.8306728965487
ENST00000655099.1	127855154:127855156	0	2.8306728965487
ENST00000655099.1	128031958:128031960	0	2.8306728965487
ENST00000655099.1	128074072:128074074	0	2.8306728965487
ENST00000655099.1	127816827:127816829	0	2.8306728965487
ENST00000655099.1	127851933:127851935	0	2.8306728965487
ENST00000655099.1	127932464:127932466	0	2.8306728965487
ENST00000655099.1	128070161:128070163	0	2.8306728965487
ENST00000655099.1	128070159:128070161	0	2.8306728965487
ENST00000655099.1	127890588:127890590	-6.27207792414469e-15	2.8306728965487
ENST00000655099.1	128049584:128049586	0	2.8306728965487
ENST00000655099.1	128096517:128096519	0	2.8306728965487
ENST00000655099.1	127932052:127932054	0	2.8306728965487
ENST00000655099.1	127855162:127855164	0	2.8306728965487
ENST00000655099.1	127932027:127932029	0	2.8306728965487
ENST00000655099.1	128038916:128038918	0	2.8306728965487
ENST00000655099.1	127881800:127881802	0	2.8306728965487
ENST00000655099.1	128080302:128080304	0	2.8306728965487
ENST00000655099.1	128049587:128049589	0	2.8306728965487
ENST00000655099.1	128048447:128048449	0	2.8306728965487
ENST00000655099.1	127989161:127989163	0	2.8306728965487
ENST00000655099.1	127902455:127902457	0	2.8306728965487
ENST00000655099.1	127819908:127819910	0	2.8306728965487
ENST00000655099.1	127996560:127996562	0	2.8306728965487
ENST00000655099.1	128096520:128096522	0	2.8306728965487
ENST00000655099.1	128074069:128074071	0	2.8306728965487
ENST00000655148.1	(Intercept)	-8.40003864354114	2.8068863488965
ENST00000655148.1	127818899:127818901	0	2.8068863488965
ENST00000655148.1	127882061:127882063	0	2.8068863488965
ENST00000655148.1	128100979:128100981	0	2.8068863488965
ENST00000655148.1	127803149:127803151	0	2.8068863488965
ENST00000655148.1	128082752:128082754	0	2.8068863488965
ENST00000655148.1	127854727:127854729	0	2.8068863488965
ENST00000655148.1	128069068:128069070	0	2.8068863488965
ENST00000655148.1	128099369:128099371	0	2.8068863488965
ENST00000655148.1	128031057:128031059	0	2.8068863488965
ENST00000655148.1	127855154:127855156	0	2.8068863488965
ENST00000655148.1	128031958:128031960	0	2.8068863488965
ENST00000655148.1	128074072:128074074	0	2.8068863488965
ENST00000655148.1	127816827:127816829	0	2.8068863488965
ENST00000655148.1	127851933:127851935	0	2.8068863488965
ENST00000655148.1	127932464:127932466	0	2.8068863488965
ENST00000655148.1	128070161:128070163	0	2.8068863488965
ENST00000655148.1	128070159:128070161	0	2.8068863488965
ENST00000655148.1	127890588:127890590	0	2.8068863488965
ENST00000655148.1	128049584:128049586	0	2.8068863488965
ENST00000655148.1	128096517:128096519	0	2.8068863488965
ENST00000655148.1	127932052:127932054	0	2.8068863488965
ENST00000655148.1	127855162:127855164	0	2.8068863488965
ENST00000655148.1	127932027:127932029	0	2.8068863488965
ENST00000655148.1	128038916:128038918	0	2.8068863488965
ENST00000655148.1	127881800:127881802	0	2.8068863488965
ENST00000655148.1	128080302:128080304	0	2.8068863488965
ENST00000655148.1	128049587:128049589	0	2.8068863488965
ENST00000655148.1	128048447:128048449	0	2.8068863488965
ENST00000655148.1	127989161:127989163	0	2.8068863488965
ENST00000655148.1	127902455:127902457	0	2.8068863488965
ENST00000655148.1	127819908:127819910	0	2.8068863488965
ENST00000655148.1	127996560:127996562	0	2.8068863488965
ENST00000655148.1	128096520:128096522	0	2.8068863488965
ENST00000655148.1	128074069:128074071	0	2.8068863488965
ENST00000655594.1	(Intercept)	-4.77816411264349	4.08218865738886
ENST00000655594.1	127818899:127818901	0	4.08218865738886
ENST00000655594.1	127882061:127882063	0	4.08218865738886
ENST00000655594.1	128100979:128100981	0	4.08218865738886
ENST00000655594.1	127803149:127803151	0	4.08218865738886
ENST00000655594.1	128082752:128082754	0	4.08218865738886
ENST00000655594.1	127854727:127854729	0	4.08218865738886
ENST00000655594.1	128069068:128069070	0	4.08218865738886
ENST00000655594.1	128099369:128099371	0	4.08218865738886
ENST00000655594.1	128031057:128031059	0	4.08218865738886
ENST00000655594.1	127855154:127855156	0	4.08218865738886
ENST00000655594.1	128031958:128031960	0	4.08218865738886
ENST00000655594.1	128074072:128074074	0	4.08218865738886
ENST00000655594.1	127816827:127816829	0	4.08218865738886
ENST00000655594.1	127851933:127851935	0	4.08218865738886
ENST00000655594.1	127932464:127932466	0	4.08218865738886
ENST00000655594.1	128070161:128070163	0	4.08218865738886
ENST00000655594.1	128070159:128070161	0	4.08218865738886
ENST00000655594.1	127890588:127890590	0	4.08218865738886
ENST00000655594.1	128049584:128049586	0	4.08218865738886
ENST00000655594.1	128096517:128096519	0	4.08218865738886
ENST00000655594.1	127932052:127932054	0	4.08218865738886
ENST00000655594.1	127855162:127855164	0	4.08218865738886
ENST00000655594.1	127932027:127932029	0	4.08218865738886
ENST00000655594.1	128038916:128038918	0	4.08218865738886
ENST00000655594.1	127881800:127881802	0	4.08218865738886
ENST00000655594.1	128080302:128080304	0	4.08218865738886
ENST00000655594.1	128049587:128049589	0	4.08218865738886
ENST00000655594.1	128048447:128048449	0	4.08218865738886
ENST00000655594.1	127989161:127989163	0	4.08218865738886
ENST00000655594.1	127902455:127902457	0	4.08218865738886
ENST00000655594.1	127819908:127819910	0	4.08218865738886
ENST00000655594.1	127996560:127996562	0	4.08218865738886
ENST00000655594.1	128096520:128096522	0	4.08218865738886
ENST00000655594.1	128074069:128074071	0	4.08218865738886
ENST00000655783.1	(Intercept)	-6.68140959133157	3.90711775014915
ENST00000655783.1	127818899:127818901	0	3.90711775014915
ENST00000655783.1	127882061:127882063	0	3.90711775014915
ENST00000655783.1	128100979:128100981	0	3.90711775014915
ENST00000655783.1	127803149:127803151	0	3.90711775014915
ENST00000655783.1	128082752:128082754	0	3.90711775014915
ENST00000655783.1	127854727:127854729	0	3.90711775014915
ENST00000655783.1	128069068:128069070	0	3.90711775014915
ENST00000655783.1	128099369:128099371	0	3.90711775014915
ENST00000655783.1	128031057:128031059	0	3.90711775014915
ENST00000655783.1	127855154:127855156	0	3.90711775014915
ENST00000655783.1	128031958:128031960	0	3.90711775014915
ENST00000655783.1	128074072:128074074	0	3.90711775014915
ENST00000655783.1	127816827:127816829	0	3.90711775014915
ENST00000655783.1	127851933:127851935	0	3.90711775014915
ENST00000655783.1	127932464:127932466	0	3.90711775014915
ENST00000655783.1	128070161:128070163	0	3.90711775014915
ENST00000655783.1	128070159:128070161	0	3.90711775014915
ENST00000655783.1	127890588:127890590	0	3.90711775014915
ENST00000655783.1	128049584:128049586	0	3.90711775014915
ENST00000655783.1	128096517:128096519	0	3.90711775014915
ENST00000655783.1	127932052:127932054	0	3.90711775014915
ENST00000655783.1	127855162:127855164	0	3.90711775014915
ENST00000655783.1	127932027:127932029	0	3.90711775014915
ENST00000655783.1	128038916:128038918	0	3.90711775014915
ENST00000655783.1	127881800:127881802	0	3.90711775014915
ENST00000655783.1	128080302:128080304	0	3.90711775014915
ENST00000655783.1	128049587:128049589	0	3.90711775014915
ENST00000655783.1	128048447:128048449	0	3.90711775014915
ENST00000655783.1	127989161:127989163	0	3.90711775014915
ENST00000655783.1	127902455:127902457	0	3.90711775014915
ENST00000655783.1	127819908:127819910	0	3.90711775014915
ENST00000655783.1	127996560:127996562	0	3.90711775014915
ENST00000655783.1	128096520:128096522	0	3.90711775014915
ENST00000655783.1	128074069:128074071	0	3.90711775014915
ENST00000656077.1	(Intercept)	-31.6627524922737	2.42340256805334
ENST00000656077.1	127818899:127818901	0	2.42340256805334
ENST00000656077.1	127882061:127882063	0	2.42340256805334
ENST00000656077.1	128100979:128100981	0	2.42340256805334
ENST00000656077.1	127803149:127803151	3.48698908005811	2.42340256805334
ENST00000656077.1	128082752:128082754	29.2532096273708	2.42340256805334
ENST00000656077.1	127854727:127854729	0	2.42340256805334
ENST00000656077.1	128069068:128069070	-10.3189125679429	2.42340256805334
ENST00000656077.1	128099369:128099371	5.0825240663235	2.42340256805334
ENST00000656077.1	128031057:128031059	0	2.42340256805334
ENST00000656077.1	127855154:127855156	0	2.42340256805334
ENST00000656077.1	128031958:128031960	6.09850228323301	2.42340256805334
ENST00000656077.1	128074072:128074074	0	2.42340256805334
ENST00000656077.1	127816827:127816829	0	2.42340256805334
ENST00000656077.1	127851933:127851935	0	2.42340256805334
ENST00000656077.1	127932464:127932466	0	2.42340256805334
ENST00000656077.1	128070161:128070163	0	2.42340256805334
ENST00000656077.1	128070159:128070161	0	2.42340256805334
ENST00000656077.1	127890588:127890590	0	2.42340256805334
ENST00000656077.1	128049584:128049586	0	2.42340256805334
ENST00000656077.1	128096517:128096519	0	2.42340256805334
ENST00000656077.1	127932052:127932054	0	2.42340256805334
ENST00000656077.1	127855162:127855164	0	2.42340256805334
ENST00000656077.1	127932027:127932029	0	2.42340256805334
ENST00000656077.1	128038916:128038918	0	2.42340256805334
ENST00000656077.1	127881800:127881802	0	2.42340256805334
ENST00000656077.1	128080302:128080304	0	2.42340256805334
ENST00000656077.1	128049587:128049589	0	2.42340256805334
ENST00000656077.1	128048447:128048449	0	2.42340256805334
ENST00000656077.1	127989161:127989163	0	2.42340256805334
ENST00000656077.1	127902455:127902457	0	2.42340256805334
ENST00000656077.1	127819908:127819910	-3.98346857836072	2.42340256805334
ENST00000656077.1	127996560:127996562	0	2.42340256805334
ENST00000656077.1	128096520:128096522	0	2.42340256805334
ENST00000656077.1	128074069:128074071	0	2.42340256805334
