Gene	Term	GLMNET_coefficients	lambda_min
ENST00000656168.1	128031057:128031059	0	1.12461227018285
ENST00000656168.1	127855154:127855156	-6.76674660753805	1.12461227018285
ENST00000656168.1	128031958:128031960	0	1.12461227018285
ENST00000656168.1	128074072:128074074	0	1.12461227018285
ENST00000656168.1	127816827:127816829	0	1.12461227018285
ENST00000656168.1	127851933:127851935	0	1.12461227018285
ENST00000656168.1	127932464:127932466	0	1.12461227018285
ENST00000656168.1	128070161:128070163	-3.67688863980091	1.12461227018285
ENST00000656168.1	128070159:128070161	-8.5700390067611	1.12461227018285
ENST00000656168.1	127890588:127890590	0	1.12461227018285
ENST00000656168.1	128049584:128049586	0	1.12461227018285
ENST00000656168.1	128096517:128096519	0	1.12461227018285
ENST00000656168.1	127932052:127932054	0	1.12461227018285
ENST00000656168.1	127855162:127855164	0	1.12461227018285
ENST00000656168.1	127932027:127932029	-4.92811894431127	1.12461227018285
ENST00000656168.1	128038916:128038918	0	1.12461227018285
ENST00000656168.1	127881800:127881802	-11.0384417591329	1.12461227018285
ENST00000656168.1	128080302:128080304	0	1.12461227018285
ENST00000656168.1	128049587:128049589	0	1.12461227018285
ENST00000656168.1	128048447:128048449	0	1.12461227018285
ENST00000656168.1	127989161:127989163	0	1.12461227018285
ENST00000656168.1	127902455:127902457	0	1.12461227018285
ENST00000656168.1	127819908:127819910	0	1.12461227018285
ENST00000656168.1	127996560:127996562	1.88839235403397	1.12461227018285
ENST00000656168.1	128096520:128096522	0	1.12461227018285
ENST00000656168.1	128074069:128074071	0	1.12461227018285
ENST00000656396.1	(Intercept)	26.1001394727826	1.33174453533219
ENST00000656396.1	127818899:127818901	0	1.33174453533219
ENST00000656396.1	127882061:127882063	-4.68148141458977	1.33174453533219
ENST00000656396.1	128100979:128100981	0	1.33174453533219
ENST00000656396.1	127803149:127803151	0	1.33174453533219
ENST00000656396.1	128082752:128082754	0	1.33174453533219
ENST00000656396.1	127854727:127854729	0	1.33174453533219
ENST00000656396.1	128069068:128069070	0	1.33174453533219
ENST00000656396.1	128099369:128099371	0	1.33174453533219
ENST00000656396.1	128031057:128031059	0	1.33174453533219
ENST00000656396.1	127855154:127855156	0	1.33174453533219
ENST00000656396.1	128031958:128031960	0	1.33174453533219
ENST00000656396.1	128074072:128074074	-1.62026192982609	1.33174453533219
ENST00000656396.1	127816827:127816829	0	1.33174453533219
ENST00000656396.1	127851933:127851935	0	1.33174453533219
ENST00000656396.1	127932464:127932466	0	1.33174453533219
ENST00000656396.1	128070161:128070163	0	1.33174453533219
ENST00000656396.1	128070159:128070161	0	1.33174453533219
ENST00000656396.1	127890588:127890590	0	1.33174453533219
ENST00000656396.1	128049584:128049586	0	1.33174453533219
ENST00000656396.1	128096517:128096519	0	1.33174453533219
ENST00000656396.1	127932052:127932054	0	1.33174453533219
ENST00000656396.1	127855162:127855164	0	1.33174453533219
ENST00000656396.1	127932027:127932029	0	1.33174453533219
ENST00000656396.1	128038916:128038918	0	1.33174453533219
ENST00000656396.1	127881800:127881802	0	1.33174453533219
ENST00000656396.1	128080302:128080304	-24.8371485200187	1.33174453533219
ENST00000656396.1	128049587:128049589	0	1.33174453533219
ENST00000656396.1	128048447:128048449	0	1.33174453533219
ENST00000656396.1	127989161:127989163	0	1.33174453533219
ENST00000656396.1	127902455:127902457	0	1.33174453533219
ENST00000656396.1	127819908:127819910	0	1.33174453533219
ENST00000656396.1	127996560:127996562	0	1.33174453533219
ENST00000656396.1	128096520:128096522	0	1.33174453533219
ENST00000656396.1	128074069:128074071	-4.29879437940541	1.33174453533219
ENST00000656402.1	(Intercept)	-9.87145208356304	1.08884189830034
ENST00000656402.1	127818899:127818901	0	1.08884189830034
ENST00000656402.1	127882061:127882063	0	1.08884189830034
ENST00000656402.1	128100979:128100981	0	1.08884189830034
ENST00000656402.1	127803149:127803151	0	1.08884189830034
ENST00000656402.1	128082752:128082754	0	1.08884189830034
ENST00000656402.1	127854727:127854729	0	1.08884189830034
ENST00000656402.1	128069068:128069070	0	1.08884189830034
ENST00000656402.1	128099369:128099371	0	1.08884189830034
ENST00000656402.1	128031057:128031059	0	1.08884189830034
ENST00000656402.1	127855154:127855156	0	1.08884189830034
ENST00000656402.1	128031958:128031960	0	1.08884189830034
ENST00000656402.1	128074072:128074074	0	1.08884189830034
ENST00000656402.1	127816827:127816829	0	1.08884189830034
ENST00000656402.1	127851933:127851935	0	1.08884189830034
ENST00000656402.1	127932464:127932466	0	1.08884189830034
ENST00000656402.1	128070161:128070163	0	1.08884189830034
ENST00000656402.1	128070159:128070161	0	1.08884189830034
ENST00000656402.1	127890588:127890590	0	1.08884189830034
ENST00000656402.1	128049584:128049586	0	1.08884189830034
ENST00000656402.1	128096517:128096519	0	1.08884189830034
ENST00000656402.1	127932052:127932054	0	1.08884189830034
ENST00000656402.1	127855162:127855164	0	1.08884189830034
ENST00000656402.1	127932027:127932029	0	1.08884189830034
ENST00000656402.1	128038916:128038918	0	1.08884189830034
ENST00000656402.1	127881800:127881802	0	1.08884189830034
ENST00000656402.1	128080302:128080304	0	1.08884189830034
ENST00000656402.1	128049587:128049589	0	1.08884189830034
ENST00000656402.1	128048447:128048449	0	1.08884189830034
ENST00000656402.1	127989161:127989163	0	1.08884189830034
ENST00000656402.1	127902455:127902457	0	1.08884189830034
ENST00000656402.1	127819908:127819910	0	1.08884189830034
ENST00000656402.1	127996560:127996562	0	1.08884189830034
ENST00000656402.1	128096520:128096522	0	1.08884189830034
ENST00000656402.1	128074069:128074071	0	1.08884189830034
ENST00000656411.1	(Intercept)	-8.46435351811916	1.29034459404251
ENST00000656411.1	127818899:127818901	0	1.29034459404251
ENST00000656411.1	127882061:127882063	0	1.29034459404251
ENST00000656411.1	128100979:128100981	0	1.29034459404251
ENST00000656411.1	127803149:127803151	0	1.29034459404251
ENST00000656411.1	128082752:128082754	0	1.29034459404251
ENST00000656411.1	127854727:127854729	0	1.29034459404251
ENST00000656411.1	128069068:128069070	0	1.29034459404251
ENST00000656411.1	128099369:128099371	0	1.29034459404251
ENST00000656411.1	128031057:128031059	0	1.29034459404251
ENST00000656411.1	127855154:127855156	0	1.29034459404251
ENST00000656411.1	128031958:128031960	0	1.29034459404251
ENST00000656411.1	128074072:128074074	0	1.29034459404251
ENST00000656411.1	127816827:127816829	0	1.29034459404251
ENST00000656411.1	127851933:127851935	0	1.29034459404251
ENST00000656411.1	127932464:127932466	0	1.29034459404251
ENST00000656411.1	128070161:128070163	0	1.29034459404251
ENST00000656411.1	128070159:128070161	0	1.29034459404251
ENST00000656411.1	127890588:127890590	0	1.29034459404251
ENST00000656411.1	128049584:128049586	0	1.29034459404251
ENST00000656411.1	128096517:128096519	0	1.29034459404251
ENST00000656411.1	127932052:127932054	0	1.29034459404251
ENST00000656411.1	127855162:127855164	0	1.29034459404251
ENST00000656411.1	127932027:127932029	0	1.29034459404251
ENST00000656411.1	128038916:128038918	0	1.29034459404251
ENST00000656411.1	127881800:127881802	0	1.29034459404251
ENST00000656411.1	128080302:128080304	0	1.29034459404251
ENST00000656411.1	128049587:128049589	0	1.29034459404251
ENST00000656411.1	128048447:128048449	0	1.29034459404251
ENST00000656411.1	127989161:127989163	0	1.29034459404251
ENST00000656411.1	127902455:127902457	0	1.29034459404251
ENST00000656411.1	127819908:127819910	0	1.29034459404251
ENST00000656411.1	127996560:127996562	0	1.29034459404251
ENST00000656411.1	128096520:128096522	0	1.29034459404251
ENST00000656411.1	128074069:128074071	0	1.29034459404251
ENST00000656491.1	(Intercept)	35.8172677010559	0.239119769241133
ENST00000656491.1	127818899:127818901	-11.3929150121124	0.239119769241133
ENST00000656491.1	127882061:127882063	0	0.239119769241133
ENST00000656491.1	128100979:128100981	2.48319816205008	0.239119769241133
ENST00000656491.1	127803149:127803151	0	0.239119769241133
ENST00000656491.1	128082752:128082754	0	0.239119769241133
ENST00000656491.1	127854727:127854729	0	0.239119769241133
ENST00000656491.1	128069068:128069070	0	0.239119769241133
ENST00000656491.1	128099369:128099371	0	0.239119769241133
ENST00000656491.1	128031057:128031059	0	0.239119769241133
ENST00000656491.1	127855154:127855156	0	0.239119769241133
ENST00000656491.1	128031958:128031960	0	0.239119769241133
ENST00000656491.1	128074072:128074074	0	0.239119769241133
ENST00000656491.1	127816827:127816829	0	0.239119769241133
ENST00000656491.1	127851933:127851935	-3.49283654392276	0.239119769241133
ENST00000656491.1	127932464:127932466	9.87803166730978	0.239119769241133
ENST00000656491.1	128070161:128070163	0.482754458414216	0.239119769241133
ENST00000656491.1	128070159:128070161	0.87153280626756	0.239119769241133
ENST00000656491.1	127890588:127890590	0	0.239119769241133
ENST00000656491.1	128049584:128049586	-0.327579089189008	0.239119769241133
ENST00000656491.1	128096517:128096519	0	0.239119769241133
ENST00000656491.1	127932052:127932054	0	0.239119769241133
ENST00000656491.1	127855162:127855164	0	0.239119769241133
ENST00000656491.1	127932027:127932029	0	0.239119769241133
ENST00000656491.1	128038916:128038918	-20.7513396529877	0.239119769241133
ENST00000656491.1	127881800:127881802	0	0.239119769241133
ENST00000656491.1	128080302:128080304	-8.88761219071182	0.239119769241133
ENST00000656491.1	128049587:128049589	0	0.239119769241133
ENST00000656491.1	128048447:128048449	-3.62822146048473	0.239119769241133
ENST00000656491.1	127989161:127989163	0	0.239119769241133
ENST00000656491.1	127902455:127902457	-10.4095916833708	0.239119769241133
ENST00000656491.1	127819908:127819910	-6.05964909332647	0.239119769241133
ENST00000656491.1	127996560:127996562	3.59635371573612	0.239119769241133
ENST00000656491.1	128096520:128096522	1.99030596806771	0.239119769241133
ENST00000656491.1	128074069:128074071	0	0.239119769241133
ENST00000656693.1	(Intercept)	9.2069808226627	0.591946973668698
ENST00000656693.1	127818899:127818901	-1.65614036945875	0.591946973668698
ENST00000656693.1	127882061:127882063	0	0.591946973668698
ENST00000656693.1	128100979:128100981	0	0.591946973668698
ENST00000656693.1	127803149:127803151	0	0.591946973668698
ENST00000656693.1	128082752:128082754	0	0.591946973668698
ENST00000656693.1	127854727:127854729	0	0.591946973668698
ENST00000656693.1	128069068:128069070	-0.131716487493711	0.591946973668698
ENST00000656693.1	128099369:128099371	0	0.591946973668698
ENST00000656693.1	128031057:128031059	0	0.591946973668698
ENST00000656693.1	127855154:127855156	0	0.591946973668698
ENST00000656693.1	128031958:128031960	0	0.591946973668698
ENST00000656693.1	128074072:128074074	0	0.591946973668698
ENST00000656693.1	127816827:127816829	0	0.591946973668698
ENST00000656693.1	127851933:127851935	3.97960083729588	0.591946973668698
ENST00000656693.1	127932464:127932466	7.04328416701084	0.591946973668698
ENST00000656693.1	128070161:128070163	-0.924621942765545	0.591946973668698
ENST00000656693.1	128070159:128070161	-4.83826534384497	0.591946973668698
ENST00000656693.1	127890588:127890590	0	0.591946973668698
ENST00000656693.1	128049584:128049586	0	0.591946973668698
ENST00000656693.1	128096517:128096519	0	0.591946973668698
ENST00000656693.1	127932052:127932054	0	0.591946973668698
ENST00000656693.1	127855162:127855164	0	0.591946973668698
ENST00000656693.1	127932027:127932029	0	0.591946973668698
ENST00000656693.1	128038916:128038918	-5.35596568254334	0.591946973668698
ENST00000656693.1	127881800:127881802	0	0.591946973668698
ENST00000656693.1	128080302:128080304	-4.22415047934495	0.591946973668698
ENST00000656693.1	128049587:128049589	0	0.591946973668698
ENST00000656693.1	128048447:128048449	0	0.591946973668698
ENST00000656693.1	127989161:127989163	0	0.591946973668698
ENST00000656693.1	127902455:127902457	0	0.591946973668698
ENST00000656693.1	127819908:127819910	0	0.591946973668698
ENST00000656693.1	127996560:127996562	-2.54882694603425	0.591946973668698
ENST00000656693.1	128096520:128096522	0	0.591946973668698
ENST00000656693.1	128074069:128074071	0	0.591946973668698
ENST00000656948.1	(Intercept)	-11.308450306198	0.761205276865083
ENST00000656948.1	127818899:127818901	0	0.761205276865083
ENST00000656948.1	127882061:127882063	0	0.761205276865083
ENST00000656948.1	128100979:128100981	0	0.761205276865083
ENST00000656948.1	127803149:127803151	0	0.761205276865083
ENST00000656948.1	128082752:128082754	0	0.761205276865083
ENST00000656948.1	127854727:127854729	0	0.761205276865083
ENST00000656948.1	128069068:128069070	0	0.761205276865083
ENST00000656948.1	128099369:128099371	0	0.761205276865083
ENST00000656948.1	128031057:128031059	0	0.761205276865083
ENST00000656948.1	127855154:127855156	0	0.761205276865083
ENST00000656948.1	128031958:128031960	0	0.761205276865083
ENST00000656948.1	128074072:128074074	0	0.761205276865083
ENST00000656948.1	127816827:127816829	0	0.761205276865083
ENST00000656948.1	127851933:127851935	0	0.761205276865083
ENST00000656948.1	127932464:127932466	0	0.761205276865083
ENST00000656948.1	128070161:128070163	0	0.761205276865083
ENST00000656948.1	128070159:128070161	0	0.761205276865083
ENST00000656948.1	127890588:127890590	0	0.761205276865083
ENST00000656948.1	128049584:128049586	0	0.761205276865083
ENST00000656948.1	128096517:128096519	0	0.761205276865083
ENST00000656948.1	127932052:127932054	0	0.761205276865083
ENST00000656948.1	127855162:127855164	0	0.761205276865083
ENST00000656948.1	127932027:127932029	0	0.761205276865083
ENST00000656948.1	128038916:128038918	0	0.761205276865083
ENST00000656948.1	127881800:127881802	0	0.761205276865083
ENST00000656948.1	128080302:128080304	0	0.761205276865083
ENST00000656948.1	128049587:128049589	0	0.761205276865083
ENST00000656948.1	128048447:128048449	0	0.761205276865083
ENST00000656948.1	127989161:127989163	0	0.761205276865083
ENST00000656948.1	127902455:127902457	0	0.761205276865083
ENST00000656948.1	127819908:127819910	0	0.761205276865083
ENST00000656948.1	127996560:127996562	0	0.761205276865083
ENST00000656948.1	128096520:128096522	0	0.761205276865083
ENST00000656948.1	128074069:128074071	0	0.761205276865083
ENST00000656999.1	(Intercept)	0.11694516178932	2.56795146847514
ENST00000656999.1	127818899:127818901	0	2.56795146847514
ENST00000656999.1	127882061:127882063	0	2.56795146847514
ENST00000656999.1	128100979:128100981	0	2.56795146847514
ENST00000656999.1	127803149:127803151	0	2.56795146847514
ENST00000656999.1	128082752:128082754	0	2.56795146847514
ENST00000656999.1	127854727:127854729	0	2.56795146847514
ENST00000656999.1	128069068:128069070	0	2.56795146847514
ENST00000656999.1	128099369:128099371	0	2.56795146847514
ENST00000656999.1	128031057:128031059	0	2.56795146847514
ENST00000656999.1	127855154:127855156	0	2.56795146847514
ENST00000656999.1	128031958:128031960	0	2.56795146847514
ENST00000656999.1	128074072:128074074	0	2.56795146847514
ENST00000656999.1	127816827:127816829	0	2.56795146847514
ENST00000656999.1	127851933:127851935	0	2.56795146847514
ENST00000656999.1	127932464:127932466	0	2.56795146847514
ENST00000656999.1	128070161:128070163	0	2.56795146847514
ENST00000656999.1	128070159:128070161	0	2.56795146847514
ENST00000656999.1	127890588:127890590	0	2.56795146847514
ENST00000656999.1	128049584:128049586	2.61244066879641e-15	2.56795146847514
ENST00000656999.1	128096517:128096519	0	2.56795146847514
ENST00000656999.1	127932052:127932054	0	2.56795146847514
ENST00000656999.1	127855162:127855164	0	2.56795146847514
ENST00000656999.1	127932027:127932029	0	2.56795146847514
ENST00000656999.1	128038916:128038918	0	2.56795146847514
ENST00000656999.1	127881800:127881802	0	2.56795146847514
ENST00000656999.1	128080302:128080304	0	2.56795146847514
ENST00000656999.1	128049587:128049589	0	2.56795146847514
ENST00000656999.1	128048447:128048449	0	2.56795146847514
ENST00000656999.1	127989161:127989163	0	2.56795146847514
ENST00000656999.1	127902455:127902457	0	2.56795146847514
ENST00000656999.1	127819908:127819910	0	2.56795146847514
ENST00000656999.1	127996560:127996562	0	2.56795146847514
ENST00000656999.1	128096520:128096522	0	2.56795146847514
ENST00000656999.1	128074069:128074071	0	2.56795146847514
ENST00000657112.1	(Intercept)	-6.29387082174082	2.2481368238585
ENST00000657112.1	127818899:127818901	0	2.2481368238585
ENST00000657112.1	127882061:127882063	0	2.2481368238585
ENST00000657112.1	128100979:128100981	0	2.2481368238585
ENST00000657112.1	127803149:127803151	0	2.2481368238585
ENST00000657112.1	128082752:128082754	0	2.2481368238585
ENST00000657112.1	127854727:127854729	0	2.2481368238585
ENST00000657112.1	128069068:128069070	0	2.2481368238585
ENST00000657112.1	128099369:128099371	0	2.2481368238585
ENST00000657112.1	128031057:128031059	0	2.2481368238585
ENST00000657112.1	127855154:127855156	0	2.2481368238585
ENST00000657112.1	128031958:128031960	0	2.2481368238585
ENST00000657112.1	128074072:128074074	0	2.2481368238585
ENST00000657112.1	127816827:127816829	0	2.2481368238585
ENST00000657112.1	127851933:127851935	0	2.2481368238585
ENST00000657112.1	127932464:127932466	0	2.2481368238585
ENST00000657112.1	128070161:128070163	0	2.2481368238585
ENST00000657112.1	128070159:128070161	0	2.2481368238585
ENST00000657112.1	127890588:127890590	0	2.2481368238585
ENST00000657112.1	128049584:128049586	0	2.2481368238585
ENST00000657112.1	128096517:128096519	0	2.2481368238585
ENST00000657112.1	127932052:127932054	0	2.2481368238585
ENST00000657112.1	127855162:127855164	0	2.2481368238585
ENST00000657112.1	127932027:127932029	0	2.2481368238585
ENST00000657112.1	128038916:128038918	0	2.2481368238585
ENST00000657112.1	127881800:127881802	0	2.2481368238585
ENST00000657112.1	128080302:128080304	0	2.2481368238585
ENST00000657112.1	128049587:128049589	0	2.2481368238585
ENST00000657112.1	128048447:128048449	0	2.2481368238585
ENST00000657112.1	127989161:127989163	0	2.2481368238585
ENST00000657112.1	127902455:127902457	0	2.2481368238585
ENST00000657112.1	127819908:127819910	-7.22438615211011e-15	2.2481368238585
ENST00000657112.1	127996560:127996562	0	2.2481368238585
ENST00000657112.1	128096520:128096522	0	2.2481368238585
ENST00000657112.1	128074069:128074071	0	2.2481368238585
ENST00000657183.1	(Intercept)	-4.27074279836051	0.509355294490035
ENST00000657183.1	127818899:127818901	0	0.509355294490035
ENST00000657183.1	127882061:127882063	0	0.509355294490035
ENST00000657183.1	128100979:128100981	0	0.509355294490035
ENST00000657183.1	127803149:127803151	0	0.509355294490035
ENST00000657183.1	128082752:128082754	0	0.509355294490035
ENST00000657183.1	127854727:127854729	0	0.509355294490035
ENST00000657183.1	128069068:128069070	0	0.509355294490035
ENST00000657183.1	128099369:128099371	0	0.509355294490035
ENST00000657183.1	128031057:128031059	-7.07119754772726	0.509355294490035
ENST00000657183.1	127855154:127855156	0	0.509355294490035
ENST00000657183.1	128031958:128031960	0	0.509355294490035
ENST00000657183.1	128074072:128074074	0	0.509355294490035
ENST00000657183.1	127816827:127816829	0	0.509355294490035
ENST00000657183.1	127851933:127851935	0	0.509355294490035
ENST00000657183.1	127932464:127932466	0	0.509355294490035
ENST00000657183.1	128070161:128070163	0	0.509355294490035
ENST00000657183.1	128070159:128070161	0	0.509355294490035
ENST00000657183.1	127890588:127890590	0	0.509355294490035
ENST00000657183.1	128049584:128049586	0	0.509355294490035
ENST00000657183.1	128096517:128096519	0	0.509355294490035
ENST00000657183.1	127932052:127932054	0	0.509355294490035
ENST00000657183.1	127855162:127855164	0	0.509355294490035
ENST00000657183.1	127932027:127932029	0	0.509355294490035
ENST00000657183.1	128038916:128038918	0	0.509355294490035
ENST00000657183.1	127881800:127881802	0	0.509355294490035
ENST00000657183.1	128080302:128080304	0	0.509355294490035
ENST00000657183.1	128049587:128049589	0	0.509355294490035
ENST00000657183.1	128048447:128048449	0	0.509355294490035
ENST00000657183.1	127989161:127989163	0	0.509355294490035
ENST00000657183.1	127902455:127902457	0	0.509355294490035
ENST00000657183.1	127819908:127819910	0	0.509355294490035
ENST00000657183.1	127996560:127996562	0	0.509355294490035
ENST00000657183.1	128096520:128096522	0	0.509355294490035
ENST00000657183.1	128074069:128074071	0	0.509355294490035
ENST00000657211.1	(Intercept)	11.8039247965353	0.982812904639948
ENST00000657211.1	127818899:127818901	0	0.982812904639948
ENST00000657211.1	127882061:127882063	0	0.982812904639948
ENST00000657211.1	128100979:128100981	0	0.982812904639948
ENST00000657211.1	127803149:127803151	0	0.982812904639948
ENST00000657211.1	128082752:128082754	-7.71851569787403	0.982812904639948
ENST00000657211.1	127854727:127854729	0	0.982812904639948
ENST00000657211.1	128069068:128069070	0	0.982812904639948
ENST00000657211.1	128099369:128099371	0	0.982812904639948
ENST00000657211.1	128031057:128031059	0	0.982812904639948
ENST00000657211.1	127855154:127855156	0	0.982812904639948
ENST00000657211.1	128031958:128031960	0	0.982812904639948
ENST00000657211.1	128074072:128074074	0	0.982812904639948
ENST00000657211.1	127816827:127816829	0	0.982812904639948
ENST00000657211.1	127851933:127851935	0	0.982812904639948
ENST00000657211.1	127932464:127932466	-18.0743934795411	0.982812904639948
ENST00000657211.1	128070161:128070163	0	0.982812904639948
ENST00000657211.1	128070159:128070161	0	0.982812904639948
ENST00000657211.1	127890588:127890590	6.68745033257238	0.982812904639948
ENST00000657211.1	128049584:128049586	-1.72079654281826	0.982812904639948
ENST00000657211.1	128096517:128096519	0	0.982812904639948
ENST00000657211.1	127932052:127932054	0	0.982812904639948
ENST00000657211.1	127855162:127855164	0	0.982812904639948
ENST00000657211.1	127932027:127932029	0	0.982812904639948
ENST00000657211.1	128038916:128038918	0	0.982812904639948
ENST00000657211.1	127881800:127881802	0	0.982812904639948
ENST00000657211.1	128080302:128080304	0	0.982812904639948
ENST00000657211.1	128049587:128049589	0	0.982812904639948
ENST00000657211.1	128048447:128048449	0	0.982812904639948
ENST00000657211.1	127989161:127989163	0	0.982812904639948
ENST00000657211.1	127902455:127902457	0	0.982812904639948
ENST00000657211.1	127819908:127819910	0	0.982812904639948
ENST00000657211.1	127996560:127996562	0	0.982812904639948
ENST00000657211.1	128096520:128096522	0	0.982812904639948
ENST00000657211.1	128074069:128074071	0	0.982812904639948
ENST00000657289.1	(Intercept)	-17.5480690606008	2.00527995632112
ENST00000657289.1	127818899:127818901	0	2.00527995632112
ENST00000657289.1	127882061:127882063	0	2.00527995632112
ENST00000657289.1	128100979:128100981	0	2.00527995632112
ENST00000657289.1	127803149:127803151	0	2.00527995632112
ENST00000657289.1	128082752:128082754	0	2.00527995632112
ENST00000657289.1	127854727:127854729	0	2.00527995632112
ENST00000657289.1	128069068:128069070	0	2.00527995632112
ENST00000657289.1	128099369:128099371	0	2.00527995632112
ENST00000657289.1	128031057:128031059	0	2.00527995632112
ENST00000657289.1	127855154:127855156	0	2.00527995632112
ENST00000657289.1	128031958:128031960	0	2.00527995632112
ENST00000657289.1	128074072:128074074	0	2.00527995632112
ENST00000657289.1	127816827:127816829	0	2.00527995632112
ENST00000657289.1	127851933:127851935	0	2.00527995632112
ENST00000657289.1	127932464:127932466	12.7332775242346	2.00527995632112
ENST00000657289.1	128070161:128070163	0	2.00527995632112
ENST00000657289.1	128070159:128070161	0	2.00527995632112
ENST00000657289.1	127890588:127890590	0	2.00527995632112
ENST00000657289.1	128049584:128049586	0	2.00527995632112
ENST00000657289.1	128096517:128096519	0	2.00527995632112
ENST00000657289.1	127932052:127932054	0	2.00527995632112
ENST00000657289.1	127855162:127855164	0	2.00527995632112
ENST00000657289.1	127932027:127932029	0	2.00527995632112
ENST00000657289.1	128038916:128038918	0	2.00527995632112
ENST00000657289.1	127881800:127881802	0	2.00527995632112
ENST00000657289.1	128080302:128080304	0	2.00527995632112
ENST00000657289.1	128049587:128049589	0	2.00527995632112
ENST00000657289.1	128048447:128048449	-2.06719798275414	2.00527995632112
ENST00000657289.1	127989161:127989163	0	2.00527995632112
ENST00000657289.1	127902455:127902457	0	2.00527995632112
ENST00000657289.1	127819908:127819910	0	2.00527995632112
ENST00000657289.1	127996560:127996562	0	2.00527995632112
ENST00000657289.1	128096520:128096522	0	2.00527995632112
ENST00000657289.1	128074069:128074071	4.52534650627782	2.00527995632112
ENST00000657297.1	(Intercept)	-7.6044303260273	1.95754365216045
ENST00000657297.1	127818899:127818901	0	1.95754365216045
ENST00000657297.1	127882061:127882063	0	1.95754365216045
ENST00000657297.1	128100979:128100981	0	1.95754365216045
ENST00000657297.1	127803149:127803151	0	1.95754365216045
ENST00000657297.1	128082752:128082754	0	1.95754365216045
ENST00000657297.1	127854727:127854729	0	1.95754365216045
ENST00000657297.1	128069068:128069070	0	1.95754365216045
ENST00000657297.1	128099369:128099371	0	1.95754365216045
ENST00000657297.1	128031057:128031059	0	1.95754365216045
ENST00000657297.1	127855154:127855156	0	1.95754365216045
ENST00000657297.1	128031958:128031960	0	1.95754365216045
ENST00000657297.1	128074072:128074074	0	1.95754365216045
ENST00000657297.1	127816827:127816829	0	1.95754365216045
ENST00000657297.1	127851933:127851935	0	1.95754365216045
ENST00000657297.1	127932464:127932466	0	1.95754365216045
ENST00000657297.1	128070161:128070163	0	1.95754365216045
ENST00000657297.1	128070159:128070161	0	1.95754365216045
ENST00000657297.1	127890588:127890590	0	1.95754365216045
ENST00000657297.1	128049584:128049586	0	1.95754365216045
ENST00000657297.1	128096517:128096519	0	1.95754365216045
ENST00000657297.1	127932052:127932054	0	1.95754365216045
ENST00000657297.1	127855162:127855164	0	1.95754365216045
ENST00000657297.1	127932027:127932029	0	1.95754365216045
ENST00000657297.1	128038916:128038918	0	1.95754365216045
ENST00000657297.1	127881800:127881802	0	1.95754365216045
ENST00000657297.1	128080302:128080304	0	1.95754365216045
ENST00000657297.1	128049587:128049589	0	1.95754365216045
ENST00000657297.1	128048447:128048449	0	1.95754365216045
ENST00000657297.1	127989161:127989163	0	1.95754365216045
ENST00000657297.1	127902455:127902457	-8.1085573904489e-15	1.95754365216045
ENST00000657297.1	127819908:127819910	0	1.95754365216045
ENST00000657297.1	127996560:127996562	0	1.95754365216045
ENST00000657297.1	128096520:128096522	0	1.95754365216045
ENST00000657297.1	128074069:128074071	0	1.95754365216045
ENST00000657356.1	(Intercept)	-3.01061532678116	1.59136936016171
ENST00000657356.1	127818899:127818901	0	1.59136936016171
ENST00000657356.1	127882061:127882063	0	1.59136936016171
ENST00000657356.1	128100979:128100981	0	1.59136936016171
ENST00000657356.1	127803149:127803151	0	1.59136936016171
ENST00000657356.1	128082752:128082754	0	1.59136936016171
ENST00000657356.1	127854727:127854729	0	1.59136936016171
ENST00000657356.1	128069068:128069070	0	1.59136936016171
ENST00000657356.1	128099369:128099371	0	1.59136936016171
ENST00000657356.1	128031057:128031059	0	1.59136936016171
ENST00000657356.1	127855154:127855156	0	1.59136936016171
ENST00000657356.1	128031958:128031960	0	1.59136936016171
ENST00000657356.1	128074072:128074074	0	1.59136936016171
ENST00000657356.1	127816827:127816829	0	1.59136936016171
ENST00000657356.1	127851933:127851935	0	1.59136936016171
ENST00000657356.1	127932464:127932466	0	1.59136936016171
ENST00000657356.1	128070161:128070163	0	1.59136936016171
ENST00000657356.1	128070159:128070161	0	1.59136936016171
ENST00000657356.1	127890588:127890590	0	1.59136936016171
ENST00000657356.1	128049584:128049586	0	1.59136936016171
ENST00000657356.1	128096517:128096519	0	1.59136936016171
ENST00000657356.1	127932052:127932054	0	1.59136936016171
ENST00000657356.1	127855162:127855164	0	1.59136936016171
ENST00000657356.1	127932027:127932029	0	1.59136936016171
ENST00000657356.1	128038916:128038918	0	1.59136936016171
ENST00000657356.1	127881800:127881802	0	1.59136936016171
ENST00000657356.1	128080302:128080304	0	1.59136936016171
ENST00000657356.1	128049587:128049589	0	1.59136936016171
ENST00000657356.1	128048447:128048449	0	1.59136936016171
ENST00000657356.1	127989161:127989163	3.11915523563952e-15	1.59136936016171
ENST00000657356.1	127902455:127902457	0	1.59136936016171
ENST00000657356.1	127819908:127819910	0	1.59136936016171
ENST00000657356.1	127996560:127996562	0	1.59136936016171
ENST00000657356.1	128096520:128096522	0	1.59136936016171
ENST00000657356.1	128074069:128074071	0	1.59136936016171
ENST00000657449.1	(Intercept)	-8.15887727441453	1.13479106369328
ENST00000657449.1	127818899:127818901	0	1.13479106369328
ENST00000657449.1	127882061:127882063	0	1.13479106369328
ENST00000657449.1	128100979:128100981	0	1.13479106369328
