"Target","Evidence"
"GABRA5","predicted (union)"
"GABRR1","predicted (union)"
"GABRR2","predicted (union)"
"GAGE1","predicted (union)"
"GALE","predicted (union)"
"GALK2","predicted (union)"
"GALNT11","predicted (union)"
"GALNT13","predicted (union)"
"GALNT17","predicted (union)"
"GALNT3","predicted (union)"
"GALNT4","predicted (union)"
"GALNT5","predicted (union)"
"GALNT7","predicted (union)"
"GANC","predicted (union)"
"GAPVD1","predicted (union)"
"GAREM1","predicted (union)"
"GAS7","predicted (union)"
"GATA3","predicted (union)"
"GATAD1","predicted (union)"
"GCA","predicted (union)"
"GCC2","predicted (union)"
"GCFC2","predicted (union)"
"GCH1","predicted (union)"
"GCLC","predicted (union)"
"GCM1","predicted (union)"
"GCNA","predicted (union)"
"GCNT1","predicted (union)"
"GCNT3","predicted (union)"
"GCSAM","predicted (union)"
"GCSH","predicted (union)"
"GDE1","predicted (union)"
"GDF7","predicted (union)"
"GDNF","predicted (union)"
"GDPD1","predicted (union)"
"GEMIN8","predicted (union)"
"GEN1","predicted (union)"
"GFI1","predicted (union)"
"GFRA2","predicted (union)"
"GGA1","predicted (union)"
"GID4","predicted (union)"
"GIMAP4","predicted (union)"
"GIMAP6","predicted (union)"
"GIPC2","predicted (union)"
"GIPR","predicted (union)"
"GJB2","predicted (union)"
"GJB6","predicted (union)"
"GK5","predicted (union)"
"GLDC","predicted (union)"
"GLE1","predicted (union)"
"GLIPR1","predicted (union)"
"GLIS3","predicted (union)"
"GLO1","predicted (union)"
"GLRB","predicted (union)"
"GLS2","predicted (union)"
"GLUD1","predicted (union)"
"GLYCTK","predicted (union)"
"GMCL1","predicted (union)"
"GMNC","predicted (union)"
"GMNN","predicted (union)"
"GMPR","predicted (union)"
"GNA11","predicted (union)"
"GNAO1","predicted (union)"
"GNAS","predicted (union)"
"GNG4","predicted (union)"
"GNL1","predicted (union)"
"GNPNAT1","predicted (union)"
"GNPTAB","predicted (union)"
"GOLGA3","predicted (union)"
"GOLGA5","predicted (union)"
"GOLPH3","predicted (union)"
"GON4L","predicted (union)"
"GON7","predicted (union)"
"GORAB","predicted (union)"
"GORASP1","predicted (union)"
"GORASP2","predicted (union)"
"GOSR1","predicted (union)"
"GPAM","predicted (union)"
"GPAT3","predicted (union)"
"GPAT4","predicted (union)"
"GPATCH11","predicted (union)"
"GPATCH2","predicted (union)"
"GPBP1","predicted (union)"
"GPC4","predicted (union)"
"GPCPD1","predicted (union)"
"GPLD1","predicted (union)"
"GPN3","predicted (union)"
"GPNMB","predicted (union)"
"GPR141","predicted (union)"
"GPR15","predicted (union)"
"GPR155","predicted (union)"
"GPR52","predicted (union)"
"GPR55","predicted (union)"
"GPR82","predicted (union)"
"GPR84","predicted (union)"
"GPR88","predicted (union)"
"GPRC5A","predicted (union)"
"GPRC5B","predicted (union)"
"GPRIN2","predicted (union)"
"GPT2","predicted (union)"
"GPX7","predicted (union)"
"GRAMD1A","predicted (union)"
"GRAMD1C","predicted (union)"
"GRAMD4","predicted (union)"
"GREM2","predicted (union)"
"GRHL1","predicted (union)"
"GRIA1","predicted (union)"
"GRIA2","predicted (union)"
"GRIA4","predicted (union)"
"GRID1","predicted (union)"
"GRIK2","predicted (union)"
"GRIK4","predicted (union)"
"GRIP1","predicted (union)"
"GRM1","predicted (union)"
"GRM8","predicted (union)"
"GRPEL1","predicted (union)"
"GRPEL2","predicted (union)"
"GSAP","predicted (union)"
"GSC","predicted (union)"
"GSPT1","predicted (union)"
"GSTO2","predicted (union)"
"GTF2A1","predicted (union)"
"GTF2F1","predicted (union)"
"GTF2H1","predicted (union)"
"GTF2H3","predicted (union)"
"GTF2H5","predicted (union)"
"GTF3C6","predicted (union)"
"GTPBP4","predicted (union)"
"GUCD1","predicted (union)"
"GUCY1B1","predicted (union)"
"GYG1","predicted (union)"
"GYS2","predicted (union)"
"GZF1","predicted (union)"
"H2AFZ","predicted (union)"
"HACD2","predicted (union)"
"HAGH","predicted (union)"
"HAND2","predicted (union)"
"HAPLN1","predicted (union)"
"HAUS6","predicted (union)"
"HCRTR1","predicted (union)"
"HDAC5","predicted (union)"
"HDAC8","predicted (union)"
"HEATR3","predicted (union)"
"HECTD1","predicted (union)"
"HECW1","predicted (union)"
"HECW2","predicted (union)"
"HELB","predicted (union)"
"HELLS","predicted (union)"
"HEPH","predicted (union)"
"HERC2","predicted (union)"
"HES6","predicted (union)"
"HEXA","predicted (union)"
"HEXIM1","predicted (union)"
"HEY2","predicted (union)"
"HGD","predicted (union)"
"HGF","predicted (union)"
"HGFAC","predicted (union)"
"HHEX","predicted (union)"
"HHLA1","predicted (union)"
"HIF3A","predicted (union)"
"HIST1H2AG","predicted (union)"
"HIST1H2AM","predicted (union)"
"HIST3H2A","predicted (union)"
"HIVEP2","predicted (union)"
"HLA-DPB1","predicted (union)"
"HLA-DRB5","predicted (union)"
"HLX","predicted (union)"
"HMG20A","predicted (union)"
"HMGA2","predicted (union)"
"HMGB2","predicted (union)"
"HMGN3","predicted (union)"
"HMGN5","predicted (union)"
"HNF1A-AS1","predicted (union)"
"HNF4A","predicted (union)"
"HNRNPA0","predicted (union)"
"HNRNPC","predicted (union)"
"HNRNPLL","predicted (union)"
"HOMER1","predicted (union)"
"HOMER2","predicted (union)"
"HOXA1","predicted (union)"
"HOXA13","predicted (union)"
"HOXA3","predicted (union)"
"HOXB2","predicted (union)"
"HOXB3","predicted (union)"
"HOXC6","predicted (union)"
"HOXC8","predicted (union)"
"HOXD13","predicted (union)"
"HOXD4","predicted (union)"
"HP1BP3","predicted (union)"
"HPGD","predicted (union)"
"HPS4","predicted (union)"
"HPX","predicted (union)"
"HR","predicted (union)"
"HS6ST3","predicted (union)"
"HSBP1","predicted (union)"
"HSBP1L1","predicted (union)"
"HSDL1","predicted (union)"
"HSDL2","predicted (union)"
"HSP90AA1","predicted (union)"
"HSPA14","predicted (union)"
"HSPA4","predicted (union)"
"HSPA5","predicted (union)"
"HSPA6","predicted (union)"
"HSPB7","predicted (union)"
"HTATSF1","predicted (union)"
"HTR2B","predicted (union)"
"HTR3D","predicted (union)"
"HTR5A","predicted (union)"
"HTR7","predicted (union)"
"IBA57","predicted (union)"
"IBSP","predicted (union)"
"IBTK","predicted (union)"
"ICE1","predicted (union)"
"ICMT","predicted (union)"
"ICOSLG","predicted (union)"
"ID1","predicted (union)"
"ID4","predicted (union)"
"IDI1","predicted (union)"
"IER3IP1","predicted (union)"
"IFIT1","predicted (union)"
"IFNA2","predicted (union)"
"IFNE","predicted (union)"
"IFNG","predicted (union)"
"IFNGR1","predicted (union)"
"IFRD1","predicted (union)"
"IFT81","predicted (union)"
"IGF2BP2","predicted (union)"
"IGFBP4","predicted (union)"
"IGIP","predicted (union)"
"IKZF1","predicted (union)"
"IKZF3","predicted (union)"
"IKZF5","predicted (union)"
"IL10RA","predicted (union)"
"IL12A","predicted (union)"
"IL12RB2","predicted (union)"
"IL13RA1","predicted (union)"
"IL16","predicted (union)"
"IL17A","predicted (union)"
"IL17F","predicted (union)"
"IL1A","predicted (union)"
"IL1RL1","predicted (union)"
"IL20RA","predicted (union)"
"IL22RA2","predicted (union)"
"IL23A","predicted (union)"
"IL7","predicted (union)"
"IL7R","predicted (union)"
"ILDR1","predicted (union)"
"ILDR2","predicted (union)"
"ILF2","predicted (union)"
"ILF3","predicted (union)"
"IMPA2","predicted (union)"
"IMPG2","predicted (union)"
"INA","predicted (union)"
"INF2","predicted (union)"
"ING3","predicted (union)"
"INHBB","predicted (union)"
"INPP1","predicted (union)"
"INSC","predicted (union)"
"INSIG1","predicted (union)"
"INSL4","predicted (union)"
"INSL5","predicted (union)"
"INSR","predicted (union)"
"INSYN2A","predicted (union)"
"INTS2","predicted (union)"
"INTU","predicted (union)"
"IPO5","predicted (union)"
"IQCD","predicted (union)"
"IQCG","predicted (union)"
"IQCK","predicted (union)"
"IQUB","predicted (union)"
"IRF2BP2","predicted (union)"
"IRF6","predicted (union)"
"IRX5","predicted (union)"
"ISCA1","predicted (union)"
"ISL1","predicted (union)"
"ISM1","predicted (union)"
"ISOC1","predicted (union)"
"ISY1-RAB43","predicted (union)"
"ITCH","predicted (union)"
"ITFG1","predicted (union)"
"ITGA4","predicted (union)"
"ITGB1","predicted (union)"
"ITGB1BP1","predicted (union)"
"ITGB8","predicted (union)"
"ITGBL1","predicted (union)"
"ITSN2","predicted (union)"
"IZUMO3","predicted (union)"
"JADE2","predicted (union)"
"JAG1","predicted (union)"
"JAGN1","predicted (union)"
"JAK3","predicted (union)"
"JAM2","predicted (union)"
"JAM3","predicted (union)"
"JHY","predicted (union)"
"JMY","predicted (union)"
"JOSD1","predicted (union)"
"KANSL1L","predicted (union)"
"KANSL3","predicted (union)"
"KARS","predicted (union)"
"KAZALD1","predicted (union)"
"KCNA1","predicted (union)"
"KCNA2","predicted (union)"
"KCNA4","predicted (union)"
"KCNA5","predicted (union)"
"KCNA7","predicted (union)"
"KCNAB1","predicted (union)"
"KCNAB2","predicted (union)"
"KCNE3","predicted (union)"
"KCNE4","predicted (union)"
"KCNG3","predicted (union)"
"KCNH1","predicted (union)"
"KCNIP4","predicted (union)"
"KCNJ13","predicted (union)"
"KCNK12","predicted (union)"
"KCNK9","predicted (union)"
"KCNMB3","predicted (union)"
"KCNMB4","predicted (union)"
"KCNS1","predicted (union)"
"KCNV1","predicted (union)"
"KCTD20","predicted (union)"
"KCTD3","predicted (union)"
"KCTD5","predicted (union)"
"KCTD6","predicted (union)"
"KCTD9","predicted (union)"
"KDELR2","predicted (union)"
"KDM2B","predicted (union)"
"KDM6A","predicted (union)"
"KHDRBS2","predicted (union)"
"KIAA0513","predicted (union)"
"KIAA1109","predicted (union)"
"KIAA1143","predicted (union)"
"KIAA1147","predicted (union)"
"KIAA1210","predicted (union)"
"KIAA1324L","predicted (union)"
"KIAA1549","predicted (union)"
"KIAA1549L","predicted (union)"
"KIAA2026","predicted (union)"
"KIF16B","predicted (union)"
"KIF17","predicted (union)"
"KIF1A","predicted (union)"
"KIF23","predicted (union)"
"KIF2A","predicted (union)"
"KIF3C","predicted (union)"
"KIF5B","predicted (union)"
"KIF5C","predicted (union)"
"KIN","predicted (union)"
"KISS1R","predicted (union)"
"KIT","predicted (union)"
"KL","predicted (union)"
"KLB","predicted (union)"
"KLC1","predicted (union)"
"KLF13","predicted (union)"
"KLF5","predicted (union)"
"KLF7","predicted (union)"
"KLHDC10","predicted (union)"
"KLHDC2","predicted (union)"
"KLHDC8A","predicted (union)"
"KLHL1","predicted (union)"
"KLHL12","predicted (union)"
"KLHL18","predicted (union)"
"KLHL2","predicted (union)"
"KLHL21","predicted (union)"
"KLHL24","predicted (union)"
"KLHL28","predicted (union)"
"KLHL30","predicted (union)"
"KLHL36","predicted (union)"
"KLHL4","predicted (union)"
"KLK13","predicted (union)"
"KLK3","predicted (union)"
"KMO","predicted (union)"
"KMT2A","predicted (union)"
"KMT5A","predicted (union)"
"KNG1","predicted (union)"
"KNL1","predicted (union)"
"KPNA1","predicted (union)"
"KRBA2","predicted (union)"
"KRCC1","predicted (union)"
"KRT38","predicted (union)"
"KRT6A","predicted (union)"
"KRT6C","predicted (union)"
"KRT77","predicted (union)"
"KRTAP13-3","predicted (union)"
"KRTAP13-4","predicted (union)"
"KRTAP19-3","predicted (union)"
"KRTAP4-9","predicted (union)"
"KRTAP9-6","predicted (union)"
"KSR2","predicted (union)"
"KTI12","predicted (union)"
"L2HGDH","predicted (union)"
"L3MBTL4","predicted (union)"
"LACTB2","predicted (union)"
"LAMC2","predicted (union)"
"LAMP3","predicted (union)"
"LARP1","predicted (union)"
"LARP4","predicted (union)"
"LARP6","predicted (union)"
"LARS","predicted (union)"
"LAT2","predicted (union)"
"LBH","predicted (union)"
"LCMT2","predicted (union)"
"LCP2","predicted (union)"
"LDB1","predicted (union)"
"LDHA","predicted (union)"
"LDHAL6B","predicted (union)"
"LDHC","predicted (union)"
"LDLRAD2","predicted (union)"
"LEF1","predicted (union)"
"LEP","predicted (union)"
"LEPROT","predicted (union)"
"LETM1","predicted (union)"
"LETMD1","predicted (union)"
"LGR5","predicted (union)"
"LHFPL1","predicted (union)"
"LHX4","predicted (union)"
"LIG4","predicted (union)"
"LIN7A","predicted (union)"
"LINC01148","predicted (union)"
"LINC01551","predicted (union)"
"LINC01554","predicted (union)"
"LINC01561","predicted (union)"
"LINC01588","predicted (union)"
"LINC01619","predicted (union)"
"LINC01973","predicted (union)"
"LINC02089","predicted (union)"
"LIPA","predicted (union)"
"LIPC","predicted (union)"
"LIPE","predicted (union)"
"LIPF","predicted (union)"
"LIPI","predicted (union)"
"LIPN","predicted (union)"
"LLGL1","predicted (union)"
"LMAN2","predicted (union)"
"LMBRD1","predicted (union)"
"LMCD1","predicted (union)"
"LMNTD1","predicted (union)"
"LMO2","predicted (union)"
"LMO4","predicted (union)"
"LMOD3","predicted (union)"
"LNX2","predicted (union)"
"LOC100288208","predicted (union)"
"LOC100996385","predicted (union)"
"LOC101927727","predicted (union)"
"LOC102723701","predicted (union)"
"LOC105375614","predicted (union)"
"LONP2","predicted (union)"
"LOXL1","predicted (union)"
"LPAR3","predicted (union)"
"LPCAT1","predicted (union)"
"LPCAT2","predicted (union)"
"LPIN2","predicted (union)"
"LRCH2","predicted (union)"
"LRFN5","predicted (union)"
"LRIG1","predicted (union)"
"LRP6","predicted (union)"
"LRP8","predicted (union)"
"LRPPRC","predicted (union)"
"LRRC15","predicted (union)"
"LRRC17","predicted (union)"
"LRRC19","predicted (union)"
"LRRC2","predicted (union)"
"LRRC27","predicted (union)"
"LRRC28","predicted (union)"
"LRRC3","predicted (union)"
"LRRC49","predicted (union)"
"LRRC7","predicted (union)"
"LRRCC1","predicted (union)"
"LRRK1","predicted (union)"
"LRRTM2","predicted (union)"
"LSM12","predicted (union)"
"LSM5","predicted (union)"
"LTB4R","predicted (union)"
"LTBP1","predicted (union)"
"LTBR","predicted (union)"
"LUC7L2","predicted (union)"
"LUM","predicted (union)"
"LUZP1","predicted (union)"
"LYN","predicted (union)"
"LYPLA1","predicted (union)"
"LYPLAL1","predicted (union)"
"LYRM1","predicted (union)"
"LYRM7","predicted (union)"
"LYRM9","predicted (union)"
"LYZ","predicted (union)"
"LZTFL1","predicted (union)"
"MAB21L1","predicted (union)"
"MACO1","predicted (union)"
"MACROD2","predicted (union)"
"MAF","predicted (union)"
"MAFB","predicted (union)"
"MAGEA3","predicted (union)"
"MAGEA4","predicted (union)"
"MAGEA6","predicted (union)"
"MAGEE2","predicted (union)"
"MAGI1","predicted (union)"
"MAGI2","predicted (union)"
"MAGI3","predicted (union)"
"MAK","predicted (union)"
"MALSU1","predicted (union)"
"MAML1","predicted (union)"
"MAML2","predicted (union)"
"MAML3","predicted (union)"
"MAN1A1","predicted (union)"
"MANEA","predicted (union)"
"MAP2K5","predicted (union)"
"MAP3K19","predicted (union)"
"MAP3K7","predicted (union)"
"MAP3K9","predicted (union)"
"MAP6","predicted (union)"
"MAP7D1","predicted (union)"
"MAP7D3","predicted (union)"
"MAPK1","predicted (union)"
"MAPK14","predicted (union)"
"MAPK6","predicted (union)"
"MAPK8","predicted (union)"
"MAPRE2","predicted (union)"
"MARC2","predicted (union)"
"MARCH4","predicted (union)"
"MARCKSL1","predicted (union)"
"MARK1","predicted (union)"
"MARK2","predicted (union)"
"MARVELD3","predicted (union)"
"MAVS","predicted (union)"
"MBD2","predicted (union)"
"MBD3L2","predicted (union)"
"MBD3L3","predicted (union)"
"MBD3L4","predicted (union)"
"MBD3L5","predicted (union)"
"MBNL1","predicted (union)"
"MBNL2","predicted (union)"
"MBOAT7","predicted (union)"
"MBTD1","predicted (union)"
"MC2R","predicted (union)"
"MCAT","predicted (union)"
"MCF2L","predicted (union)"
"MCHR2","predicted (union)"
"MCL1","predicted (union)"
"MCM6","predicted (union)"
"MCM8","predicted (union)"
"MCMBP","predicted (union)"
"MCTS1","predicted (union)"
"MDM1","predicted (union)"
"MDN1","predicted (union)"
"ME1","predicted (union)"
"MECOM","predicted (union)"
"MED12L","predicted (union)"
"MED13L","predicted (union)"
"MED14","predicted (union)"
"MED21","predicted (union)"
"MED30","predicted (union)"
"MED7","predicted (union)"
"MED9","predicted (union)"
"MEF2C","predicted (union)"
"MEFV","predicted (union)"
"MEGF9","predicted (union)"
"MEI4","predicted (union)"
"MEIG1","predicted (union)"
"MEMO1","predicted (union)"
"MESP1","predicted (union)"
"MET","predicted (union)"
"METAP1","predicted (union)"
"METTL14","predicted (union)"
"METTL16","predicted (union)"
"METTL17","predicted (union)"
"METTL21A","predicted (union)"
"METTL4","predicted (union)"
"METTL9","predicted (union)"
"MFAP1","predicted (union)"
"MFSD14C","predicted (union)"
"MFSD4A","predicted (union)"
"MFSD6","predicted (union)"
"MFSD8","predicted (union)"
"MFSD9","predicted (union)"
"MGAT3","predicted (union)"
"MGME1","predicted (union)"
"MGP","predicted (union)"
"MICOS10","predicted (union)"
"MICU3","predicted (union)"
"MIP","predicted (union)"
"MIRLET7BHG","predicted (union)"
"MITF","predicted (union)"
"MKX","predicted (union)"
"MLANA","predicted (union)"
"MLC1","predicted (union)"
"MLF1","predicted (union)"
"MLH1","predicted (union)"
"MLH3","predicted (union)"
"MLIP","predicted (union)"
"MLX","predicted (union)"
"MME","predicted (union)"
"MMRN1","predicted (union)"
"MMUT","predicted (union)"
"MN1","predicted (union)"
"MNAT1","predicted (union)"
"MNX1","predicted (union)"
"MOB1A","predicted (union)"
"MOB3B","predicted (union)"
"MORN4","predicted (union)"
"MOSPD1","predicted (union)"
"MPEG1","predicted (union)"
"MPHOSPH6","predicted (union)"
"MPHOSPH8","predicted (union)"
"MPPED1","predicted (union)"
"MPV17L","predicted (union)"
"MPZL1","predicted (union)"
"MPZL2","predicted (union)"
"MPZL3","predicted (union)"
"MRAP2","predicted (union)"
"MRFAP1","predicted (union)"
"MRO","predicted (union)"
"MROH1","predicted (union)"
"MRPL15","predicted (union)"
"MRPL30","predicted (union)"
"MRPL35","predicted (union)"
"MRPL39","predicted (union)"
"MRPL50","predicted (union)"
"MRPS12","predicted (union)"
"MRPS16","predicted (union)"
"MRPS25","predicted (union)"
"MRPS36","predicted (union)"
"MRS2","predicted (union)"
"MS4A6A","predicted (union)"
"MS4A7","predicted (union)"
"MSANTD4","predicted (union)"
"MSH6","predicted (union)"
"MSI2","predicted (union)"
"MSL1","predicted (union)"
"MSMO1","predicted (union)"
"MSRB3","predicted (union)"
"MSX2","predicted (union)"
"MT1A","predicted (union)"
"MTCH2","predicted (union)"
"MTCL1","predicted (union)"
"MTERF2","predicted (union)"
"MTFMT","predicted (union)"
"MTG1","predicted (union)"
"MTHFD1L","predicted (union)"
"MTMR11","predicted (union)"
"MTMR12","predicted (union)"
"MTMR2","predicted (union)"
"MTMR7","predicted (union)"
"MTMR8","predicted (union)"
"MTO1","predicted (union)"
"MTRF1","predicted (union)"
"MTSS1","predicted (union)"
"MTX3","predicted (union)"
"MUC15","predicted (union)"
"MUSK","predicted (union)"
"MXD4","predicted (union)"
"MYADM","predicted (union)"
"MYL12B","predicted (union)"
"MYLIP","predicted (union)"
"MYO16","predicted (union)"
"MYO5B","predicted (union)"
"MYO5C","predicted (union)"
"MYO6","predicted (union)"
"MYOF","predicted (union)"
"MYOZ2","predicted (union)"
"MYRF","predicted (union)"
"MYT1L","predicted (union)"
"MYZAP","predicted (union)"
"MZT1","predicted (union)"
"N4BP3","predicted (union)"
"NAA11","predicted (union)"
"NAA20","predicted (union)"
"NAA60","predicted (union)"
"NAALADL2","predicted (union)"
"NAGA","predicted (union)"
"NAIP","predicted (union)"
"NANOS2","predicted (union)"
"NARF","predicted (union)"
"NARS2","predicted (union)"
"NAV2","predicted (union)"
"NAXD","predicted (union)"
"NBPF3","predicted (union)"
"NCALD","predicted (union)"
"NCAM2","predicted (union)"
"NCAN","predicted (union)"
"NCAPG","predicted (union)"
"NCBP1","predicted (union)"
"NCBP2","predicted (union)"
"NCK2","predicted (union)"
"NCKAP5","predicted (union)"
"NCL","predicted (union)"
"NCOA1","predicted (union)"
"NCOA6","predicted (union)"
"NCOR1","predicted (union)"
"NDC1","predicted (union)"
"NDRG3","predicted (union)"
"NDST3","predicted (union)"
"NDST4","predicted (union)"
"NDUFA4","predicted (union)"
"NDUFAF4","predicted (union)"
"NDUFAF5","predicted (union)"
"NDUFAF7","predicted (union)"
"NDUFB4","predicted (union)"
"NDUFB6","predicted (union)"
"NDUFC1","predicted (union)"
"NDUFV2","predicted (union)"
"NEBL","predicted (union)"
"NECAB1","predicted (union)"
"NEDD9","predicted (union)"
"NEK4","predicted (union)"
"NEK7","predicted (union)"
"NEK8","predicted (union)"
"NEMF","predicted (union)"
"NEMP2","predicted (union)"
"NET1","predicted (union)"
"NEU3","predicted (union)"
"NEUROD1","predicted (union)"
"NEUROD2","predicted (union)"
"NEUROD6","predicted (union)"
"NEXN","predicted (union)"
"NF2","predicted (union)"
"NFAT5","predicted (union)"
"NFATC1","predicted (union)"
"NFATC2","predicted (union)"
"NFIC","predicted (union)"
"NFRKB","predicted (union)"
"NFS1","predicted (union)"
"NFXL1","predicted (union)"
"NFYB","predicted (union)"
"NGDN","predicted (union)"
"NGLY1","predicted (union)"
"NHLH1","predicted (union)"
"NHLH2","predicted (union)"
"NHLRC2","predicted (union)"
"NHLRC3","predicted (union)"
"NHP2","predicted (union)"
"NHS","predicted (union)"
"NHSL1","predicted (union)"
"NID1","predicted (union)"
"NIF3L1","predicted (union)"
"NIPA2","predicted (union)"
"NIPAL1","predicted (union)"
"NIPAL3","predicted (union)"
"NIPBL","predicted (union)"
"NIPSNAP2","predicted (union)"
"NKAPL","predicted (union)"
"NKIRAS1","predicted (union)"
"NKX2-8","predicted (union)"
"NKX3-1","predicted (union)"
"NKX3-2","predicted (union)"
"NKX6-2","predicted (union)"
"NLK","predicted (union)"
"NLRP10","predicted (union)"
"NMD3","predicted (union)"
"NME1","predicted (union)"
"NME6","predicted (union)"
"NMNAT2","predicted (union)"
"NMT2","predicted (union)"
"NOA1","predicted (union)"
"NOL10","predicted (union)"
"NOL4L","predicted (union)"
"NOL7","predicted (union)"
"NOLC1","predicted (union)"
"NOM1","predicted (union)"
"NOMO1","predicted (union)"
"NOMO3","predicted (union)"
"NOP9","predicted (union)"
"NOS1AP","predicted (union)"
"NOTCH2","predicted (union)"
"NOTCH3","predicted (union)"
"NOX1","predicted (union)"
"NPAS3","predicted (union)"
"NPAT","predicted (union)"
"NPL","predicted (union)"
"NPLOC4","predicted (union)"
"NPR1","predicted (union)"
"NPSR1","predicted (union)"
"NPTX2","predicted (union)"
"NPY1R","predicted (union)"
"NPY4R","predicted (union)"
"NQO1","predicted (union)"
"NR0B1","predicted (union)"
"NR0B2","predicted (union)"
"NR1D2","predicted (union)"
"NRAS","predicted (union)"
"NRF1","predicted (union)"
"NRG3","predicted (union)"
"NRG4","predicted (union)"
"NSD1","predicted (union)"
"NSG2","predicted (union)"
"NSMCE3","predicted (union)"
"NSUN3","predicted (union)"
"NSUN4","predicted (union)"
"NSUN6","predicted (union)"
"NSUN7","predicted (union)"
"NT5C1A","predicted (union)"
"NT5C2","predicted (union)"
"NT5DC3","predicted (union)"
"NTN4","predicted (union)"
"NTNG1","predicted (union)"
"NTPCR","predicted (union)"
"NTRK3","predicted (union)"
"NUAK1","predicted (union)"
"NUBP1","predicted (union)"
"NUBPL","predicted (union)"
"NUCB1","predicted (union)"
"NUCKS1","predicted (union)"
"NUDCD2","predicted (union)"
"NUDCD3","predicted (union)"
"NUDT12","predicted (union)"
"NUDT16","predicted (union)"
"NUDT17","predicted (union)"
"NUF2","predicted (union)"
"NUFIP1","predicted (union)"
"NUP107","predicted (union)"
"NUP133","predicted (union)"
"NUP160","predicted (union)"
"NUP214","predicted (union)"
"NUP43","predicted (union)"
"NUPR2","predicted (union)"
"NXF1","predicted (union)"
"NXPH2","predicted (union)"
"NXT2","predicted (union)"
"NYAP2","predicted (union)"
"OAF","predicted (union)"
"OARD1","predicted (union)"
"OAS1","predicted (union)"
"OAS2","predicted (union)"
"OAZ1","predicted (union)"
"OCRL","predicted (union)"
"ODR4","predicted (union)"
"OGG1","predicted (union)"
"OGN","predicted (union)"
"OGT","predicted (union)"
"OIP5","predicted (union)"
"OLA1","predicted (union)"
"OLFM2","predicted (union)"
"OMD","predicted (union)"
"OMG","predicted (union)"
"ONECUT1","predicted (union)"
"ONECUT3","predicted (union)"
"OPALIN","predicted (union)"
"OPN3","predicted (union)"
"OPRK1","predicted (union)"
"OPRPN","predicted (union)"
"OPTN","predicted (union)"
"OR10W1","predicted (union)"
"OR2A4","predicted (union)"
"OR4M1","predicted (union)"
"OR51E2","predicted (union)"
"OR5M8","predicted (union)"
"OR7D2","predicted (union)"
"ORAI2","predicted (union)"
"ORC1","predicted (union)"
"ORC2","predicted (union)"
"ORC5","predicted (union)"
"ORMDL1","predicted (union)"
"OSBPL10","predicted (union)"
"OSBPL2","predicted (union)"
"OSBPL3","predicted (union)"
"OSGEPL1","predicted (union)"
"OSR1","predicted (union)"
"OTC","predicted (union)"
"OTUB2","predicted (union)"
"OTUD3","predicted (union)"
"OXGR1","predicted (union)"
"OXTR","predicted (union)"
"P2RY10","predicted (union)"
"PACRGL","predicted (union)"
"PAFAH1B1","predicted (union)"
"PAFAH1B2","predicted (union)"
"PAICS","predicted (union)"
"PAIP1","predicted (union)"
"PAIP2B","predicted (union)"
"PAK1IP1","predicted (union)"
"PALB2","predicted (union)"
"PALMD","predicted (union)"
"PAPLN","predicted (union)"
"PAPPA","predicted (union)"
"PAPPA2","predicted (union)"
"PAQR7","predicted (union)"
"PAQR9","predicted (union)"
"PARD6G","predicted (union)"
"PARD6G-AS1","predicted (union)"
"PARP1","predicted (union)"
"PARP2","predicted (union)"
"PARP9","predicted (union)"
"PARVG","predicted (union)"
"PASK","predicted (union)"
"PATE2","predicted (union)"
"PAX3","predicted (union)"
"PAX5","predicted (union)"
"PAX8","predicted (union)"
"PAXBP1","predicted (union)"
"PBRM1","predicted (union)"
"PBX1","predicted (union)"
"PC","predicted (union)"
"PCCB","predicted (union)"
"PCDH1","predicted (union)"
"PCDH19","predicted (union)"
"PCDHA9","predicted (union)"
"PCDHAC1","predicted (union)"
"PCDHB10","predicted (union)"
"PCDHB11","predicted (union)"
"PCDHB12","predicted (union)"
"PCDHB14","predicted (union)"
"PCDHB15","predicted (union)"
"PCDHB2","predicted (union)"
"PCDHB6","predicted (union)"
"PCDHGA10","predicted (union)"
"PCDHGA11","predicted (union)"
"PCDHGA12","predicted (union)"
"PCDHGA2","predicted (union)"
"PCDHGA3","predicted (union)"
"PCDHGA4","predicted (union)"
"PCDHGA5","predicted (union)"
"PCDHGA6","predicted (union)"
"PCDHGA7","predicted (union)"
"PCDHGA8","predicted (union)"
"PCDHGA9","predicted (union)"
"PCDHGB1","predicted (union)"
"PCDHGB2","predicted (union)"
"PCDHGB3","predicted (union)"
"PCDHGB4","predicted (union)"
"PCDHGB6","predicted (union)"
"PCDHGB7","predicted (union)"
"PCDHGC3","predicted (union)"
"PCDHGC4","predicted (union)"
"PCDHGC5","predicted (union)"
"PCF11","predicted (union)"
"PCGF5","predicted (union)"
"PCLO","predicted (union)"
"PCMTD2","predicted (union)"
"PCNA","predicted (union)"
"PCNX4","predicted (union)"
"PCP4L1","predicted (union)"
"PCSK9","predicted (union)"
"PCYT1A","predicted (union)"
"PCYT1B","predicted (union)"
"PCYT2","predicted (union)"
"PDC","predicted (union)"
"PDCD2","predicted (union)"
"PDCD6IP","predicted (union)"
"PDCL","predicted (union)"
"PDE11A","predicted (union)"
"PDE12","predicted (union)"
"PDE4B","predicted (union)"
"PDE4D","predicted (union)"
"PDE8B","predicted (union)"
"PDGFA","predicted (union)"
