"Target","Evidence"
"MGA","predicted (intersection) + predicted (union)"
"MGAT2","predicted (union)"
"MGAT4A","predicted (union)"
"MGAT4EP","predicted (intersection) + predicted (union)"
"MGAT5","predicted (intersection) + predicted (union)"
"MIA2","predicted (union)"
"MIB1","predicted (intersection) + predicted (union)"
"MICA","predicted (union)"
"MICALCL","predicted (intersection) + predicted (union)"
"MICOS10","predicted (union)"
"MICU3","predicted (union)"
"MID1","predicted (intersection) + predicted (union)"
"MIEF1","predicted (union)"
"MIGA1","predicted (union)"
"MINAR1","predicted (intersection) + predicted (union)"
"MINDY2","predicted (union)"
"MINPP1","predicted (union)"
"MIP","predicted (union)"
"MIR2052HG","predicted (union)"
"MIR6501","predicted (union)"
"MISP","predicted (union)"
"MITF","predicted (intersection) + predicted (union)"
"MKLN1","predicted (union)"
"MKRN2OS","predicted (union)"
"MLANA","predicted (intersection) + predicted (union)"
"MLEC","predicted (union)"
"MLF1","predicted (union)"
"MLH1","predicted (union)"
"MLH3","predicted (union)"
"MLIP","predicted (union)"
"MLLT1","predicted (union)"
"MLLT10","predicted (union)"
"MLLT3","predicted (intersection) + predicted (union)"
"MLPH","predicted (union)"
"MLX","predicted (union)"
"MMADHC","predicted (union)"
"MME","predicted (union)"
"MMP13","predicted (union)"
"MMP14","predicted (union)"
"MMP15","predicted (union)"
"MMP16","predicted (intersection) + predicted (union)"
"MMP19","predicted (union)"
"MMRN1","predicted (union)"
"MMS19","predicted (union)"
"MN1","predicted (union)"
"MNT","predicted (union)"
"MOB1A","predicted (intersection) + predicted (union)"
"MOB1B","predicted (intersection) + predicted (union)"
"MOB4","predicted (intersection) + predicted (union)"
"MOG","experimental (all) + predicted (intersection) + predicted (union)"
"MON1B","predicted (intersection) + predicted (union)"
"MON2","predicted (union)"
"MORC2","predicted (union)"
"MORC3","predicted (union)"
"MORC4","predicted (union)"
"MORN4","predicted (union)"
"MOSMO","predicted (union)"
"MOSPD1","predicted (intersection) + predicted (union)"
"MOV10","predicted (union)"
"MPDZ","predicted (union)"
"MPEG1","predicted (intersection) + predicted (union)"
"MPLKIP","predicted (union)"
"MPP1","predicted (intersection) + predicted (union)"
"MPP6","predicted (union)"
"MPPE1","predicted (intersection) + predicted (union)"
"MPRIP","predicted (union)"
"MPV17L","predicted (union)"
"MPZL1","predicted (union)"
"MPZL2","predicted (union)"
"MRC2","predicted (union)"
"MRE11","predicted (union)"
"MRFAP1","predicted (union)"
"MROH9","predicted (union)"
"MRPL19","predicted (union)"
"MRPL3","predicted (intersection) + predicted (union)"
"MRPL35","predicted (union)"
"MRPL36","predicted (union)"
"MRPL42","predicted (union)"
"MRPL49","predicted (union)"
"MRPL50","predicted (union)"
"MRPL51","predicted (union)"
"MRPS11","predicted (union)"
"MRPS14","predicted (union)"
"MRPS23","predicted (union)"
"MRPS27","predicted (union)"
"MRPS30","predicted (union)"
"MRPS35","predicted (intersection) + predicted (union)"
"MRS2","predicted (union)"
"MRTO4","predicted (union)"
"MS4A2","predicted (union)"
"MSANTD2","predicted (union)"
"MSANTD3","predicted (union)"
"MSANTD4","predicted (intersection) + predicted (union)"
"MSH2","predicted (union)"
"MSH4","predicted (union)"
"MSI1","predicted (union)"
"MSI2","predicted (union)"
"MSL2","predicted (union)"
"MSL3","predicted (union)"
"MSRB2","predicted (intersection) + predicted (union)"
"MSRB3","predicted (intersection) + predicted (union)"
"MSTN","predicted (union)"
"MSX1","predicted (union)"
"MSX2","predicted (intersection) + predicted (union)"
"MT1A","predicted (union)"
"MTAP","experimental (all)"
"MTBP","predicted (union)"
"MTDH","predicted (intersection) + predicted (union)"
"MTHFD1","predicted (union)"
"MTHFD2","predicted (union)"
"MTM1","predicted (intersection) + predicted (union)"
"MTMR2","predicted (union)"
"MTMR8","predicted (union)"
"MTNR1B","predicted (union)"
"MTPN","predicted (union)"
"MTR","predicted (union)"
"MTRF1","predicted (union)"
"MTRF1L","predicted (union)"
"MTRNR2L10","predicted (union)"
"MTRNR2L3","predicted (union)"
"MTRNR2L4","predicted (union)"
"MTRNR2L5","predicted (union)"
"MTRNR2L6","predicted (union)"
"MTRNR2L7","predicted (union)"
"MTTP","predicted (intersection) + predicted (union)"
"MTURN","predicted (union)"
"MTUS1","predicted (union)"
"MUC21","predicted (union)"
"MUSK","predicted (intersection) + predicted (union)"
"MXD1","predicted (union)"
"MXD4","predicted (union)"
"MXRA7","predicted (intersection) + predicted (union)"
"MYADM","predicted (union)"
"MYADML2","predicted (union)"
"MYBBP1A","predicted (union)"
"MYCBP","predicted (union)"
"MYCL","predicted (intersection) + predicted (union)"
"MYCT1","predicted (union)"
"MYH10","predicted (intersection) + predicted (union)"
"MYH15","predicted (union)"
"MYL1","predicted (union)"
"MYO10","predicted (union)"
"MYO1D","predicted (union)"
"MYO1F","predicted (union)"
"MYO5A","predicted (union)"
"MYO5B","predicted (union)"
"MYO6","predicted (union)"
"MYO9A","predicted (intersection) + predicted (union)"
"MYOCD","predicted (intersection) + predicted (union)"
"MYORG","predicted (intersection) + predicted (union)"
"MYOZ2","predicted (union)"
"MYPN","predicted (union)"
"MYPOP","predicted (intersection) + predicted (union)"
"MYT1L","predicted (intersection) + predicted (union)"
"MYZAP","predicted (union)"
"N4BP2L1","predicted (union)"
"N6AMT1","predicted (intersection) + predicted (union)"
"NAA16","predicted (union)"
"NAA20","experimental (all) + predicted (intersection) + predicted (union)"
"NAA25","predicted (union)"
"NAA30","predicted (intersection) + predicted (union)"
"NAA35","predicted (union)"
"NAA40","predicted (union)"
"NAAA","predicted (union)"
"NAALAD2","predicted (intersection) + predicted (union)"
"NAALADL2","predicted (union)"
"NAB1","predicted (union)"
"NAB2","predicted (union)"
"NABP1","predicted (union)"
"NABP2","predicted (union)"
"NAF1","predicted (union)"
"NAMPT","predicted (intersection) + predicted (union)"
"NANOGNB","predicted (union)"
"NANOS2","predicted (union)"
"NAP1L1","predicted (union)"
"NAP1L3","predicted (union)"
"NAPB","predicted (intersection) + predicted (union)"
"NAPEPLD","predicted (union)"
"NAPG","predicted (union)"
"NAV2","predicted (intersection) + predicted (union)"
"NBEAL1","predicted (intersection) + predicted (union)"
"NCALD","predicted (intersection) + predicted (union)"
"NCAM1","predicted (union)"
"NCAM2","predicted (intersection) + predicted (union)"
"NCAPH","predicted (union)"
"NCBP1","predicted (union)"
"NCDN","predicted (intersection) + predicted (union)"
"NCEH1","predicted (union)"
"NCK1","predicted (union)"
"NCKAP1","predicted (union)"
"NCMAP","predicted (union)"
"NCOA2","predicted (union)"
"NCOR1","predicted (intersection) + predicted (union)"
"NCOR2","predicted (union)"
"NCR3LG1","predicted (intersection) + predicted (union)"
"NDFIP1","predicted (union)"
"NDNF","predicted (intersection) + predicted (union)"
"NDRG2","predicted (union)"
"NDST3","predicted (union)"
"NDUFA5","predicted (union)"
"NDUFAF3","predicted (union)"
"NDUFAF4","predicted (union)"
"NDUFAF5","predicted (union)"
"NDUFB9","predicted (union)"
"NDUFC1","predicted (intersection) + predicted (union)"
"NDUFS1","predicted (intersection) + predicted (union)"
"NEBL","predicted (union)"
"NECAB1","predicted (union)"
"NECTIN1","predicted (union)"
"NECTIN3","predicted (union)"
"NEDD1","predicted (union)"
"NEDD4","predicted (intersection) + predicted (union)"
"NEDD9","predicted (intersection) + predicted (union)"
"NEGR1","predicted (union)"
"NEK10","predicted (intersection) + predicted (union)"
"NEK2","predicted (intersection) + predicted (union)"
"NEK4","predicted (union)"
"NEMP2","predicted (intersection) + predicted (union)"
"NET1","predicted (union)"
"NETO1","predicted (union)"
"NETO2","predicted (union)"
"NEU1","predicted (union)"
"NEUROD6","predicted (union)"
"NEXMIF","predicted (union)"
"NF2","predicted (union)"
"NFAT5","predicted (intersection) + predicted (union)"
"NFATC2","predicted (union)"
"NFATC3","predicted (intersection) + predicted (union)"
"NFATC4","predicted (union)"
"NFE2L3","predicted (intersection) + predicted (union)"
"NFIA","predicted (union)"
"NFIB","predicted (intersection) + predicted (union)"
"NFIC","predicted (intersection) + predicted (union)"
"NFIL3","predicted (union)"
"NFKBIA","predicted (union)"
"NFKBIL1","predicted (union)"
"NFRKB","predicted (intersection) + predicted (union)"
"NFU1","predicted (union)"
"NFYA","predicted (union)"
"NFYB","predicted (union)"
"NHLRC1","predicted (union)"
"NHLRC2","predicted (union)"
"NHLRC3","predicted (union)"
"NHP2","predicted (intersection) + predicted (union)"
"NIBAN1","predicted (intersection) + predicted (union)"
"NID1","predicted (union)"
"NID2","predicted (union)"
"NIPAL1","predicted (union)"
"NIPAL2","predicted (intersection) + predicted (union)"
"NIPAL3","predicted (intersection) + predicted (union)"
"NIPSNAP3B","predicted (union)"
"NIT1","predicted (union)"
"NKAP","predicted (intersection) + predicted (union)"
"NKIRAS1","predicted (union)"
"NKRF","predicted (union)"
"NKX2-5","predicted (union)"
"NKX3-1","predicted (union)"
"NKX3-2","predicted (union)"
"NLE1","predicted (union)"
"NLGN4X","predicted (union)"
"NLN","predicted (union)"
"NLRP1","predicted (intersection) + predicted (union)"
"NLRP10","predicted (union)"
"NLRP6","predicted (union)"
"NLRP8","predicted (intersection) + predicted (union)"
"NLRP9","predicted (intersection) + predicted (union)"
"NME3","predicted (union)"
"NME5","predicted (intersection) + predicted (union)"
"NME6","predicted (union)"
"NMNAT2","predicted (union)"
"NOA1","predicted (union)"
"NOCT","predicted (union)"
"NOD2","predicted (union)"
"NOL11","predicted (union)"
"NOL12","predicted (union)"
"NOL4L","predicted (union)"
"NOL7","predicted (union)"
"NOL9","predicted (intersection) + predicted (union)"
"NOLC1","predicted (union)"
"NOP58","predicted (intersection) + predicted (union)"
"NOS1","predicted (union)"
"NOTCH2","predicted (union)"
"NOTCH4","predicted (union)"
"NOX4","predicted (intersection) + predicted (union)"
"NPAP1","predicted (intersection) + predicted (union)"
"NPAS3","predicted (union)"
"NPAT","predicted (union)"
"NPHP3","predicted (union)"
"NPNT","predicted (union)"
"NPR1","predicted (union)"
"NPR3","predicted (intersection) + predicted (union)"
"NPTX1","predicted (union)"
"NPTX2","predicted (union)"
"NPY2R","predicted (intersection) + predicted (union)"
"NR1D2","predicted (union)"
"NR1I2","predicted (union)"
"NR2C1","predicted (union)"
"NR2C2","predicted (intersection) + predicted (union)"
"NR2F2","predicted (union)"
"NR2F6","predicted (union)"
"NR4A2","predicted (union)"
"NR6A1","predicted (intersection) + predicted (union)"
"NRARP","predicted (union)"
"NRAS","predicted (intersection) + predicted (union)"
"NRCAM","predicted (union)"
"NREP","predicted (union)"
"NRG4","predicted (intersection) + predicted (union)"
"NRIP2","predicted (union)"
"NRK","predicted (intersection) + predicted (union)"
"NRL","predicted (union)"
"NRN1","predicted (union)"
"NRP2","predicted (union)"
"NRXN1","predicted (union)"
"NRXN3","predicted (union)"
"NSD1","predicted (union)"
"NSD2","predicted (intersection) + predicted (union)"
"NSG2","predicted (union)"
"NSL1","predicted (intersection) + predicted (union)"
"NSRP1","predicted (intersection) + predicted (union)"
"NSUN4","predicted (union)"
"NSUN7","predicted (union)"
"NT5C1A","predicted (union)"
"NT5C2","predicted (union)"
"NT5DC1","predicted (union)"
"NT5DC3","predicted (union)"
"NTM","predicted (intersection) + predicted (union)"
"NTNG1","predicted (union)"
"NTNG2","predicted (union)"
"NTPCR","predicted (union)"
"NTRK2","predicted (intersection) + predicted (union)"
"NTRK3","predicted (union)"
"NUBPL","predicted (intersection) + predicted (union)"
"NUDCD1","predicted (union)"
"NUDCD2","predicted (union)"
"NUDCD3","predicted (union)"
"NUDT11","predicted (union)"
"NUDT12","predicted (union)"
"NUDT13","predicted (intersection) + predicted (union)"
"NUDT15","predicted (union)"
"NUDT16","predicted (union)"
"NUDT19","predicted (union)"
"NUDT3","experimental (all) + predicted (intersection) + predicted (union)"
"NUDT4","predicted (intersection) + predicted (union)"
"NUDT5","predicted (intersection) + predicted (union)"
"NUDT7","predicted (union)"
"NUFIP1","predicted (union)"
"NUFIP2","predicted (union)"
"NUP133","predicted (union)"
"NUP160","predicted (union)"
"NUP210","predicted (union)"
"NUP35","predicted (union)"
"NUP37","predicted (union)"
"NUP50","predicted (union)"
"NUP58","predicted (intersection) + predicted (union)"
"NUP62CL","predicted (union)"
"NUS1","predicted (union)"
"NXF1","predicted (intersection) + predicted (union)"
"NXN","predicted (union)"
"NXNL2","predicted (union)"
"NXPH1","predicted (union)"
"NXPH3","predicted (union)"
"NXPH4","predicted (union)"
"NXT2","predicted (union)"
"NYAP2","predicted (intersection) + predicted (union)"
"NYX","predicted (union)"
"OAF","predicted (union)"
"OAS2","predicted (union)"
"OAS3","predicted (union)"
"OAZ2","predicted (intersection) + predicted (union)"
"ODF2L","predicted (intersection) + predicted (union)"
"ODR4","predicted (union)"
"OGA","predicted (intersection) + predicted (union)"
"OGFRL1","predicted (union)"
"OGN","predicted (intersection) + predicted (union)"
"OGT","predicted (union)"
"OIP5","predicted (union)"
"OLA1","predicted (union)"
"OLFM3","predicted (union)"
"OLFM4","predicted (union)"
"OLFML2A","predicted (union)"
"OLIG1","predicted (union)"
"OMD","predicted (union)"
"ONECUT1","predicted (union)"
"ONECUT2","predicted (intersection) + predicted (union)"
"OPALIN","predicted (intersection) + predicted (union)"
"OPN3","predicted (union)"
"OPN5","predicted (union)"
"OPRM1","predicted (intersection) + predicted (union)"
"OR10A3","predicted (union)"
"OR12D3","predicted (union)"
"OR1E1","predicted (union)"
"OR1L8","predicted (union)"
"OR2Z1","predicted (union)"
"OR7D2","experimental (all) + predicted (union)"
"ORAI2","predicted (union)"
"ORC4","predicted (intersection) + predicted (union)"
"ORC6","predicted (union)"
"ORM1","predicted (union)"
"OSBP","predicted (union)"
"OSBP2","predicted (union)"
"OSBPL10","predicted (union)"
"OSBPL2","predicted (union)"
"OSBPL3","predicted (union)"
"OSBPL6","predicted (union)"
"OSBPL7","predicted (intersection) + predicted (union)"
"OSBPL8","predicted (union)"
"OSER1","predicted (union)"
"OSGIN2","predicted (union)"
"OSMR","predicted (union)"
"OSTM1","predicted (intersection) + predicted (union)"
"OTUD3","predicted (intersection) + predicted (union)"
"OTUD6B","predicted (union)"
"OTULIN","predicted (union)"
"OTULINL","predicted (intersection) + predicted (union)"
"OXSM","predicted (union)"
"OXTR","predicted (intersection) + predicted (union)"
"P2RX7","predicted (intersection) + predicted (union)"
"P2RY11","predicted (union)"
"P2RY2","predicted (intersection) + predicted (union)"
"P4HA2","predicted (union)"
"P4HA3","predicted (union)"
"PABPC1","predicted (union)"
"PABPC1L2A","predicted (union)"
"PABPC1L2B","predicted (union)"
"PABPC3","predicted (intersection) + predicted (union)"
"PABPC5","predicted (union)"
"PACRGL","predicted (intersection) + predicted (union)"
"PACS1","predicted (union)"
"PAFAH1B1","predicted (union)"
"PAFAH1B2","predicted (union)"
"PAG1","predicted (union)"
"PAICS","predicted (union)"
"PAIP2B","predicted (intersection) + predicted (union)"
"PAK1IP1","predicted (union)"
"PAK2","predicted (union)"
"PAK3","predicted (intersection) + predicted (union)"
"PALD1","predicted (union)"
"PALM2-AKAP2","predicted (union)"
"PANK1","predicted (union)"
"PANK2","predicted (union)"
"PANK3","predicted (intersection) + predicted (union)"
"PANK4","predicted (intersection) + predicted (union)"
"PANX1","predicted (union)"
"PANX2","predicted (union)"
"PANX3","predicted (union)"
"PAPLN","predicted (intersection) + predicted (union)"
"PAPPA","predicted (union)"
"PAPPA2","predicted (union)"
"PAQR3","predicted (intersection) + predicted (union)"
"PAQR4","predicted (intersection) + predicted (union)"
"PAQR5","predicted (union)"
"PAQR8","predicted (intersection) + predicted (union)"
"PARD6G-AS1","predicted (union)"
"PARL","predicted (union)"
"PARN","predicted (union)"
"PARP15","predicted (union)"
"PARP2","predicted (union)"
"PARP9","predicted (union)"
"PARS2","predicted (union)"
"PARVA","predicted (union)"
"PATE4","predicted (intersection) + predicted (union)"
"PAWR","predicted (intersection) + predicted (union)"
"PAX7","predicted (union)"
"PBDC1","predicted (union)"
"PBOV1","predicted (intersection) + predicted (union)"
"PC","predicted (intersection) + predicted (union)"
"PCCB","predicted (union)"
"PCDH10","predicted (intersection) + predicted (union)"
"PCDH11X","predicted (union)"
"PCDH11Y","predicted (union)"
"PCDH17","predicted (intersection) + predicted (union)"
"PCDH19","predicted (intersection) + predicted (union)"
"PCDH7","predicted (union)"
"PCDH8","predicted (intersection) + predicted (union)"
"PCDHA1","predicted (union)"
"PCDHA10","predicted (union)"
"PCDHA11","predicted (union)"
"PCDHA12","predicted (union)"
"PCDHA13","predicted (union)"
"PCDHA2","predicted (union)"
"PCDHA3","predicted (union)"
"PCDHA4","predicted (union)"
"PCDHA5","predicted (union)"
"PCDHA6","predicted (union)"
"PCDHA7","predicted (union)"
"PCDHA8","predicted (union)"
"PCDHA9","predicted (union)"
"PCDHAC1","predicted (intersection) + predicted (union)"
"PCDHAC2","predicted (union)"
"PCDHB6","predicted (union)"
"PCF11","predicted (intersection) + predicted (union)"
"PCGF6","predicted (union)"
"PCLAF","predicted (intersection) + predicted (union)"
"PCLO","predicted (union)"
"PCMTD2","predicted (intersection) + predicted (union)"
"PCNP","predicted (intersection) + predicted (union)"
"PCNX1","predicted (union)"
"PCNX2","predicted (intersection) + predicted (union)"
"PCP4L1","predicted (union)"
"PCSK1","predicted (intersection) + predicted (union)"
"PCSK2","predicted (union)"
"PCSK5","predicted (union)"
"PCSK7","predicted (union)"
"PCSK9","predicted (union)"
"PCTP","predicted (union)"
"PCYOX1","predicted (intersection) + predicted (union)"
"PCYOX1L","predicted (union)"
"PCYT1A","predicted (union)"
"PCYT1B","predicted (union)"
"PDCD10","predicted (union)"
"PDCD2","predicted (union)"
"PDCD4","predicted (union)"
"PDCD6IP","predicted (union)"
"PDCL","predicted (union)"
"PDE11A","predicted (union)"
"PDE12","predicted (union)"
"PDE1A","predicted (intersection) + predicted (union)"
"PDE2A","predicted (intersection) + predicted (union)"
"PDE3A","predicted (intersection) + predicted (union)"
"PDE4DIP","predicted (union)"
"PDE5A","predicted (union)"
"PDE6D","predicted (union)"
"PDE6H","predicted (union)"
"PDE7A","predicted (union)"
"PDE7B","predicted (intersection) + predicted (union)"
"PDE8B","predicted (union)"
"PDGFB","predicted (union)"
"PDHA1","predicted (union)"
"PDIA3","predicted (union)"
"PDIA6","predicted (union)"
"PDK1","predicted (intersection) + predicted (union)"
"PDK4","predicted (union)"
"PDLIM5","predicted (intersection) + predicted (union)"
"PDLIM7","predicted (union)"
"PDP1","predicted (union)"
"PDPK1","predicted (union)"
"PDPR","predicted (union)"
"PDS5A","predicted (intersection) + predicted (union)"
"PDS5B","predicted (union)"
"PDXDC1","predicted (union)"
"PDZD2","predicted (union)"
"PDZD7","predicted (union)"
"PDZD9","predicted (union)"
"PDZK1","predicted (union)"
"PEBP1","predicted (union)"
"PEG10","predicted (union)"
"PELI1","predicted (intersection) + predicted (union)"
"PELO","predicted (union)"
"PEX11A","predicted (union)"
"PEX11B","predicted (union)"
"PEX13","predicted (union)"
"PEX2","predicted (union)"
"PEX26","predicted (union)"
"PEX5","predicted (union)"
"PEX5L","predicted (intersection) + predicted (union)"
"PEX7","predicted (union)"
"PF4","predicted (union)"
"PFAS","predicted (intersection) + predicted (union)"
"PGBD1","predicted (intersection) + predicted (union)"
"PGBD4","predicted (union)"
"PGD","predicted (union)"
"PGK1","predicted (union)"
"PGLS","predicted (union)"
"PGM2L1","predicted (union)"
"PGM3","predicted (union)"
"PGPEP1","predicted (union)"
"PGPEP1L","predicted (intersection) + predicted (union)"
"PGR","predicted (intersection) + predicted (union)"
"PHACTR2","predicted (intersection) + predicted (union)"
"PHACTR3","predicted (union)"
"PHAX","predicted (union)"
"PHB2","predicted (intersection) + predicted (union)"
"PHC1","predicted (intersection) + predicted (union)"
"PHC3","predicted (intersection) + predicted (union)"
"PHF14","predicted (union)"
"PHF20","predicted (union)"
"PHF20L1","predicted (intersection) + predicted (union)"
"PHF6","predicted (union)"
"PHF7","predicted (intersection) + predicted (union)"
"PHKA2","predicted (union)"
"PHKG2","predicted (union)"
"PHLDA3","predicted (union)"
"PHLDB2","predicted (intersection) + predicted (union)"
"PHLPP2","predicted (union)"
"PHYKPL","predicted (union)"
"PI15","predicted (intersection) + predicted (union)"
"PIANP","predicted (union)"
"PIAS1","predicted (union)"
"PIAS2","predicted (union)"
"PIBF1","predicted (union)"
"PICALM","predicted (union)"
"PIGB","predicted (union)"
"PIGK","predicted (union)"
"PIGL","predicted (intersection) + predicted (union)"
"PIGM","predicted (intersection) + predicted (union)"
"PIGP","predicted (intersection) + predicted (union)"
"PIGZ","predicted (union)"
"PIK3AP1","predicted (union)"
"PIK3C2A","predicted (union)"
"PIK3C2B","predicted (intersection) + predicted (union)"
"PIK3C3","predicted (intersection) + predicted (union)"
"PIK3CA","predicted (intersection) + predicted (union)"
"PIK3CD-AS1","predicted (union)"
"PIK3R1","predicted (union)"
"PIK3R3","predicted (intersection) + predicted (union)"
"PIK3R5","predicted (union)"
"PIN4","predicted (union)"
"PIP4P1","predicted (intersection) + predicted (union)"
"PIP4P2","predicted (union)"
"PITPNB","predicted (union)"
"PITPNC1","predicted (intersection) + predicted (union)"
"PITPNM3","predicted (union)"
"PIWIL1","predicted (union)"
"PIWIL2","predicted (intersection) + predicted (union)"
"PJA2","predicted (union)"
"PJVK","predicted (intersection) + predicted (union)"
"PKHD1","predicted (union)"
"PKHD1L1","predicted (intersection) + predicted (union)"
"PKIA","experimental (all) + predicted (intersection) + predicted (union)"
"PKN3","predicted (union)"
"PKNOX2","predicted (union)"
"PKP1","predicted (union)"
"PKP4","predicted (union)"
"PLA2G12A","predicted (intersection) + predicted (union)"
"PLA2G12B","predicted (union)"
"PLA2G2C","predicted (union)"
"PLA2G4A","predicted (union)"
"PLAA","predicted (union)"
"PLAAT4","predicted (intersection) + predicted (union)"
"PLAAT5","predicted (union)"
"PLAC8","predicted (union)"
"PLAG1","predicted (intersection) + predicted (union)"
"PLCB1","predicted (intersection) + predicted (union)"
"PLCB2","predicted (union)"
"PLCE1","predicted (intersection) + predicted (union)"
"PLCG1","predicted (intersection) + predicted (union)"
"PLCL1","predicted (intersection) + predicted (union)"
"PLCXD3","predicted (intersection) + predicted (union)"
"PLD5","predicted (union)"
"PLEK2","predicted (union)"
"PLEKHA1","predicted (union)"
"PLEKHA3","predicted (union)"
"PLEKHA6","predicted (union)"
"PLEKHA8","predicted (union)"
"PLEKHF2","predicted (intersection) + predicted (union)"
"PLEKHH1","predicted (intersection) + predicted (union)"
"PLEKHH2","predicted (union)"
"PLEKHM2","predicted (union)"
"PLEKHM3","predicted (union)"
"PLGLB1","predicted (union)"
"PLGLB2","predicted (union)"
"PLN","predicted (union)"
"PLOD1","predicted (union)"
"PLPP3","predicted (intersection) + predicted (union)"
"PLPP6","predicted (union)"
"PLPPR4","predicted (union)"
"PLPPR5","predicted (union)"
"PLRG1","predicted (union)"
"PLSCR1","predicted (intersection) + predicted (union)"
"PLSCR4","predicted (union)"
"PLXDC1","predicted (union)"
"PLXDC2","predicted (intersection) + predicted (union)"
"PLXNA1","predicted (union)"
"PLXNA4","predicted (union)"
"PLXNB1","predicted (union)"
"PM20D2","predicted (union)"
"PMEPA1","predicted (intersection) + predicted (union)"
"PMP2","predicted (union)"
"PMP22","predicted (union)"
"PMPCA","predicted (intersection) + predicted (union)"
"PNISR","predicted (union)"
"PNMA2","predicted (union)"
"PNMA8A","predicted (union)"
"PNN","predicted (union)"
"PNO1","predicted (union)"
"PNP","predicted (intersection) + predicted (union)"
"PNPLA3","predicted (union)"
"PNPLA4","predicted (intersection) + predicted (union)"
"PNRC2","predicted (intersection) + predicted (union)"
"POF1B","predicted (union)"
"POFUT1","predicted (intersection) + predicted (union)"
"POFUT2","predicted (intersection) + predicted (union)"
"POGK","predicted (union)"
"POGLUT1","predicted (union)"
"POLA1","predicted (union)"
"POLD3","predicted (union)"
"POLD4","predicted (union)"
"POLDIP2","predicted (union)"
"POLE3","predicted (union)"
"POLG","predicted (union)"
"POLH","predicted (union)"
"POLQ","predicted (intersection) + predicted (union)"
"POLR1A","predicted (intersection) + predicted (union)"
"POLR1C","predicted (union)"
"POLR2E","predicted (union)"
"POLR2F","experimental (all) + predicted (intersection) + predicted (union)"
"POLR2K","predicted (union)"
"POLR3A","predicted (union)"
"POLR3B","predicted (union)"
"POLR3E","predicted (union)"
"POLR3G","predicted (union)"
"POLR3H","predicted (union)"
"POLR3K","experimental (all) + predicted (union)"
"POM121","predicted (intersection) + predicted (union)"
"POMT1","predicted (union)"
"PON3","predicted (union)"
"PORCN","predicted (union)"
"POT1","predicted (union)"
"POTED","predicted (intersection) + predicted (union)"
"POTEE","predicted (intersection) + predicted (union)"
"POTEH","predicted (union)"
"POTEI","predicted (intersection) + predicted (union)"
"POU2F1","predicted (intersection) + predicted (union)"
"POU3F2","predicted (union)"
"POU3F3","predicted (union)"
"POU4F1","predicted (intersection) + predicted (union)"
"PPAN-P2RY11","predicted (union)"
"PPARGC1A","predicted (intersection) + predicted (union)"
"PPAT","predicted (union)"
"PPDPFL","predicted (union)"
"PPEF1","predicted (union)"
"PPFIBP1","predicted (union)"
"PPHLN1","predicted (union)"
"PPIC","predicted (union)"
"PPIE","predicted (union)"
"PPIL2","predicted (union)"
"PPIL4","predicted (union)"
"PPIL6","predicted (intersection) + predicted (union)"
"PPIP5K2","predicted (union)"
"PPL","predicted (union)"
"PPM1A","predicted (intersection) + predicted (union)"
"PPM1B","predicted (union)"
"PPM1K","predicted (union)"
"PPP1CC","predicted (union)"
"PPP1R10","predicted (union)"
"PPP1R12B","predicted (intersection) + predicted (union)"
"PPP1R13B","predicted (union)"
"PPP1R16B","predicted (intersection) + predicted (union)"
"PPP1R17","predicted (union)"
"PPP1R1A","predicted (union)"
"PPP1R1C","predicted (union)"
"PPP1R3A","predicted (intersection) + predicted (union)"
"PPP1R3B","predicted (union)"
"PPP1R3G","predicted (union)"
"PPP1R7","predicted (union)"
"PPP1R9A","predicted (union)"
"PPP2CA","predicted (intersection) + predicted (union)"
"PPP2R1B","predicted (union)"
"PPP2R5C","predicted (union)"
"PPP3CB","predicted (union)"
"PPP3CC","predicted (intersection) + predicted (union)"
"PPP4R4","predicted (union)"
"PPP5C","predicted (union)"
"PPP6C","predicted (union)"
"PPP6R3","predicted (union)"
"PPRC1","predicted (union)"
"PPTC7","predicted (union)"
"PPWD1","predicted (union)"
"PQLC2L","predicted (intersection) + predicted (union)"
"PRDM1","predicted (union)"
"PRDM10","predicted (union)"
"PRDM15","predicted (intersection) + predicted (union)"
"PRDM16","predicted (union)"
"PRDM2","predicted (intersection) + predicted (union)"
"PRDM5","predicted (union)"
"PRDM6","predicted (union)"
"PRDX2","predicted (union)"
"PRELID2","predicted (union)"
"PRELID3B","predicted (union)"
"PRELP","predicted (intersection) + predicted (union)"
"PREX2","predicted (intersection) + predicted (union)"
"PRICKLE2","predicted (intersection) + predicted (union)"
"PRICKLE4","predicted (union)"
"PRIMA1","predicted (union)"
"PRKAA1","predicted (union)"
"PRKAA2","predicted (intersection) + predicted (union)"
"PRKAB2","predicted (intersection) + predicted (union)"
"PRKACB","predicted (union)"
"PRKAR2A","predicted (union)"
"PRKCA","predicted (intersection) + predicted (union)"
"PRKCB","predicted (intersection) + predicted (union)"
"PRKD1","predicted (union)"
"PRKD2","predicted (union)"
"PRKG1","predicted (union)"
"PRKG2","predicted (intersection) + predicted (union)"
"PRKX","predicted (union)"
"PRLHR","predicted (intersection) + predicted (union)"
"PRMT2","predicted (union)"
"PRMT3","predicted (union)"
"PRMT9","predicted (union)"
"PROK2","predicted (union)"
"PROSER1","predicted (intersection) + predicted (union)"
"PROX1","predicted (intersection) + predicted (union)"
"PRPF38A","predicted (intersection) + predicted (union)"
"PRPF38B","predicted (intersection) + predicted (union)"
