V1	127854422:127854424	128074290:128074292	128095816:128095818	127795293:127795295	127940453:127940455	128096653:128096655	127882184:127882186	128032271:128032273	127969536:127969538	128027754:128027756	128049440:128049442	127939675:127939677	127932473:127932475	127996597:127996599	128082847:128082849	127890997:127890999	127995092:127995094	127852346:127852348	127984203:127984205	127795534:127795536	127803558:127803560	127932197:127932199	128010443:128010445	128049747:128049749	128070360:128070362	127989290:127989292	127796007:127796009	127998358:127998360	128046711:128046713	128038979:128038981	128009717:128009719	127855318:127855320	127796070:127796072	128048608:128048610	128070271:128070273	128091352:128091354	127794733:127794735	127816883:127816885	128031142:128031144	128099572:128099574	label
3cf6f0ec-e11f-4a59-8d86-3e0bbc01f8e9	1	1	0.918032786885246	1	1	0.895833333333333	1	0.868852459016393	1	0.964912280701754	1	0.964285714285714	0.828947368421053	0.875	0.982456140350877	0.921052631578947	0.956521739130435	0.976190476190476	0.974358974358974	1	1	0.985294117647059	1	1	1	0.916666666666667	0.871794871794872	0.952380952380952	1	0.982758620689655	0.953488372093023	0.978723404255319	1	0.983050847457627	0.882352941176471	0.981818181818182	0.971428571428571	0.954545454545455	0.983870967741936	0.946808510638298	Tumor
3d1bf8fc-c86b-436e-ab0c-3734af129b09	1	1	0.930555555555556	1	1	0.845070422535211	0.988505747126437	0.955223880597015	0.953125	1	0.984126984126984	0.973333333333333	0.931034482758621	0.719298245614035	0.957142857142857	0.910828025477707	0.961538461538462	0.977011494252874	1	0.975	1	0.993006993006993	1	1	0.985074626865672	0.84375	0.888888888888889	0.909090909090909	1	1	1	1	0.988372093023256	1	0.716216216216216	0.985294117647059	0.962962962962963	1	0.985294117647059	0.942028985507246	Tumor
3d2bf709-b8ab-41c5-a8a0-dd42e7846c25	0.967741935483871	1	0.880952380952381	1	1	0.951219512195122	1	0.972222222222222	1	1	1	1	1	0.7	1	0.88	0.868421052631579	1	1	0.857142857142857	0.96875	1	1	1	1	0.945945945945946	0.787878787878788	0.961538461538462	1	1	1	0.96875	0.96875	0.970588235294118	0.767441860465116	0.972972972972973	0.923076923076923	0.9375	0.970588235294118	0.857142857142857	Tumor
3d31d7a9-76b8-41f4-a037-0dfe6a4ecb0c	0.98936170212766	1	0.837209302325581	0.975609756097561	1	0.896774193548387	0.978723404255319	0.969072164948454	1	0.969072164948454	1	0.981818181818182	0.944954128440367	0.767676767676768	0.953271028037383	0.887931034482759	0.913461538461538	0.948453608247423	0.982300884955752	0.964285714285714	0.979166666666667	0.99047619047619	0.99	1	0.970588235294118	0.894230769230769	0.83	0.927835051546392	0.968421052631579	1	0.936363636363636	1	1	0.989583333333333	0.855670103092783	0.954545454545455	0.987654320987654	0.958333333333333	0.989473684210526	0.906666666666667	Tumor
3daf8160-42c5-41bf-b251-77fce23a4aab	1	0.96551724137931	0.876106194690266	1	1	0.886178861788618	1	0.909090909090909	1	0.976470588235294	0.988095238095238	1	0.946666666666667	0.658823529411765	0.988372093023256	0.954545454545455	0.895348837209302	1	1	0.972972972972973	1	0.993243243243243	0.964285714285714	1	0.947368421052632	0.931034482758621	0.891566265060241	0.911392405063291	1	1	0.99009900990099	1	0.988636363636364	1	0.724489795918367	0.947916666666667	0.959459459459459	1	1	0.918181818181818	Tumor
3ef3fd4b-ed5b-41e1-8096-c573cf609bd3	1	1	0.947368421052632	0.931034482758621	1	0.636363636363636	1	0.967741935483871	1	1	1	1	0.854166666666667	0.7	1	0.977777777777778	0.90625	1	1	1	1	1	1	1	0.896551724137931	1	0.931034482758621	0.826086956521739	1	0.909090909090909	0.9375	1	1	1	0.733333333333333	0.944444444444444	0.931034482758621	1	1	0.842105263157895	Tumor
3f3b6a7b-94f0-40a3-9f16-32bab2854678	1	0.967741935483871	0.896551724137931	1	1	0.861111111111111	1	0.973684210526316	1	0.972222222222222	1	1	1	0.844444444444444	0.928571428571429	0.928571428571429	0.958333333333333	1	1	1	0.909090909090909	1	0.972222222222222	0.925	0.878787878787879	0.9375	0.869565217391304	0.918918918918919	1	1	0.914285714285714	1	0.869565217391304	1	0.769230769230769	0.838709677419355	1	1	0.972222222222222	0.909090909090909	Tumor
3f4afc9c-562a-4ef4-a6cb-ff426357a614	1	1	0.944444444444444	1	1	0.9375	1	0.862068965517241	1	0.96	1	1	0.84375	1	1	0.96551724137931	1	1	1	1	1	1	0.96	1	0.942857142857143	0.789473684210526	1	1	1	1	0.958333333333333	1	1	1	0.757575757575758	1	1	1	1	0.938775510204082	Tumor
3f94086c-9e16-403e-b191-e03e9b6e3ce2	1	1	0.916666666666667	1	1	0.934782608695652	0.961538461538462	0.916666666666667	0.933333333333333	0.970588235294118	1	0.944444444444444	1	0.857142857142857	0.96969696969697	0.914285714285714	1	1	1	0.923076923076923	0.967741935483871	0.966666666666667	0.942857142857143	1	1	0.894736842105263	0.896551724137931	0.933333333333333	1	1	0.976744186046512	1	0.9375	0.944444444444444	0.8125	0.914285714285714	0.923076923076923	0.9	1	0.869565217391304	Tumor
3fd9c506-ed43-45db-bff4-6e968ac19564	1	0.986301369863014	0.951219512195122	0.974358974358974	0.969230769230769	0.934065934065934	1	1	1	0.984615384615385	1	0.969230769230769	0.939655172413793	0.944444444444444	0.948717948717949	0.950413223140496	1	0.980769230769231	1	0.926829268292683	1	0.982300884955752	0.983606557377049	1	0.986842105263158	0.840579710144927	0.976744186046512	0.980392156862745	1	1	0.975609756097561	1	1	1	0.833333333333333	0.987179487179487	0.925	0.981132075471698	0.984615384615385	0.922222222222222	Tumor
4066800d-0b9e-4263-ba24-cab271630e41	1	1	0.928571428571429	1	1	0.938775510204082	1	0.894736842105263	1	1	0.947368421052632	1	1	0.692307692307692	1	0.976744186046512	0.806451612903226	0.928571428571429	0.967741935483871	1	1	1	0.941176470588235	1	0.972222222222222	0.84375	0.954545454545455	1	1	1	1	1	1	1	0.8	0.948717948717949	1	1	1	0.977777777777778	Tumor
40a31ab3-71fa-4f7b-a3b1-22e15ff0f358	1	1	0.958333333333333	1	1	0.888888888888889	1	1	1	1	0.80952380952381	1	0.862068965517241	1	1	0.793103448275862	0.954545454545455	1	0.944444444444444	0.947368421052632	1	1	0.933333333333333	0.961538461538462	1	0.958333333333333	0.947368421052632	0.941176470588235	1	0.9375	1	1	1	1	0.645161290322581	1	0.9	1	1	1	Tumor
40a4fc74-f345-4940-be5c-249013782e4f	1	1	0.939393939393939	1	1	0.90625	1	0.985507246376812	0.985714285714286	1	1	0.986842105263158	0.98876404494382	0.7	1	0.947368421052632	0.951219512195122	1	1	0.977272727272727	1	1	1	1	1	0.887640449438202	0.879310344827586	0.90625	1	1	0.964285714285714	1	1	1	0.671232876712329	1	0.952380952380952	1	0.985507246376812	0.830985915492958	Tumor
41bdc474-8e6e-4f39-98ec-6d73ee41837c	1	1	0.877551020408163	1	1	0.92156862745098	1	0.978723404255319	0.96	1	1	1	0.954545454545455	0.7	0.957446808510638	0.865384615384615	0.875	0.925925925925926	1	0.95	1	1	1	1	0.975609756097561	1	0.791666666666667	0.84	1	1	1	1	1	1	0.647058823529412	1	0.947368421052632	1	1	0.958333333333333	Tumor
420197bd-db07-4df9-8f72-3d7d509ae1d0	1	1	0.920634920634921	1	1	0.944444444444444	1	0.979591836734694	1	1	1	1	0.945454545454545	0.733333333333333	1	0.919354838709677	0.930232558139535	0.978723404255319	1	0.928571428571429	1	1	0.979591836734694	1	1	0.869565217391304	0.844444444444444	0.914285714285714	1	1	1	1	0.977272727272727	1	0.87719298245614	0.950819672131148	1	1	0.98	0.911392405063291	Tumor
42b32308-71f1-4f21-935f-7e4e5751e332	1	1	0.842105263157895	1	0.976190476190476	0.929824561403509	1	0.96	1	1	1	1	0.948051948051948	0.644444444444444	0.941176470588235	0.959459459459459	0.894736842105263	0.971428571428571	1	0.833333333333333	1	1	0.981132075471698	1	0.981481481481482	0.923076923076923	0.848484848484849	0.861111111111111	1	1	0.982758620689655	1	1	1	0.65	0.959183673469388	1	1	0.98	0.839285714285714	Tumor
42ed2e82-e41d-4e2e-8bf3-8dfc324b040f	1	1	0.84375	1	1	0.914285714285714	1	1	1	1	1	0.933333333333333	0.903225806451613	0.631578947368421	0.96	0.967741935483871	1	1	1	0.857142857142857	1	1	1	0.95	1	0.9375	0.91304347826087	0.928571428571429	1	1	1	1	0.958333333333333	1	0.785714285714286	0.862068965517241	1	1	1	0.942857142857143	Tumor
4387a2a8-5011-44c4-8027-61d5ab3792a0	1	0.983193277310924	0.889705882352941	0.971698113207547	1	0.865771812080537	1	1	0.99047619047619	0.989690721649485	1	0.991150442477876	0.880239520958084	0.860215053763441	0.982905982905983	0.891428571428571	0.969387755102041	0.992307692307692	0.990909090909091	0.936936936936937	0.984732824427481	0.99375	1	1	0.968	0.923076923076923	0.829457364341085	0.951807228915663	0.989795918367347	1	0.966666666666667	1	0.977272727272727	1	0.827868852459016	0.943548387096774	0.971153846153846	1	0.989473684210526	0.92741935483871	Tumor
444d0a78-82fe-4a80-9b41-d7daf98506ca	1	1	0.959183673469388	1	1	0.945945945945946	1	1	0.941176470588235	1	1	0.944444444444444	0.791666666666667	0.923076923076923	1	0.920634920634921	0.958333333333333	1	1	0.933333333333333	1	1	0.971428571428571	1	0.979591836734694	0.958333333333333	0.727272727272727	0.96	1	1	0.953488372093023	1	1	1	0.883720930232558	1	0.866666666666667	1	1	0.972222222222222	Tumor
4541a5e4-240b-466d-bbc4-3904581490f3	1	1	0.740740740740741	1	1	0.923076923076923	1	0.970588235294118	1	0.933333333333333	1	0.964285714285714	0.872340425531915	0.647058823529412	1	0.956521739130435	0.833333333333333	1	1	0.76	0.958333333333333	0.94	1	1	0.971428571428571	0.896551724137931	0.814814814814815	0.84	1	0.96875	1	1	1	1	0.541666666666667	0.925	0.857142857142857	1	0.96551724137931	0.947368421052632	Tumor
458ad47a-9fbc-4508-8ff5-5a8e5c71ae6a	1	1	0.934782608695652	1	1	0.857142857142857	1	0.964285714285714	1	1	0.96969696969697	1	0.777777777777778	0.916666666666667	0.976744186046512	0.884615384615385	1	1	1	1	1	0.956521739130435	1	1	1	0.777777777777778	0.888888888888889	1	1	1	1	1	1	1	0.866666666666667	1	1	1	1	1	Tumor
465928c5-ab56-46ff-acb5-76e36c97ebda	1	1	1	1	1	0.928571428571429	1	1	1	1	1	1	1	0.941176470588235	1	0.894736842105263	1	1	1	1	1	1	0.941176470588235	1	1	0.947368421052632	1	0.941176470588235	1	1	1	1	1	1	0.611111111111111	1	1	1	1	1	Tumor
46cdbe65-5610-4903-9452-518fd6d5787d	1	1	0.96	1	1	0.914893617021277	1	0.90625	1	1	1	1	0.962264150943396	0.933333333333333	0.851851851851852	0.962264150943396	1	1	0.979591836734694	1	0.952380952380952	1	1	1	0.958333333333333	0.885714285714286	0.75	0.96875	1	1	0.951219512195122	1	1	1	0.818181818181818	0.96	1	1	1	0.976744186046512	Tumor
470b6305-67ca-487c-b9b1-9b74f673f9fd	0.958333333333333	1	0.888888888888889	1	1	0.888888888888889	1	1	0.954545454545455	0.967741935483871	1	0.909090909090909	0.95	0.658536585365854	1	0.925	0.90625	1	1	0.954545454545455	1	1	0.966666666666667	1	1	0.90625	0.91304347826087	0.933333333333333	0.966666666666667	0.966666666666667	0.96	0.923076923076923	0.958333333333333	1	0.961538461538462	0.941176470588235	1	1	0.967741935483871	0.844444444444444	Tumor
4796719b-2fa2-40ee-9fa9-6a8caa703823	1	1	0.854545454545454	1	1	0.867924528301887	1	1	1	1	1	0.959183673469388	1	0.794871794871795	0.977777777777778	0.98	0.918918918918919	1	1	0.971428571428571	1	1	1	1	1	0.945945945945946	0.976744186046512	0.944444444444444	1	1	1	0.976190476190476	0.976744186046512	1	0.886363636363636	0.977777777777778	1	1	1	0.897959183673469	Tumor
48077485-61e6-4d16-a74c-ee216a9455f1	0.964285714285714	0.96969696969697	0.904761904761905	1	1	0.875	1	1	1	1	1	1	1	0.774193548387097	0.972972972972973	0.975	1	1	1	1	1	1	0.96551724137931	1	1	0.848484848484849	0.793103448275862	1	1	0.961538461538462	1	1	0.964285714285714	1	0.766666666666667	0.972972972972973	0.954545454545455	1	1	0.918918918918919	Tumor
488d0d81-4872-4204-b8e8-745e64a35d65	1	0.988095238095238	0.90625	1	1	0.947916666666667	1	0.978947368421053	1	1	0.979381443298969	1	0.919642857142857	0.715909090909091	0.955056179775281	0.935185185185185	0.939024390243902	1	1	0.843137254901961	1	1	0.988888888888889	1	0.96551724137931	0.84	0.840579710144927	0.881578947368421	1	1	0.958904109589041	1	1	1	0.808510638297872	0.955555555555556	0.976744186046512	0.985507246376812	0.978260869565217	0.834862385321101	Tumor
490dfd10-0c85-48a9-b4ce-22b4445ed504	0.992700729927007	0.990291262135922	0.889328063241107	0.963414634146341	1	0.869918699186992	0.993506493506494	0.968253968253968	0.989304812834225	0.989071038251366	0.994736842105263	0.989637305699482	0.933962264150943	0.825136612021858	0.986486486486486	0.956730769230769	0.917874396135266	0.992700729927007	0.994897959183674	0.826530612244898	0.971830985915493	0.985074626865672	1	0.994791666666667	0.990783410138249	0.897196261682243	0.641379310344828	0.891428571428571	1	0.989637305699482	0.976331360946746	1	0.971631205673759	0.989528795811518	0.789954337899543	0.965367965367965	0.876543209876543	0.992753623188406	0.983606557377049	0.928888888888889	Tumor
49563aad-aeb3-4a9b-8849-a60c119cbaa4	1	1	0.88	1	1	0.970588235294118	1	1	1	1	1	0.9375	0.9375	0.928571428571429	1	0.833333333333333	1	1	0.952380952380952	1	1	1	1	0.956521739130435	1	0.923076923076923	0.894736842105263	1	1	1	1	1	1	1	0.75	1	1	1	1	0.971428571428571	Tumor
49ec7f30-d687-4124-a3aa-17bffb48ce26	1	0.981818181818182	0.917808219178082	0.962962962962963	0.986111111111111	0.966666666666667	0.985714285714286	0.95	0.985074626865672	1	1	1	0.887640449438202	0.771929824561403	0.96875	0.916666666666667	0.96078431372549	1	0.973333333333333	0.981481481481482	1	1	0.983050847457627	1	1	0.92156862745098	0.879310344827586	0.953488372093023	1	0.967213114754098	1	0.985714285714286	1	1	0.771929824561403	0.96969696969697	0.894736842105263	1	0.983333333333333	0.958333333333333	Tumor
4a88d54f-c88c-4ffd-84c9-069b53f2cb28	1	0.985915492957746	0.91566265060241	1	1	0.903225806451613	1	0.981481481481482	1	0.964912280701754	1	1	0.936170212765958	0.80327868852459	0.961538461538462	0.98876404494382	0.96551724137931	1	1	0.972222222222222	1	1	1	1	0.958904109589041	0.875	0.974358974358974	0.916666666666667	1	1	0.982456140350877	0.980769230769231	1	0.982758620689655	0.641791044776119	0.974025974025974	1	1	1	0.903225806451613	Tumor
4b9da1a6-923c-4bc8-922a-620ac43e6f9b	1	1	0.990654205607477	0.92	1	0.929203539823009	1	0.973684210526316	1	1	1	1	0.942028985507246	0.947368421052632	0.979591836734694	0.957746478873239	1	0.942857142857143	1	1	0.970588235294118	0.984848484848485	0.987341772151899	1	1	0.925373134328358	0.96875	1	1	1	1	1	0.970588235294118	1	0.833333333333333	1	1	1	1	0.954545454545455	Tumor
4ba90a73-b2e0-415b-9cd2-fad805840aff	0.952380952380952	1	0.8	1	1	0.903225806451613	1	1	1	1	1	1	0.962962962962963	0.736842105263158	1	0.933333333333333	1	1	1	1	1	1	1	1	1	0.782608695652174	0.782608695652174	0.875	1	1	0.954545454545455	1	1	1	0.761904761904762	1	0.95	1	1	0.964285714285714	Tumor
4c6cb929-293d-452e-b7f8-d535b48cf073	1	1	0.954545454545455	1	1	0.978723404255319	1	1	1	1	1	1	0.96551724137931	0.851851851851852	1	0.911764705882353	0.964285714285714	1	1	0.888888888888889	1	1	1	1	1	0.9	0.772727272727273	0.962962962962963	1	1	1	1	0.947368421052632	1	0.871794871794872	1	1	0.947368421052632	1	0.959183673469388	Tumor
4c6f18b9-eb4c-4b7f-90ee-0c3194407be7	1	1	0.928571428571429	1	1	0.925925925925926	1	1	1	0.958333333333333	0.884615384615385	0.96	0.966666666666667	0.851851851851852	1	0.96551724137931	0.96551724137931	0.928571428571429	0.954545454545455	0.857142857142857	1	1	1	1	1	1	0.846153846153846	0.916666666666667	1	1	1	1	1	1	0.727272727272727	1	1	1	1	0.96551724137931	Tumor
4d4d40f2-1f96-4d31-81aa-d44b17a217ed	1	1	0.9	0.96551724137931	1	0.75	1	1	1	0.954545454545455	1	0.973684210526316	0.972972972972973	0.727272727272727	1	0.973684210526316	0.95	1	1	0.875	1	1	0.954545454545455	1	1	0.92	0.810810810810811	0.866666666666667	1	1	0.947368421052632	1	0.970588235294118	1	0.777777777777778	1	0.4	0.857142857142857	1	0.818181818181818	Tumor
4d7842e5-9d8b-433a-a768-7a40129bdd0d	0.964285714285714	1	0.966666666666667	1	1	0.946428571428571	1	0.833333333333333	0.96551724137931	1	1	1	0.857142857142857	0.578947368421053	1	0.976744186046512	0.944444444444444	0.931034482758621	1	0.92	0.933333333333333	0.979591836734694	0.952380952380952	1	0.931034482758621	0.944444444444444	0.964285714285714	0.772727272727273	1	1	0.923076923076923	1	1	1	0.642857142857143	0.966666666666667	1	1	0.909090909090909	0.928571428571429	Tumor
4e01a01d-eded-4d02-b8aa-1920c6997726	1	0.992125984251968	0.878980891719745	1	1	0.89375	1	0.931034482758621	0.976190476190476	1	0.990909090909091	1	0.981132075471698	0.911111111111111	1	0.918032786885246	1	1	1	1	0.894736842105263	1	0.972727272727273	1	0.992125984251968	0.914893617021277	0.971428571428571	0.935483870967742	1	0.990909090909091	0.975308641975309	1	1	1	0.874015748031496	0.985294117647059	0.96875	1	0.982608695652174	0.889570552147239	Tumor
4e3fbf45-1a73-437b-8d85-29aa0c8ac6b0	1	0.96	0.92	1	1	0.851851851851852	1	1	1	1	1	1	0.909090909090909	0.869565217391304	0.96	0.895833333333333	0.954545454545455	1	1	0.882352941176471	1	1	1	0.96	0.923076923076923	0.84	0.652173913043478	0.894736842105263	1	1	1	1	1	1	0.92	0.958333333333333	0.875	1	1	0.814814814814815	Tumor
4e75f67b-99df-4ad5-a2ca-1877a3d45655	1	1	0.977011494252874	1	1	0.850574712643678	1	0.921052631578947	0.988372093023256	0.947368421052632	1	1	0.939655172413793	0.88	0.987654320987654	0.97196261682243	0.911392405063291	1	0.980952380952381	1	1	0.991071428571429	0.907894736842105	1	1	0.923076923076923	0.698412698412698	0.9125	1	1	0.9875	1	0.935483870967742	1	0.7875	0.98780487804878	1	1	0.972602739726027	0.916666666666667	Tumor
4eee2055-ed1f-4958-b214-4cff055c87bd	1	0.939393939393939	0.945945945945946	1	1	0.853658536585366	1	1	1	1	1	1	0.86	0.8	0.972972972972973	0.9	1	0.971428571428571	0.978723404255319	0.95	1	1	1	1	1	0.931818181818182	0.771428571428571	0.888888888888889	1	1	1	1	1	1	0.764705882352941	1	0.95	1	1	1	Tumor
4fa35f20-e26e-4bb0-811d-b307e3927904	1	1	0.875	1	1	0.818181818181818	1	1	1	1	1	1	0.916666666666667	0.826086956521739	0.96551724137931	0.957142857142857	0.954545454545455	1	1	1	1	0.972222222222222	0.947368421052632	1	1	0.904761904761905	0.875	0.944444444444444	1	1	0.916666666666667	1	1	1	1	0.9	0.870967741935484	0.978260869565217	0.947368421052632	0.9	Tumor
504f8320-62f8-4205-926a-a54d042d0e98	1	0.981707317073171	0.887179487179487	0.990566037735849	1	0.863207547169811	0.992307692307692	0.987012987012987	1	0.968354430379747	0.993788819875776	0.986928104575163	0.93421052631579	0.759259259259259	0.976047904191617	0.902040816326531	0.979310344827586	0.991150442477876	1	0.963636363636364	0.983606557377049	0.986725663716814	0.986666666666667	0.993865030674847	0.964497041420118	0.879518072289157	0.857142857142857	0.940298507462687	1	1	0.976047904191617	0.991869918699187	1	0.993788819875776	0.726744186046512	0.94475138121547	0.980769230769231	1	0.980891719745223	0.932291666666667	Tumor
507de54a-b4a5-4778-99fc-2f4f45c6daa0	1	0.976744186046512	0.898148148148148	1	1	0.838383838383838	1	1	0.99009900990099	1	0.99009900990099	1	0.934426229508197	0.837606837606838	0.950980392156863	0.948571428571429	0.99009900990099	1	0.981651376146789	0.987654320987654	1	1	0.954545454545455	1	1	0.892857142857143	0.865168539325843	0.99009900990099	1	1	0.991935483870968	1	1	0.99009900990099	0.865168539325843	0.97979797979798	0.951219512195122	1	1	0.854368932038835	Tumor
511ced4c-a861-4f26-9e29-afcf8d603fab	1	0.978260869565217	0.925925925925926	0.970588235294118	0.977272727272727	0.982456140350877	1	1	1	0.96	1	0.977272727272727	0.923076923076923	0.88	0.96078431372549	0.951219512195122	0.96	0.976190476190476	1	0.891891891891892	1	0.973684210526316	0.941176470588235	1	0.941176470588235	0.872727272727273	0.9	1	1	1	1	1	1	0.98	0.683333333333333	0.942307692307692	0.939393939393939	1	1	0.898305084745763	Tumor
51538db5-edf3-40bc-ae5e-dc9b552e8b53	1	1	0.918918918918919	1	1	0.882352941176471	1	0.96875	0.986842105263158	1	1	0.987654320987654	0.96551724137931	0.578313253012048	1	0.898305084745763	0.952380952380952	0.973684210526316	0.973333333333333	1	1	1	0.968253968253968	1	0.981481481481482	0.871428571428571	0.761904761904762	0.761194029850746	1	1	0.976744186046512	1	1	1	0.701754385964912	0.984848484848485	0.885714285714286	0.973684210526316	1	0.910714285714286	Tumor
54022a08-1016-45a7-ac33-5a40b4b5e6b3	1	0.990415335463259	0.993957703927492	0.995391705069124	1	0.957230142566191	1	0.920634920634921	0.99645390070922	0.996402877697842	0.996969696969697	0.996376811594203	0.971246006389776	0.971311475409836	0.996884735202492	0.980707395498392	1	0.996309963099631	0.99671052631579	1	1	1	0.983108108108108	1	0.975077881619938	0.932075471698113	0.929889298892989	0.996031746031746	1	0.996913580246914	0.992779783393502	1	0.996415770609319	1	0.64957264957265	1	0.955357142857143	1	0.972413793103448	0.982832618025751	Tumor
548b1967-fca4-4238-8d59-ae5405122c90	1	0.973684210526316	0.921052631578947	0.952380952380952	1	0.948717948717949	1	1	1	1	1	0.982142857142857	0.903846153846154	0.878048780487805	1	0.905660377358491	1	1	1	1	1	0.979591836734694	1	1	1	0.9	0.814814814814815	0.974358974358974	1	1	1	1	1	1	0.794871794871795	0.972222222222222	0.909090909090909	1	1	0.842105263157895	Tumor
54aca121-5b70-4833-84ac-c7506a57bd02	1	0.983870967741936	0.909090909090909	1	1	0.939393939393939	1	1	1	1	1	0.972602739726027	0.966101694915254	0.763636363636364	1	0.945454545454545	0.947368421052632	1	1	1	1	0.983333333333333	0.947368421052632	1	0.984375	0.981481481481482	0.970588235294118	0.979166666666667	1	1	0.983333333333333	0.973684210526316	1	1	0.824561403508772	0.967213114754098	0.96	1	1	0.903225806451613	Tumor
550812e9-ad67-4ae6-900e-572a051208a4	1	1	0.9375	1	1	0.958333333333333	1	0.970588235294118	1	1	1	1	0.976190476190476	0.783783783783784	0.976190476190476	0.976744186046512	0.96875	1	1	0.96	1	1	1	1	1	0.885714285714286	0.96	0.972972972972973	1	1	1	1	1	1	0.857142857142857	1	1	1	1	0.95	Tumor
56cb5294-9156-4930-a3ab-c2607a79b65e	1	0.96	0.928571428571429	0.96551724137931	1	0.96551724137931	1	0.964285714285714	1	1	1	1	0.944444444444444	0.740740740740741	0.92	1	0.870967741935484	1	0.979591836734694	1	1	1	1	1	0.92	0.815789473684211	0.897435897435897	0.85	0.96551724137931	1	0.954545454545455	1	1	1	0.863636363636364	1	1	1	0.928571428571429	0.9375	Tumor
56f3a401-cf18-4d25-b4af-6bacca469041	1	0.991596638655462	0.927756653992396	1	1	0.904580152671756	1	0.940239043824701	1	0.995798319327731	1	0.979381443298969	0.983050847457627	0.632432432432432	0.970464135021097	0.972222222222222	0.952380952380952	0.980952380952381	0.994623655913978	0.907216494845361	0.990566037735849	0.994535519125683	0.975206611570248	1	0.956349206349206	0.942708333333333	0.932038834951456	0.808035714285714	0.995934959349594	1	0.973799126637555	1	1	1	0.630597014925373	0.9875	0.967032967032967	1	0.983673469387755	0.901574803149606	Tumor
57d2c12f-e3ae-457b-b92c-22002aecdba0	1	0.975609756097561	0.844444444444444	0.947368421052632	1	0.835820895522388	1	0.955555555555556	1	1	1	0.96551724137931	0.910714285714286	0.926829268292683	0.972972972972973	0.96	1	1	1	0.9	1	0.980769230769231	0.974358974358974	1	1	0.86046511627907	0.886363636363636	0.948717948717949	1	1	0.979166666666667	1	1	1	0.8	0.974358974358974	0.971428571428571	1	0.977272727272727	0.88135593220339	Tumor
5842a066-d158-474e-a4db-034f5797d865	1	1	0.974683544303797	1	1	0.989473684210526	1	0.943396226415094	1	0.980769230769231	1	0.964285714285714	0.975	0.821428571428571	0.962025316455696	0.978260869565217	0.964285714285714	1	1	1	1	1	1	1	1	0.962962962962963	0.448979591836735	0.96875	1	1	1	0.928571428571429	0.775	1	0.649350649350649	1	0.583333333333333	0.9375	1	1	Tumor
586df577-513d-4d43-ac47-89c52f322d30	1	1	0.916666666666667	1	0.972972972972973	0.866666666666667	1	0.961538461538462	1	0.962962962962963	1	0.972972972972973	0.933333333333333	0.482758620689655	0.96551724137931	0.919354838709677	0.758620689655172	1	1	0.892857142857143	1	0.982758620689655	1	1	0.942857142857143	0.933333333333333	0.838709677419355	0.869565217391304	1	0.923076923076923	1	0.966666666666667	1	1	0.838709677419355	0.891891891891892	0.925925925925926	1	0.931034482758621	0.735294117647059	Tumor
594263d2-e787-4e14-a2de-8f57727de001	0.986666666666667	0.978021978021978	0.91588785046729	0.969230769230769	1	0.918181818181818	1	0.954022988505747	1	1	1	0.987654320987654	0.956521739130435	0.763888888888889	0.99	0.951048951048951	0.96969696969697	1	0.987179487179487	0.941176470588235	1	0.992647058823529	0.97752808988764	1	1	0.91304347826087	0.954545454545455	0.884615384615385	1	1	0.909090909090909	1	1	1	0.858695652173913	0.99	0.984375	1	0.945652173913044	0.95	Tumor
5991af25-0b64-43d2-867a-6b9713b17af9	1	0.961538461538462	0.92	1	0.971428571428571	0.870967741935484	1	0.888888888888889	1	1	1	1	0.919354838709677	0.791666666666667	1	0.883333333333333	0.95	1	1	1	1	0.950819672131148	0.958333333333333	1	0.962962962962963	0.791666666666667	0.957446808510638	0.95	1	1	1	1	1	1	0.785714285714286	1	1	1	1	0.870967741935484	Tumor
59c3ac05-7a99-4817-ae14-1584f2b7bf36	1	1	0.857142857142857	1	1	0.945454545454545	1	1	1	1	1	1	0.962962962962963	0.878048780487805	1	0.96	1	0.862068965517241	1	0.933333333333333	1	1	1	1	0.951612903225806	0.864864864864865	1	0.96969696969697	1	1	1	0.933333333333333	1	1	0.722222222222222	0.953846153846154	1	1	1	0.963636363636364	Tumor
59fe0f14-0415-43b7-87c7-1098e4b434ea	1	0.956521739130435	0.936	0.967213114754098	0.989795918367347	0.918032786885246	0.988372093023256	0.990740740740741	1	0.990654205607477	1	0.97979797979798	0.91304347826087	0.448275862068966	0.991150442477876	0.954954954954955	0.957446808510638	0.976470588235294	0.981651376146789	0.907692307692308	1	1	0.962616822429906	1	0.952755905511811	0.938775510204082	0.883116883116883	0.890243902439024	0.980769230769231	0.990291262135922	0.933333333333333	1	0.976744186046512	0.99047619047619	0.611111111111111	0.991304347826087	1	0.976470588235294	1	0.957983193277311	Tumor
5a277308-f1bc-47b3-a397-aeabe9db8dc6	1	1	0.936507936507936	1	1	0.946428571428571	1	1	1	1	0.975609756097561	1	0.979591836734694	0.972222222222222	1	0.96	0.96969696969697	1	1	0.96	1	0.98	1	1	1	0.918918918918919	0.942857142857143	1	1	1	0.967741935483871	1	1	1	0.782608695652174	1	0.958333333333333	1	1	0.947368421052632	Tumor
5a3d1b74-f904-44ef-94a0-b38291e30be6	1	1	0.583333333333333	1	1	0.827586206896552	1	1	1	1	1	1	0.789473684210526	0.962962962962963	1	0.6	0.916666666666667	1	1	1	1	1	1	1	1	0.777777777777778	0.733333333333333	1	1	1	1	1	1	1	0.55	1	1	1	1	0.884615384615385	Tumor
