	128048447:128048449	127855162:127855164	127882061:127882063	127855154:127855156	127816827:127816829	128070161:128070163	128074069:128074071	128049587:128049589	127818899:127818901	128069068:128069070	128074072:128074074	128095691:128095693	127902455:127902457	128090247:128090249	127932027:127932029	128031057:128031059	128096520:128096522	128080302:128080304	128031958:128031960	127996560:127996562	128096517:128096519	128038916:128038918	127890588:127890590	128049584:128049586	128099369:128099371	128070159:128070161	127932052:127932054	127819908:127819910	127803149:127803151	127851933:127851935	127998911:127998913	128100979:128100981	127989161:127989163	127881800:127881802	127854727:127854729	127932464:127932466	128082752:128082754	kmeans_labels	hierarchical_labels
3f4afc9c-562a-4ef4-a6cb-ff426357a614	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9142857142857144	1.0	1.0	1.0	1.0	0.6938775510204082	1.0	1.0	1.0	0.8717948717948718	1.0	0.9333333333333332	1.0	0.9183673469387756	1.0	1.0	1.0	1.0	1.0	0.5357142857142857	0.6865671641791045	1.0	1.0	1.0	0.9705882352941176	0.9411764705882352	1	3
8923da54-2f7c-4315-9fc2-a1d6502df55b	0.9818181818181818	0.9411764705882352	1.0	0.9523809523809524	1.0	0.9298245614035088	1.0	0.9482758620689656	1.0	0.9821428571428572	1.0	0.9583333333333334	1.0	0.9855072463768116	1.0	0.98	0.8533333333333334	1.0	0.9803921568627452	0.945945945945946	0.9066666666666666	1.0	0.9753086419753086	0.9482758620689656	0.9411764705882352	0.9322033898305084	1.0	1.0	1.0	1.0	0.855072463768116	0.7894736842105263	0.9615384615384616	1.0	1.0	0.967741935483871	0.9850746268656716	0	0
967f7008-e212-4114-ab43-dc2a6295f80c	0.9333333333333332	0.9534883720930232	0.9743589743589745	1.0	0.9545454545454546	0.8292682926829268	0.9818181818181818	1.0	0.9761904761904762	0.918918918918919	0.9818181818181818	0.9464285714285714	0.9661016949152542	0.896551724137931	0.9827586206896552	0.896551724137931	0.7575757575757576	0.9454545454545454	0.9629629629629628	0.85	0.8709677419354839	1.0	1.0	1.0	0.9111111111111112	0.85	0.9827586206896552	0.9523809523809524	1.0	1.0	0.3962264150943396	0.75	0.9545454545454546	1.0	1.0	1.0	1.0	1	3
b85209a5-128a-4aff-83d4-1ab336d82b95	1.0	1.0	1.0	1.0	1.0	0.9767441860465116	1.0	1.0	1.0	0.9767441860465116	1.0	0.9753086419753086	1.0	1.0	0.9770114942528736	1.0	0.8444444444444444	1.0	1.0	0.9615384615384616	0.975	1.0	0.9148936170212766	1.0	0.9523809523809524	0.9767441860465116	0.9770114942528736	1.0	1.0	1.0	0.5909090909090909	0.7692307692307693	0.987012987012987	1.0	1.0	0.976470588235294	1.0	1	3
c861f2ac-61fd-45cc-9e14-f775f9eed494	1.0	1.0	1.0	1.0	1.0	1.0	0.9473684210526316	1.0	1.0	1.0	0.9473684210526316	0.8823529411764706	1.0	1.0	1.0	0.9583333333333334	0.6666666666666666	1.0	1.0	0.92	0.8333333333333334	0.9565217391304348	0.8461538461538461	1.0	0.8076923076923077	1.0	0.9545454545454546	1.0	1.0	1.0	0.8076923076923077	0.6774193548387096	1.0	1.0	1.0	1.0	1.0	3	1
70532e65-df18-4e1d-beaf-08fbf349bec0	1.0	0.951219512195122	1.0	0.975609756097561	0.975	0.9272727272727272	1.0	1.0	1.0	0.9807692307692308	1.0	0.9814814814814816	0.9672131147540984	1.0	1.0	0.9607843137254902	0.8115942028985508	1.0	0.9803921568627452	0.9152542372881356	0.921875	0.98	0.951219512195122	1.0	0.873015873015873	0.9444444444444444	0.9833333333333332	0.975609756097561	1.0	1.0	0.7352941176470589	0.8095238095238095	1.0	1.0	1.0	1.0	1.0	3	3
315f3deb-74b5-4b71-afe5-759c85a0a6cc	0.9649122807017544	1.0	1.0	1.0	1.0	0.7887323943661971	0.971830985915493	1.0	1.0	0.8529411764705882	0.971830985915493	0.9634146341463414	0.9846153846153848	0.9620253164556962	1.0	0.8524590163934426	0.6875	1.0	0.8833333333333333	0.9411764705882352	0.8118811881188119	0.9473684210526316	0.875	1.0	0.8627450980392157	0.8028169014084507	1.0	0.9583333333333334	1.0	1.0	0.5636363636363636	0.644927536231884	0.98	1.0	1.0	0.9420289855072465	0.9594594594594594	3	3
9634f770-bc93-4dfa-949c-98a6da30a102	0.974025974025974	0.9565217391304348	1.0	0.9565217391304348	0.9772727272727272	0.9404761904761904	0.975609756097561	0.9629629629629628	1.0	0.9397590361445785	0.975609756097561	0.9775280898876404	1.0	0.9659090909090908	1.0	0.9333333333333332	0.7435897435897436	0.9418604651162792	0.96	0.9183673469387756	0.8333333333333334	0.9863013698630136	0.8793103448275862	0.9629629629629628	0.84	0.9518072289156626	0.9761904761904762	0.9777777777777776	0.9772727272727272	0.9777777777777776	0.8070175438596491	0.7333333333333333	1.0	1.0	1.0	0.9397590361445785	0.9418604651162792	3	1
83834ecf-bc98-416a-98c0-824229e6cfe0	1.0	0.975609756097561	1.0	0.975609756097561	1.0	0.9148936170212766	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8387096774193549	0.9814814814814816	1.0	0.9767441860465116	0.912280701754386	0.975	0.975609756097561	1.0	0.925925925925926	0.9555555555555556	0.967741935483871	1.0	1.0	0.975609756097561	0.86	0.765625	0.9722222222222222	0.975609756097561	1.0	1.0	0.9814814814814816	0	0
663797a8-ffd2-48a2-a5f6-992b5eb3c745	1.0	0.9473684210526316	1.0	0.9473684210526316	1.0	1.0	0.9642857142857144	0.967741935483871	1.0	1.0	0.9642857142857144	1.0	0.9444444444444444	0.967741935483871	1.0	1.0	0.8571428571428571	1.0	0.9	0.8518518518518519	0.96875	1.0	0.9583333333333334	0.967741935483871	0.8148148148148148	1.0	0.9807692307692308	1.0	1.0	1.0	0.6428571428571429	0.7586206896551724	1.0	1.0	1.0	1.0	1.0	1	3
6fb7c578-dec9-4fe8-a9bf-3888bb765658	1.0	1.0	1.0	1.0	1.0	0.9152542372881356	0.967741935483871	1.0	0.975609756097561	0.9642857142857144	0.967741935483871	0.9692307692307692	1.0	0.984375	0.9875	1.0	0.8676470588235294	1.0	1.0	0.9824561403508772	0.9154929577464788	1.0	0.9534883720930232	1.0	0.8524590163934426	0.9473684210526316	0.9875	0.95	1.0	1.0	0.6811594202898551	0.765625	1.0	1.0	1.0	1.0	0.9838709677419356	1	3
75668632-f0c7-495b-ba34-cd4b00aa9450	1.0	1.0	1.0	1.0	1.0	0.78125	0.967741935483871	1.0	1.0	0.9285714285714286	0.9375	0.8611111111111112	1.0	0.967741935483871	1.0	0.9230769230769232	0.6808510638297872	0.9375	0.8571428571428571	0.8461538461538461	0.813953488372093	0.9629629629629628	0.9607843137254902	1.0	0.8181818181818182	0.8666666666666667	1.0	1.0	1.0	1.0	0.6111111111111112	0.6904761904761905	0.9833333333333332	1.0	1.0	0.9821428571428572	0.9375	3	3
6ddab78f-8bf5-43ef-847b-f68c15475d46	1.0	1.0	1.0	1.0	1.0	0.7959183673469388	0.9607843137254902	1.0	1.0	0.9333333333333332	0.98	0.9193548387096774	0.9736842105263158	0.9454545454545454	1.0	0.9743589743589745	0.782608695652174	0.979591836734694	0.951219512195122	0.9487179487179488	0.8133333333333334	1.0	1.0	1.0	0.9107142857142856	0.8936170212765957	1.0	1.0	1.0	1.0	0.7916666666666666	0.654320987654321	0.9761904761904762	1.0	1.0	0.9473684210526316	0.8727272727272727	3	1
d9666e09-51bb-49a4-b289-0e6b69636858	0.9649122807017544	0.9859154929577464	0.9863013698630136	1.0	1.0	0.9814814814814816	1.0	1.0	1.0	0.9814814814814816	1.0	0.9285714285714286	1.0	0.9464285714285714	1.0	1.0	0.835820895522388	0.981132075471698	0.9818181818181818	0.9726027397260274	0.9824561403508772	0.9821428571428572	0.96	1.0	0.896551724137931	1.0	1.0	1.0	1.0	1.0	0.7912087912087912	0.7474747474747475	1.0	1.0	0.9859154929577464	1.0	0.9814814814814816	0	1
231b4ae3-8543-47f4-a9f6-0ac26210b26d	1.0	0.9130434782608696	1.0	0.9545454545454546	1.0	0.9642857142857144	1.0	0.9642857142857144	0.9545454545454546	1.0	1.0	1.0	1.0	0.92	0.9565217391304348	1.0	0.6470588235294118	1.0	1.0	0.84	0.7272727272727273	1.0	1.0	0.9642857142857144	0.8620689655172413	1.0	0.9166666666666666	1.0	1.0	1.0	0.4666666666666667	0.7058823529411765	0.9722222222222222	1.0	1.0	0.9545454545454546	0.9230769230769232	1	3
c23d56d0-f27a-48db-b10a-f572b50ef245	0.9924242424242424	0.9487179487179488	1.0	0.9736842105263158	1.0	0.935251798561151	0.981012658227848	0.9925373134328358	1.0	0.9637681159420288	0.9748427672955976	0.9555555555555556	1.0	0.9763313609467456	0.9844961240310076	0.984251968503937	0.8293838862559242	0.9871794871794872	0.9618320610687024	0.9625	0.9257425742574258	1.0	0.9876543209876544	0.9925373134328358	0.9567099567099568	0.9708029197080292	1.0	1.0	1.0	1.0	0.8198198198198198	0.7562724014336918	0.989010989010989	1.0	1.0	0.9615384615384616	0.9935064935064936	0	0
e38d31b7-ad89-4fff-93d5-05f49998727b	1.0	0.9666666666666668	1.0	0.9666666666666668	1.0	0.9387755102040816	0.9482758620689656	0.9787234042553192	0.967741935483871	0.92	0.9322033898305084	0.9365079365079364	1.0	0.9523809523809524	1.0	1.0	0.7733333333333333	1.0	0.96	0.8524590163934426	0.8309859154929577	1.0	1.0	1.0	0.8051948051948052	0.9787234042553192	1.0	0.967741935483871	1.0	1.0	0.7413793103448276	0.7126436781609196	0.9827586206896552	1.0	1.0	0.9836065573770492	1.0	3	1
650319bc-20e1-4451-bcb5-a35c360060ef	1.0	0.992063492063492	1.0	1.0	1.0	0.925	0.9782608695652174	0.725	0.984375	0.8604651162790697	0.9782608695652174	0.8412698412698413	1.0	0.9622641509433962	0.953757225433526	0.8378378378378378	0.7205882352941176	0.9583333333333334	0.96875	0.875	0.84375	0.967741935483871	0.9921875	0.7435897435897436	0.9	0.925	0.9705882352941176	1.0	1.0	0.992248062015504	0.7647058823529411	0.7790697674418605	0.9787234042553192	1.0	1.0	0.9382022471910112	0.9787234042553192	3	1
fc70931f-4a97-4538-b055-8ed988ab601c	0.9615384615384616	1.0	0.9285714285714286	1.0	1.0	0.92	1.0	1.0	1.0	0.8928571428571429	1.0	0.935483870967742	1.0	0.935483870967742	1.0	1.0	0.7567567567567568	1.0	1.0	0.9444444444444444	0.8285714285714286	1.0	0.9285714285714286	1.0	0.8333333333333334	0.925925925925926	1.0	0.8571428571428571	1.0	1.0	0.7222222222222222	0.7872340425531915	0.9666666666666668	1.0	1.0	1.0	0.9333333333333332	3	1
4066800d-0b9e-4263-ba24-cab271630e41	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	0.9090909090909092	1.0	1.0	1.0	0.902439024390244	1.0	0.8947368421052632	0.7755102040816326	1.0	1.0	0.8928571428571429	0.8863636363636364	1.0	0.90625	1.0	0.9787234042553192	0.9090909090909092	0.9767441860465116	1.0	1.0	1.0	0.6666666666666666	0.8461538461538461	1.0	1.0	1.0	1.0	0.945945945945946	1	3
74179e5e-2d3c-417e-8844-6740ea9fb2e5	1.0	0.9659090909090908	0.9885057471264368	1.0	0.9767441860465116	0.9166666666666666	0.9904761904761904	1.0	0.988095238095238	0.967032967032967	0.9904761904761904	0.9435483870967742	0.9856115107913668	0.940677966101695	0.9925925925925926	0.9680851063829788	0.841726618705036	0.9714285714285714	0.978494623655914	0.9659090909090908	0.8759124087591241	0.9787234042553192	0.945054945054945	1.0	0.8835616438356164	0.9777777777777776	0.9852941176470588	0.9878048780487804	0.9883720930232558	0.942528735632184	0.7596153846153846	0.7206703910614525	0.9432624113475178	1.0	0.9883720930232558	0.9788732394366196	0.8947368421052632	3	1
00a26384-1b1c-4db4-9664-75fb9b3febdb	1.0	0.9655172413793104	1.0	0.9824561403508772	0.9824561403508772	0.7843137254901961	0.9387755102040816	0.9761904761904762	0.9661016949152542	1.0	0.9787234042553192	0.890625	1.0	0.8870967741935484	0.9680851063829788	0.8837209302325582	0.7236842105263158	1.0	0.9090909090909092	0.9272727272727272	0.8382352941176471	0.95	0.984126984126984	0.9761904761904762	0.8688524590163934	0.8235294117647058	0.9578947368421052	1.0	1.0	1.0	0.8269230769230769	0.6385542168674698	1.0	1.0	1.0	0.9690721649484536	0.9791666666666666	3	1
8f4d89ea-3207-4fa7-9898-9b78cb971577	0.9910714285714286	0.9705882352941176	0.9852941176470588	1.0	1.0	0.9173553719008264	0.9724137931034482	1.0	1.0	0.9256198347107438	0.9657534246575342	0.9367088607594936	0.9916666666666668	0.9607843137254902	0.9834710743801652	1.0	0.7395833333333334	0.9724137931034482	0.9454545454545454	0.956989247311828	0.8816568047337278	1.0	0.9577464788732394	0.991150442477876	0.8611111111111112	0.9333333333333332	0.9834710743801652	1.0	1.0	0.9558823529411764	0.7142857142857143	0.7766990291262136	0.9710144927536232	1.0	1.0	0.9831932773109244	0.9791666666666666	3	1
9918029c-763f-4458-b929-a4db95fd5e1a	0.9787234042553192	0.96875	1.0	1.0	1.0	0.979591836734694	1.0	1.0	1.0	1.0	0.9767441860465116	0.98	1.0	0.9791666666666666	1.0	1.0	0.6857142857142857	0.9761904761904762	0.9565217391304348	0.9183673469387756	0.9056603773584906	1.0	0.8918918918918919	1.0	0.927536231884058	1.0	1.0	1.0	1.0	1.0	0.6545454545454545	0.7590361445783133	0.981132075471698	1.0	0.9393939393939394	0.918918918918919	0.9534883720930232	1	3
0d6fbefe-4e21-4762-a476-9c899d4a94b7	1.0	0.9767441860465116	1.0	1.0	1.0	0.8979591836734694	0.9836065573770492	0.9130434782608696	1.0	0.9565217391304348	0.9836065573770492	0.8947368421052632	1.0	0.9423076923076924	0.9848484848484848	0.8627450980392157	0.78125	0.9649122807017544	0.9183673469387756	0.9696969696969696	0.8153846153846154	0.9782608695652174	0.9298245614035088	0.9130434782608696	0.903846153846154	0.9361702127659576	0.9558823529411764	1.0	0.9782608695652174	0.9545454545454546	0.5813953488372093	0.7272727272727273	0.9836065573770492	1.0	1.0	1.0	0.9821428571428572	1	3
a32190c5-a193-4e90-ac98-38a600bb10f0	1.0	1.0	1.0	1.0	1.0	0.9736842105263158	0.9743589743589745	1.0	1.0	0.9743589743589745	0.9743589743589745	1.0	1.0	1.0	0.9814814814814816	0.972972972972973	0.8048780487804879	1.0	0.972972972972973	0.9545454545454546	0.8717948717948718	1.0	0.9642857142857144	1.0	0.925	0.9743589743589745	1.0	1.0	1.0	1.0	0.925925925925926	0.7090909090909091	0.925925925925926	1.0	1.0	0.9666666666666668	0.9487179487179488	0	0
b4a9422c-ed5b-435f-aa13-e8a8f2484e97	1.0	0.9714285714285714	1.0	1.0	1.0	0.8461538461538461	1.0	1.0	1.0	1.0	0.8372093023255814	1.0	1.0	0.9743589743589745	0.9878048780487804	0.8928571428571429	0.6071428571428571	1.0	0.5952380952380952	0.6153846153846154	0.7916666666666666	1.0	1.0	1.0	0.84	0.9166666666666666	0.9878048780487804	1.0	1.0	1.0	0.7	0.6595744680851063	1.0	1.0	1.0	0.8764044943820225	1.0	3	3
b8542fa9-5521-48bc-ae1b-4e12a1744e0d	1.0	1.0	1.0	1.0	1.0	0.9	1.0	0.9	1.0	0.9473684210526316	1.0	1.0	1.0	1.0	1.0	1.0	0.8529411764705882	1.0	1.0	1.0	0.935483870967742	0.9473684210526316	1.0	0.9	0.8205128205128205	0.9473684210526316	1.0	1.0	1.0	1.0	0.9375	0.717391304347826	1.0	1.0	1.0	0.9333333333333332	1.0	0	0
e20191d9-fddf-47a3-9ff9-d4a36af7d762	1.0	1.0	1.0	1.0	1.0	0.9523809523809524	1.0	1.0	1.0	0.9523809523809524	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	0.9333333333333332	0.8928571428571429	0.95	0.92	1.0	0.8857142857142857	0.9523809523809524	1.0	1.0	1.0	1.0	0.7058823529411765	0.7441860465116279	0.967741935483871	1.0	1.0	0.9782608695652174	0.9615384615384616	3	1
23f366c0-41f3-4159-86f0-5fa3d0059761	0.9891304347826086	0.9534883720930232	1.0	0.9761904761904762	1.0	0.989010989010989	1.0	1.0	1.0	0.9782608695652174	1.0	0.971153846153846	0.9924812030075189	0.9514563106796116	0.9779411764705882	0.9891304347826086	0.8275862068965517	1.0	0.9479166666666666	0.9545454545454546	0.9107142857142856	0.989010989010989	0.967032967032967	1.0	0.9145299145299144	1.0	0.9637681159420288	0.9759036144578314	1.0	1.0	0.717948717948718	0.7272727272727273	0.9833333333333332	1.0	1.0	0.9854014598540146	0.9583333333333334	1	1
5ef81653-adf0-4286-9f43-218490539508	0.9558823529411764	1.0	1.0	1.0	1.0	0.9253731343283582	1.0	0.9838709677419356	1.0	0.953846153846154	1.0	0.94	1.0	1.0	1.0	1.0	0.7272727272727273	1.0	0.984375	0.9482758620689656	0.8958333333333334	0.9558823529411764	0.9696969696969696	0.9838709677419356	0.8987341772151899	0.9393939393939394	1.0	1.0	1.0	1.0	0.7068965517241379	0.7653061224489796	0.922077922077922	1.0	1.0	1.0	0.9534883720930232	3	1
54aca121-5b70-4833-84ac-c7506a57bd02	0.9818181818181818	1.0	1.0	1.0	1.0	0.9285714285714286	1.0	1.0	1.0	0.8666666666666667	0.9838709677419356	0.9365079365079364	1.0	0.9344262295081968	1.0	0.9152542372881356	0.7564102564102564	1.0	0.9818181818181818	0.9672131147540984	0.8823529411764706	1.0	0.951219512195122	1.0	0.96875	0.9629629629629628	1.0	1.0	1.0	1.0	0.7121212121212122	0.691358024691358	0.9726027397260274	1.0	1.0	1.0	0.9682539682539684	3	1
e88a6a51-24b3-4b52-bd5a-f306f1c9e0d9	0.9833333333333332	0.9814814814814816	1.0	1.0	1.0	0.8405797101449275	0.9777777777777776	1.0	0.9814814814814816	0.921875	0.9777777777777776	0.968421052631579	1.0	0.9574468085106383	0.9722222222222222	0.9830508474576272	0.7478260869565218	0.9888888888888888	0.9508196721311476	0.84	0.8811881188118812	1.0	0.9285714285714286	1.0	0.8791208791208791	0.921875	0.945945945945946	1.0	1.0	1.0	0.6702127659574468	0.7476635514018691	1.0	1.0	1.0	0.9605263157894736	0.9175257731958762	3	3
2ae456c7-57fa-4146-9b29-2d4129f0cf7c	1.0	0.9821428571428572	1.0	0.9910714285714286	1.0	0.9090909090909092	0.991304347826087	0.991150442477876	1.0	1.0	0.991304347826087	0.9523809523809524	0.9696969696969696	0.992	0.9937888198757764	1.0	0.759493670886076	1.0	0.9661016949152542	0.975	0.8639455782312925	0.9824561403508772	0.992	0.991150442477876	0.956043956043956	0.9401709401709402	1.0	0.9745762711864406	1.0	1.0	0.7578947368421053	0.7863247863247863	0.9540229885057472	1.0	1.0	0.93717277486911	0.934959349593496	3	1
8d0f534a-a0b1-4d8e-9ca5-042f8a0a4e52	1.0	0.9803921568627452	1.0	0.9814814814814816	1.0	0.890625	0.9655172413793104	0.967741935483871	1.0	0.8823529411764706	0.9655172413793104	0.9375	1.0	0.8676470588235294	0.9726027397260274	1.0	0.7432432432432432	1.0	0.984375	0.9821428571428572	0.953846153846154	0.96875	0.9583333333333334	0.967741935483871	0.9344262295081968	0.9090909090909092	0.9726027397260274	1.0	1.0	1.0	0.8032786885245902	0.7058823529411765	0.9857142857142858	1.0	1.0	0.9726027397260274	0.921875	3	1
671bc03b-e3a8-45f6-88e4-ce138c716886	1.0	0.9733333333333334	1.0	1.0	0.9733333333333334	0.9629629629629628	1.0	1.0	1.0	1.0	1.0	0.978021978021978	1.0	0.9591836734693876	1.0	0.98	0.8252427184466019	1.0	1.0	0.967741935483871	0.9081632653061223	1.0	0.8488372093023255	1.0	0.9230769230769232	0.97196261682243	0.9411764705882352	0.9864864864864864	1.0	1.0	0.8518518518518519	0.7972027972027972	1.0	1.0	1.0	0.9886363636363636	0.9894736842105264	0	0
1924888b-3b46-4079-a403-d758975a37bd	1.0	0.95	1.0	1.0	1.0	0.8518518518518519	0.9411764705882352	1.0	1.0	0.92	0.9411764705882352	0.8333333333333334	1.0	0.9375	0.9333333333333332	0.96	0.7631578947368421	0.96875	1.0	0.90625	0.8571428571428571	1.0	0.9090909090909092	1.0	0.96875	0.8846153846153846	0.9655172413793104	0.95	0.95	1.0	0.7333333333333333	0.8205128205128205	0.9393939393939394	1.0	1.0	1.0	1.0	3	3
6a8e570e-dd05-4c06-9ed0-52ba0727faec	1.0	0.9833333333333332	1.0	1.0	0.9830508474576272	0.9319727891156464	1.0	0.9861111111111112	0.9672131147540984	1.0	1.0	0.9948717948717948	1.0	0.9739583333333334	0.9659863945578232	0.9571428571428572	0.9077669902912622	0.9829545454545454	0.9705882352941176	1.0	0.9362745098039216	1.0	0.921875	0.9861111111111112	0.9871794871794872	0.9659863945578232	0.9594594594594594	1.0	1.0	0.9833333333333332	0.8356164383561644	0.7381703470031545	1.0	1.0	1.0	0.9230769230769232	0.9715909090909092	0	0
f5b3a6d0-3b56-4ad2-b520-8bcaadb6bd0e	1.0	0.9193548387096774	0.9838709677419356	0.9206349206349206	1.0	0.9264705882352942	0.953125	1.0	0.9344262295081968	0.8955223880597015	0.9242424242424242	0.8985507246376812	1.0	0.953846153846154	1.0	1.0	0.8955223880597015	1.0	1.0	0.9782608695652174	0.953125	1.0	0.921875	1.0	0.9285714285714286	0.9552238805970148	1.0	1.0	0.9824561403508772	1.0	0.6949152542372882	0.6891891891891891	1.0	1.0	1.0	0.9873417721518988	1.0	1	0
2ed88c3e-bf61-4e2f-b06c-0b93c9f9402e	1.0	1.0	1.0	1.0	1.0	0.9230769230769232	1.0	0.979591836734694	1.0	0.96	0.9666666666666668	0.9692307692307692	1.0	1.0	0.975609756097561	1.0	0.921875	0.9830508474576272	0.9375	0.975	0.984375	0.9565217391304348	0.875	0.979591836734694	0.7959183673469388	0.96	0.9523809523809524	1.0	1.0	1.0	0.8260869565217391	0.76	0.9622641509433962	1.0	1.0	0.9333333333333332	0.9666666666666668	0	0
a740aa2d-a410-443f-99f4-3a123deb2f41	1.0	1.0	1.0	0.9803921568627452	0.9607843137254902	0.9054054054054054	1.0	1.0	1.0	0.9444444444444444	1.0	0.9837837837837838	0.968	0.9508196721311476	0.9838709677419356	0.9850746268656716	0.7575757575757576	0.9580838323353292	0.9361702127659576	0.9375	0.915841584158416	1.0	0.981132075471698	1.0	0.9516728624535316	0.912751677852349	0.991869918699187	0.9607843137254902	1.0	1.0	0.7941176470588235	0.7470588235294118	0.9932432432432432	1.0	1.0	0.927536231884058	0.9147727272727272	3	1
d1f1743c-5fd9-4ae8-90c2-8c3e2d475d1b	0.959349593495935	1.0	0.9642857142857144	1.0	0.9807692307692308	0.8923076923076924	0.952054794520548	0.9672131147540984	1.0	0.9375	0.952054794520548	0.9548387096774194	0.984	0.9673202614379084	0.967741935483871	0.9622641509433962	0.7956989247311828	1.0	0.8571428571428571	1.0	0.8947368421052632	0.991304347826087	0.8769230769230769	0.9672131147540984	0.9395348837209302	0.9166666666666666	0.9523809523809524	1.0	0.981132075471698	0.9622641509433962	0.8289473684210527	0.7285714285714285	0.984375	1.0	1.0	0.8880597014925373	0.9859154929577464	3	1
5c66dcbd-024b-4a7b-b3aa-bbbaaf91ae78	1.0	0.935483870967742	1.0	0.96875	0.96875	0.9090909090909092	1.0	0.95	1.0	0.9047619047619048	1.0	0.95	1.0	0.9565217391304348	1.0	0.76	0.8260869565217391	1.0	0.95	1.0	0.8333333333333334	1.0	0.9117647058823528	0.95	1.0	0.9090909090909092	1.0	1.0	1.0	1.0	0.5714285714285714	0.7419354838709677	1.0	1.0	1.0	1.0	1.0	1	3
144d0f39-feff-4dcd-a07d-abcc400e901f	1.0	1.0	1.0	1.0	0.9696969696969696	0.9428571428571428	0.9782608695652174	1.0	1.0	0.9705882352941176	0.9782608695652174	1.0	1.0	1.0	1.0	1.0	0.6875	1.0	0.9705882352941176	0.98	0.8461538461538461	1.0	1.0	1.0	1.0	0.9705882352941176	1.0	1.0	1.0	1.0	0.6052631578947368	0.7547169811320755	0.9375	1.0	1.0	0.9411764705882352	1.0	1	3
05ea028e-6b8a-4352-88aa-057494cf5e80	1.0	0.9117647058823528	1.0	0.9393939393939394	1.0	0.9523809523809524	1.0	1.0	1.0	0.9375	0.9807692307692308	0.8571428571428571	0.9814814814814816	1.0	0.9491525423728814	0.9642857142857144	0.6865671641791045	0.9807692307692308	0.9473684210526316	0.8780487804878049	0.8032786885245902	0.9818181818181818	1.0	1.0	0.9047619047619048	0.9523809523809524	0.9491525423728814	0.96875	1.0	1.0	0.725	0.6513761467889908	0.975	1.0	1.0	0.8939393939393939	0.9444444444444444	3	1
3129e1d1-9844-4df4-b30e-29b1c438983b	0.9807692307692308	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	0.9814814814814816	1.0	0.9649122807017544	1.0	0.9836065573770492	1.0	0.8955223880597015	1.0	0.8947368421052632	0.8484848484848485	1.0	0.896551724137931	1.0	0.9365079365079364	1.0	0.9090909090909092	0.9814814814814816	0.88	0.9821428571428572	1.0	1.0	0.96	1.0	0.8333333333333334	0.7444444444444445	0.967741935483871	1.0	1.0	0.9393939393939394	1.0	0	0
1a3e846b-4c7f-4aac-8c26-bb5e25f226ae	0.9921875	0.9636363636363636	1.0	0.9642857142857144	1.0	0.8775510204081632	0.9945054945054944	1.0	0.9818181818181818	0.992248062015504	0.9783783783783784	0.9682539682539684	0.994413407821229	0.9945945945945946	0.952127659574468	0.983739837398374	0.782608695652174	0.989247311827957	0.9596774193548387	0.9634146341463414	0.8909952606635071	1.0	0.9830508474576272	1.0	0.9529411764705882	0.8896551724137931	0.93717277486911	1.0	1.0	1.0	0.8279569892473119	0.717948717948718	0.9866666666666668	0.9661016949152542	0.9642857142857144	0.9417989417989416	0.9840425531914894	3	1
b773c30d-f37b-4aee-8330-a159d42d3019	1.0	0.9411764705882352	1.0	0.9411764705882352	0.8888888888888888	0.9090909090909092	1.0	1.0	1.0	1.0	1.0	0.92	0.9285714285714286	0.9130434782608696	1.0	1.0	0.8620689655172413	1.0	0.9090909090909092	0.8461538461538461	0.925925925925926	1.0	0.8823529411764706	1.0	0.8571428571428571	0.9090909090909092	1.0	1.0	1.0	1.0	0.4736842105263157	0.75	1.0	1.0	0.8888888888888888	1.0	0.9	1	3
fc5b682e-c00d-4840-8c11-f17abe059fa8	0.9428571428571428	1.0	0.9722222222222222	1.0	1.0	0.9428571428571428	0.9285714285714286	1.0	0.9	0.9705882352941176	0.9285714285714286	0.8571428571428571	1.0	0.9230769230769232	1.0	1.0	0.631578947368421	1.0	1.0	0.8666666666666667	0.7741935483870968	0.918918918918919	0.945945945945946	1.0	0.8666666666666667	0.9428571428571428	1.0	1.0	1.0	1.0	0.7096774193548387	0.675	1.0	1.0	1.0	0.9090909090909092	1.0	3	1
3d2bf709-b8ab-41c5-a8a0-dd42e7846c25	1.0	0.967741935483871	1.0	0.967741935483871	1.0	0.8918918918918919	1.0	0.9705882352941176	1.0	0.8918918918918919	1.0	0.8	1.0	1.0	1.0	0.9142857142857144	0.7954545454545454	0.9743589743589745	0.9705882352941176	0.9166666666666666	0.9487179487179488	0.9722222222222222	1.0	0.9705882352941176	0.9069767441860463	0.9428571428571428	1.0	1.0	1.0	1.0	0.5319148936170213	0.72	1.0	1.0	1.0	1.0	1.0	1	3
a615ef14-a590-45b2-91c9-74a3cae19619	1.0	1.0	0.9285714285714286	1.0	1.0	0.896551724137931	1.0	0.9642857142857144	1.0	0.9310344827586208	1.0	1.0	1.0	1.0	1.0	1.0	0.6785714285714286	1.0	0.9642857142857144	1.0	0.84	1.0	0.875	0.9642857142857144	0.9615384615384616	0.9642857142857144	0.9772727272727272	1.0	1.0	1.0	0.7241379310344828	0.8518518518518519	1.0	1.0	1.0	0.9782608695652174	1.0	3	3
